run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662907742.968927|2022-09-11 16:49:02.968927+02|16384|test|1|36364992|0|87214473|112001225|536677061|36557186|500055094|4|0|0|10|10020478976|0|||0|0|15257710.01|13746351.167|500.707|1825|0|0|0|
1|1662907743.977238|2022-09-11 16:49:03.977238+02|16384|test|17|36365016|0|87214518|112002821|536683011|36558111|500055094|4|0|0|10|10020478976|0|||0|0|15257742.593|13746359.931|500.707|1844|0|0|0|
2|1662907744.986717|2022-09-11 16:49:04.986717+02|16384|test|17|36369238|0|87222962|112084863|536696603|36567548|500059231|4141|0|0|10|10020478976|0|||0|0|15273786.34|13761474.479|982.337|1847|0|0|0|
3|1662907745.995903|2022-09-11 16:49:05.995903+02|16384|test|17|36377098|0|87238385|112235693|536720382|36583472|500067087|11997|0|0|10|10020478976|0|||0|0|15303850.208|13789937.608|1868.605|1849|0|0|0|
4|1662907747.005046|2022-09-11 16:49:07.005046+02|16384|test|17|36381696|0|87247489|112324230|536734376|36592872|500071681|16591|0|0|10|10020478976|0|||0|0|15321897.653|13807089.337|2357.745|1851|0|0|0|
5|1662907748.014832|2022-09-11 16:49:08.014832+02|16384|test|17|36385807|0|87255554|112403064|536746898|36601298|500075788|20698|0|0|10|10020478976|0|||0|0|15337940.742|13822289.968|2811.562|1853|0|0|0|
6|1662907749.024364|2022-09-11 16:49:09.024364+02|16384|test|17|36389868|0|87263520|112481180|536759270|36609624|500079845|24755|0|0|10|10020478976|0|||0|0|15353982.564|13837538.889|3244.958|1855|0|0|0|
7|1662907750.033985|2022-09-11 16:49:10.033985+02|16384|test|17|36394001|0|87271649|112560648|536771861|36618094|500083974|28884|0|0|10|10020478976|0|||0|0|15370033.067|13852747.49|3707.06|1857|0|0|0|
8|1662907751.043662|2022-09-11 16:49:11.043662+02|16384|test|17|36398057|0|87279587|112639948|536785582|36626903|500088027|32931|0|0|10|10020478976|0|||0|0|15386079.228|13867953.033|4160.758|1859|0|0|0|
9|1662907752.052978|2022-09-11 16:49:12.052978+02|16384|test|17|36402288|0|87287955|112721232|536798460|36635569|500092254|37158|0|0|10|10020478976|0|||0|0|15402111.312|13883120.971|4632.815|1861|0|0|0|
10|1662907753.062563|2022-09-11 16:49:13.062563+02|16384|test|17|36406648|0|87296558|112805032|536811723|36644493|500096610|41514|0|0|10|10020478976|0|||0|0|15418148.54|13898339.677|5084.758|1863|0|0|0|
11|1662907754.072778|2022-09-11 16:49:14.072778+02|16384|test|17|36410702|0|87304521|112882929|536824064|36652805|500100660|45564|0|0|10|10020478976|0|||0|0|15434191.163|13913627.685|5498.165|1865|0|0|0|
12|1662907755.082732|2022-09-11 16:49:15.082732+02|16384|test|17|36414895|0|87312739|112963121|536836814|36661395|500104849|49753|0|0|10|10020478976|0|||0|0|15450236.533|13928805.601|5974.148|1867|0|0|0|
13|1662907756.092661|2022-09-11 16:49:16.092661+02|16384|test|17|36418993|0|87320835|113041638|536849297|36669795|500108943|53847|0|0|10|10020478976|0|||0|0|15466272.204|13944005.377|6432.313|1869|0|0|0|
14|1662907757.101978|2022-09-11 16:49:17.101978+02|16384|test|17|36423115|0|87328954|113120576|536861843|36678243|500113061|57965|0|0|10|10020478976|0|||0|0|15482315.132|13959272.488|6859.615|1871|0|0|0|
15|1662907758.112428|2022-09-11 16:49:18.112428+02|16384|test|17|36427189|0|87336997|113198641|536874231|36686595|500117131|62035|0|0|10|10020478976|0|||0|0|15498354.466|13974446.194|7334.328|1873|0|0|0|
16|1662907759.122091|2022-09-11 16:49:19.122091+02|16384|test|17|36430937|0|87344402|113270295|536885654|36694295|500120621|65779|0|0|10|10020478976|0|||0|0|15513391.969|13988688.354|7770.003|1875|0|0|0|
17|1662907760.132036|2022-09-11 16:49:20.132036+02|16384|test|17|36435231|0|87352852|113352924|536898695|36703087|500125165|70069|0|0|10|10020478976|0|||0|0|15530450.804|14004844.895|8256.08|1877|0|0|0|
18|1662907761.142983|2022-09-11 16:49:21.142983+02|16384|test|17|36439334|0|87360891|113431688|536911172|36711497|500129264|74168|0|0|10|10020478976|0|||0|0|15546490.978|14020031.329|8712.2|1879|0|0|0|
19|1662907762.152296|2022-09-11 16:49:22.152296+02|16384|test|17|36443492|0|87369066|113511496|536923807|36720017|500133418|78322|0|0|10|10020478976|0|||0|0|15562527.288|14035257.941|9150.155|1881|0|0|0|
20|1662907763.168049|2022-09-11 16:49:23.168049+02|16384|test|17|36447517|0|87377008|113588833|536936047|36728271|500137439|82343|0|0|10|10020478976|0|||0|0|15578555.765|14050462.715|9590.238|1883|0|0|0|
21|1662907764.177975|2022-09-11 16:49:24.177975+02|16384|test|17|36451527|0|87384852|113665817|536948246|36736495|500141445|86349|0|0|10|10020478976|0|||0|0|15594609.207|14065681.089|10038.361|1885|0|0|0|
22|1662907765.189210|2022-09-11 16:49:25.18921+02|16384|test|17|36455557|0|87392800|113743078|536960507|36744759|500145471|90375|0|0|10|10020478976|0|||0|0|15610644.565|14080916.405|10465.388|1887|0|0|0|
23|1662907766.198779|2022-09-11 16:49:26.198779+02|16384|test|17|36459510|0|87400471|113818785|536972517|36752869|500149420|94324|0|0|10|10020478976|0|||0|0|15626672.079|14096117.603|10913.742|1889|0|0|0|
24|1662907767.213358|2022-09-11 16:49:27.213358+02|16384|test|17|36460665|0|87402727|113841241|536976171|36755383|500150571|95475|0|0|10|10020478976|0|||0|0|15643347.26|14112472.898|11073.183|1891|0|0|0|
25|1662907768.225476|2022-09-11 16:49:28.225476+02|16384|test|17|36461110|0|87403606|113850094|536977704|36756477|500151012|95916|0|0|10|10020478976|0|||0|0|15659681.701|14128629.097|11153.845|1893|0|0|0|
26|1662907769.236364|2022-09-11 16:49:29.236364+02|16384|test|17|36464646|0|87410561|113918008|536988486|36763753|500154544|99448|0|0|10|10020478976|0|||0|0|15675722.223|14143796.941|11620.139|1895|0|0|0|
27|1662907770.246392|2022-09-11 16:49:30.246392+02|16384|test|17|36468183|0|87417510|113985818|536999265|36771031|500158077|102981|0|0|10|10020478976|0|||0|0|15691751.666|14159100.589|12011.961|1897|0|0|0|
28|1662907771.255251|2022-09-11 16:49:31.255251+02|16384|test|17|36471873|0|87424757|114056474|537010488|36778615|500161763|106667|0|0|10|10020478976|0|||0|0|15707786.635|14174472.337|12371.107|1899|0|0|0|
29|1662907772.264548|2022-09-11 16:49:32.264548+02|16384|test|17|36475689|0|87432194|114129433|537022087|36786451|500165575|110479|0|0|10|10020478976|0|||0|0|15723842.022|14189737.632|12797.576|1901|0|0|0|
30|1662907773.273533|2022-09-11 16:49:33.273533+02|16384|test|17|36479474|0|87439594|114201961|537033591|36794225|500169356|114260|0|0|10|10020478976|0|||0|0|15739876.194|14205024.758|13199.831|1903|0|0|0|
31|1662907774.282990|2022-09-11 16:49:34.28299+02|16384|test|17|36483285|0|87447145|114275001|537045171|36802051|500173163|118067|0|0|10|10020478976|0|||0|0|15755919.589|14220336.216|13593.988|1905|0|0|0|
