run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1663015389.108666|2022-09-12 22:43:09.108666+02|16384|test|2|339|0|16423935|575095|500103635|4659|500055094|4|0|0|10|10020478976|0|||0|0|819093.245|818557.59|503.534|16|0|0|0|
1|1663015390.120485|2022-09-12 22:43:10.120485+02|16384|test|17|7056|0|16438475|596025|500116425|12421|500055094|4|0|0|10|10020478976|0|||0|0|823130.461|822044.184|503.534|34|0|0|0|
2|1663015391.130559|2022-09-12 22:43:11.130559+02|16384|test|17|62642|0|16551623|762460|500172723|68704|500055094|4|0|0|10|10020478976|0|||0|0|851143.917|846339.209|503.534|37|0|0|0|
3|1663015392.140465|2022-09-12 22:43:12.140465+02|16384|test|17|100308|0|16624984|877864|500210599|106578|500055094|4|0|0|10|10020478976|0|||0|0|867152.064|860270.809|503.534|39|0|0|0|
4|1663015393.152858|2022-09-12 22:43:13.152858+02|16384|test|17|138411|0|16699075|994723|500248912|144889|500055094|4|0|0|10|10020478976|0|||0|0|883160.826|874150.826|503.534|41|0|0|0|
5|1663015394.164699|2022-09-12 22:43:14.164699+02|16384|test|17|175302|0|16770916|1107772|500286013|181988|500055094|4|0|0|10|10020478976|0|||0|0|899172.816|888004.827|503.534|43|0|0|0|
6|1663015395.179247|2022-09-12 22:43:15.179247+02|16384|test|17|212140|0|16842610|1220703|500323061|219034|500055094|4|0|0|10|10020478976|0|||0|0|915183.578|901909.976|503.534|45|0|0|0|
7|1663015396.192199|2022-09-12 22:43:16.192199+02|16384|test|17|248651|0|16913735|1332568|500359782|255753|500055094|4|0|0|10|10020478976|0|||0|0|931194.563|915789.668|503.534|47|0|0|0|
8|1663015397.205702|2022-09-12 22:43:17.205702+02|16384|test|17|285458|0|16985318|1445455|500396799|292768|500055094|4|0|0|10|10020478976|0|||0|0|947203.245|929701.615|503.534|49|0|0|0|
9|1663015398.221719|2022-09-12 22:43:18.221719+02|16384|test|17|321871|0|17056189|1557084|500433422|329389|500055094|4|0|0|10|10020478976|0|||0|0|963216.744|943605.653|503.534|51|0|0|0|
