run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662752970.330439|2022-09-09 21:49:30.330439+02|19/EC6A2000|9|4|4986745|10371|307864|3216489|31867|124240827|0|435667029|2022-09-09 19:27:24.041246+02
1|1662752971.346234|2022-09-09 21:49:31.346234+02|19/EC6A3258|9|4|4986745|10371|307864|3216699|31868|124240827|0|436025620|2022-09-09 19:27:24.041246+02
2|1662752972.375952|2022-09-09 21:49:32.375952+02|19/EC6A3258|9|4|4986745|10371|307864|3216784|31868|124240827|0|436414007|2022-09-09 19:27:24.041246+02
3|1662752973.401395|2022-09-09 21:49:33.401395+02|19/EC6A3258|9|4|4986745|10371|307864|3216784|31868|124240827|0|436703234|2022-09-09 19:27:24.041246+02
4|1662752974.427496|2022-09-09 21:49:34.427496+02|19/EC6A3258|9|4|4986745|10371|307864|3216784|31868|124240827|0|437127217|2022-09-09 19:27:24.041246+02
5|1662752975.453933|2022-09-09 21:49:35.453933+02|19/EC6A3258|9|4|4986745|10371|307864|3216784|31868|124240827|0|437554208|2022-09-09 19:27:24.041246+02
6|1662752976.479004|2022-09-09 21:49:36.479004+02|19/EC6A3258|9|4|4986745|10371|307864|3216784|31868|124240827|0|437984323|2022-09-09 19:27:24.041246+02
7|1662752977.504191|2022-09-09 21:49:37.504191+02|19/EC6A3258|9|4|4986745|10371|307864|3216784|31868|124240827|0|438416719|2022-09-09 19:27:24.041246+02
8|1662752978.529874|2022-09-09 21:49:38.529874+02|19/EC6A3258|9|4|4986745|10371|307864|3216784|31868|124240827|0|438851847|2022-09-09 19:27:24.041246+02
9|1662752979.555828|2022-09-09 21:49:39.555828+02|19/EC6A3258|9|4|4986745|10371|307864|3216784|31868|124240827|0|439286505|2022-09-09 19:27:24.041246+02
10|1662752980.581396|2022-09-09 21:49:40.581396+02|19/EC6A3258|9|4|4986745|10371|307864|3216784|31868|124240827|0|439724025|2022-09-09 19:27:24.041246+02
11|1662752981.607537|2022-09-09 21:49:41.607537+02|19/EC6A3258|9|4|4986745|10371|307864|3216784|31868|124240827|0|440161888|2022-09-09 19:27:24.041246+02
12|1662752982.632468|2022-09-09 21:49:42.632468+02|19/EC6A3258|9|4|4986745|10371|307864|3216784|31868|124240827|0|440601395|2022-09-09 19:27:24.041246+02
13|1662752983.657609|2022-09-09 21:49:43.657609+02|19/EC6A3258|9|4|4986745|10371|307864|3216784|31868|124240827|0|441041811|2022-09-09 19:27:24.041246+02
14|1662752984.683019|2022-09-09 21:49:44.683019+02|19/EC6A3258|9|4|4986745|10371|307864|3216784|31868|124240827|0|441482284|2022-09-09 19:27:24.041246+02
15|1662752985.709212|2022-09-09 21:49:45.709212+02|19/EC6A3290|9|4|4986745|10371|307864|3216784|31868|124240827|0|441922961|2022-09-09 19:27:24.041246+02
16|1662752986.734890|2022-09-09 21:49:46.73489+02|19/EC6A3290|9|4|4986745|10371|307864|3216784|31868|124240827|0|442364566|2022-09-09 19:27:24.041246+02
17|1662752987.761019|2022-09-09 21:49:47.761019+02|19/EC6A3290|9|4|4986745|10371|307864|3216784|31868|124240827|0|442805823|2022-09-09 19:27:24.041246+02
18|1662752988.786883|2022-09-09 21:49:48.786883+02|19/EC6A3290|9|4|4986745|10371|307864|3216784|31868|124240827|0|443247007|2022-09-09 19:27:24.041246+02
