run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662306087.659454|2022-09-04 17:41:27.659454+02|16411|test|1|316|0|847614|41599|25041605|4495|25002844|4|0|0|1|501030912|0|||0|0|95301.611|95544.579|27.412|15|0|0|0|
1|1662306088.669977|2022-09-04 17:41:28.669977+02|16411|test|17|7002|0|860161|58054|25049770|12377|25002844|4|0|0|1|501030912|0|||0|0|102342.356|102170.27|27.412|35|0|0|0|
2|1662306089.680847|2022-09-04 17:41:29.680847+02|16411|test|17|30771|0|901599|113022|25074109|36705|25002844|4|0|0|1|501030912|0|||0|0|127389.564|125498.594|27.412|37|0|0|0|
3|1662306090.692307|2022-09-04 17:41:30.692307+02|16411|test|17|46444|0|924663|153089|25089992|52586|25002844|4|0|0|1|501030912|0|||0|0|143412.899|140812.398|27.412|39|0|0|0|
4|1662306091.771801|2022-09-04 17:41:31.771801+02|16411|test|17|90720|0|978833|276462|25134478|97070|25002844|4|0|0|1|501030912|0|||0|0|159462.823|150973.414|27.412|41|0|0|0|
5|1662306092.818423|2022-09-04 17:41:32.818423+02|16411|test|17|145574|0|1037079|438071|25189542|152132|25002844|4|0|0|1|501030912|0|||0|0|175482.097|159167.573|27.412|43|0|0|0|
6|1662306093.961994|2022-09-04 17:41:33.961994+02|16411|test|17|201263|0|1095504|602841|25245441|208029|25002844|4|0|0|1|501030912|0|||0|0|191527.297|167247.473|27.412|45|0|0|0|
7|1662306095.014984|2022-09-04 17:41:35.014984+02|16411|test|17|254826|0|1150797|762239|25299214|261800|25002844|4|0|0|1|501030912|0|||0|0|207556.401|175485.411|27.412|47|0|0|0|
8|1662306096.091815|2022-09-04 17:41:36.091815+02|16411|test|17|313538|0|1212249|936074|25358136|320720|25002844|4|0|0|1|501030912|0|||0|0|223596.774|182730.914|27.412|49|0|0|0|
9|1662306097.199317|2022-09-04 17:41:37.199317+02|16411|test|17|372857|0|1273924|1112114|25417665|380247|25002844|4|0|0|1|501030912|0|||0|0|239639.639|189982.963|27.412|51|0|0|0|
10|1662306098.279471|2022-09-04 17:41:38.279471+02|16411|test|17|432538|0|1335949|1289252|25477556|440136|25002844|4|0|0|1|501030912|0|||0|0|255651.599|197230.93|27.412|53|0|0|0|
11|1662306099.390988|2022-09-04 17:41:39.390988+02|16411|test|17|492718|0|1398759|1467601|25537946|500524|25002844|4|0|0|1|501030912|0|||0|0|271694.767|204301.919|27.412|55|0|0|0|
12|1662306100.494275|2022-09-04 17:41:40.494275+02|16411|test|17|553162|0|1461252|1647323|25598600|561176|25002844|4|0|0|1|501030912|0|||0|0|287735.53|211148.183|27.412|57|0|0|0|
13|1662306101.656296|2022-09-04 17:41:41.656296+02|16411|test|17|613631|0|1524024|1826866|25659279|621853|25002844|4|0|0|1|501030912|0|||0|0|303791.205|218138.221|27.412|59|0|0|0|
14|1662306102.804105|2022-09-04 17:41:42.804105+02|16411|test|17|735265|0|1650283|2187582|25781123|743695|25002844|4|0|0|1|501030912|0|||0|0|335856.684|232340.618|27.412|61|0|0|0|
15|1662306103.948803|2022-09-04 17:41:43.948803+02|16411|test|17|796291|0|1713869|2368539|25842359|804929|25002844|4|0|0|1|501030912|0|||0|0|351899.819|239287.628|27.412|63|0|0|0|
16|1662306104.987051|2022-09-04 17:41:44.987051+02|16411|test|17|857927|0|1777647|2551744|25904205|866773|25002844|4|0|0|1|501030912|0|||0|0|367934.366|245868.209|27.412|65|0|0|0|
17|1662306106.168727|2022-09-04 17:41:46.168727+02|16411|test|17|918694|0|1840708|2732190|25965182|927748|25002844|4|0|0|1|501030912|0|||0|0|384029.06|252696.332|27.412|67|0|0|0|
18|1662306107.279332|2022-09-04 17:41:47.279332+02|16411|test|17|979854|0|1904500|2913477|26026552|989116|25002844|4|0|0|1|501030912|0|||0|0|400068.641|259498.801|27.412|69|0|0|0|
19|1662306108.349486|2022-09-04 17:41:48.349486+02|16411|test|17|1041121|0|1968059|3095425|26088029|1050591|25002844|4|0|0|1|501030912|0|||0|0|416109.819|266682.093|27.412|71|0|0|0|
20|1662306109.446650|2022-09-04 17:41:49.44665+02|16411|test|17|1102011|0|2031287|3276196|26149129|1111689|25002844|4|0|0|1|501030912|0|||0|0|432165.802|273568.317|27.412|73|0|0|0|
21|1662306110.550304|2022-09-04 17:41:50.550304+02|16411|test|17|1163487|0|2095213|3458613|26210815|1173373|25002844|4|0|0|1|501030912|0|||0|0|448186.703|280407.457|27.412|75|0|0|0|
22|1662306111.707358|2022-09-04 17:41:51.707358+02|16411|test|17|1288246|0|2224633|3828668|26335784|1298340|25002844|4|0|0|1|501030912|0|||0|0|480239.167|293517.896|27.412|77|0|0|0|
23|1662306112.812194|2022-09-04 17:41:52.812194+02|16411|test|17|1352029|0|2290527|4018345|26399777|1362331|25002844|4|0|0|1|501030912|0|||0|0|496290.858|299516.881|27.412|79|0|0|0|
24|1662306113.933371|2022-09-04 17:41:53.933371+02|16411|test|17|1417294|0|2358356|4212015|26465252|1427804|25002844|4|0|0|1|501030912|0|||0|0|512327.905|304755.382|27.412|81|0|0|0|
25|1662306115.037079|2022-09-04 17:41:55.037079+02|16411|test|17|1482678|0|2426196|4406150|26530846|1493396|25002844|4|0|0|1|501030912|0|||0|0|528367.055|310275.81|27.412|83|0|0|0|
26|1662306116.115487|2022-09-04 17:41:56.115487+02|16411|test|17|1549934|0|2495970|4605839|26598312|1560860|25002844|4|0|0|1|501030912|0|||0|0|544409.649|315205.405|27.412|85|0|0|0|
27|1662306117.169183|2022-09-04 17:41:57.169183+02|16411|test|17|1616435|0|2565079|4803173|26665023|1627569|25002844|4|0|0|1|501030912|0|||0|0|560432.032|320250.827|27.412|87|0|0|0|
28|1662306118.222810|2022-09-04 17:41:58.22281+02|16411|test|17|1684290|0|2635534|5004577|26733088|1695632|25002844|4|0|0|1|501030912|0|||0|0|576449.041|325076.941|27.412|89|0|0|0|
29|1662306119.289810|2022-09-04 17:41:59.28981+02|16411|test|17|1752188|0|2706075|5206067|26801196|1763738|25002844|4|0|0|1|501030912|0|||0|0|592500.47|329535.41|27.412|91|0|0|0|
30|1662306120.325749|2022-09-04 17:42:00.325749+02|16411|test|17|1819765|0|2776410|5406479|26868983|1831523|25002844|4|0|0|1|501030912|0|||0|0|608518.867|334545.629|27.412|93|0|0|0|
31|1662306121.418195|2022-09-04 17:42:01.418195+02|16411|test|17|1887869|0|2847212|5608532|26937297|1899835|25002844|4|0|0|1|501030912|0|||0|0|624556.143|339090.233|27.412|95|0|0|0|
32|1662306122.552384|2022-09-04 17:42:02.552384+02|16411|test|17|1955849|0|2917808|5810295|27005487|1968023|25002844|4|0|0|1|501030912|0|||0|0|640592.12|343726.056|27.412|97|0|0|0|
33|1662306123.639387|2022-09-04 17:42:03.639387+02|16411|test|17|2024972|0|2989675|6015359|27074820|2037354|25002844|4|0|0|1|501030912|0|||0|0|656614.655|348316.122|27.412|99|0|0|0|
34|1662306124.709142|2022-09-04 17:42:04.709142+02|16411|test|17|2163011|0|3133340|6424289|27213069|2175601|25002844|4|0|0|1|501030912|0|||0|0|688649.457|357588.525|27.412|101|0|0|0|
35|1662306125.807715|2022-09-04 17:42:05.807715+02|16411|test|17|2232568|0|3205670|6630691|27283727|2245378|25002844|4|0|0|1|501030912|0|||0|0|704687.038|361836.123|27.412|103|0|0|0|
36|1662306126.939301|2022-09-04 17:42:06.939301+02|16411|test|17|2301031|0|3276650|6834002|27352400|2314049|25002844|4|0|0|1|501030912|0|||0|0|720747.005|366628.014|27.412|105|0|0|0|
37|1662306128.050183|2022-09-04 17:42:08.050183+02|16411|test|17|2370484|0|3349016|7039887|27422063|2383710|25002844|4|0|0|1|501030912|0|||0|0|736792.653|370977.741|27.412|107|0|0|0|
38|1662306129.165742|2022-09-04 17:42:09.165742+02|16411|test|17|2440687|0|3421649|7248505|27492476|2454121|25002844|4|0|0|1|501030912|0|||0|0|752828.303|375208.147|27.412|109|0|0|0|
39|1662306130.232870|2022-09-04 17:42:10.23287+02|16411|test|17|2510501|0|3494205|7455644|27562500|2524143|25002844|4|0|0|1|501030912|0|||0|0|768862.505|379717.223|27.412|111|0|0|0|
40|1662306131.323009|2022-09-04 17:42:11.323009+02|16411|test|17|2579327|0|3565781|7659811|27631536|2593177|25002844|4|0|0|1|501030912|0|||0|0|784905.798|384346.449|27.412|113|0|0|0|
41|1662306132.476100|2022-09-04 17:42:12.4761+02|16411|test|17|2648550|0|3637628|7865295|27700969|2662608|25002844|4|0|0|1|501030912|0|||0|0|800956.599|389315.948|27.412|115|0|0|0|
42|1662306133.618804|2022-09-04 17:42:13.618804+02|16411|test|17|2717971|0|3709863|8071183|27770600|2732237|25002844|4|0|0|1|501030912|0|||0|0|817009.862|393528.112|27.412|117|0|0|0|
43|1662306134.741724|2022-09-04 17:42:14.741724+02|16411|test|17|2857178|0|3854510|8483803|27910017|2871652|25002844|4|0|0|1|501030912|0|||0|0|849056.424|402894.629|27.412|119|0|0|0|
44|1662306135.857574|2022-09-04 17:42:15.857574+02|16411|test|17|2927322|0|3927209|8692119|27980371|2942004|25002844|4|0|0|1|501030912|0|||0|0|865090.096|407055.224|27.412|121|0|0|0|
45|1662306136.959762|2022-09-04 17:42:16.959762+02|16411|test|17|2998535|0|4001077|8903542|28051794|3013425|25002844|4|0|0|1|501030912|0|||0|0|881144.18|411418.377|27.412|123|0|0|0|
46|1662306138.068230|2022-09-04 17:42:18.06823+02|16411|test|17|3067642|0|4072719|9108767|28121111|3082740|25002844|4|0|0|1|501030912|0|||0|0|897190.707|415792.205|27.412|125|0|0|0|
47|1662306139.166186|2022-09-04 17:42:19.166186+02|16411|test|17|3136985|0|4144729|9314568|28190664|3152291|25002844|4|0|0|1|501030912|0|||0|0|913221.715|420790.535|27.412|127|0|0|0|
48|1662306140.265139|2022-09-04 17:42:20.265139+02|16411|test|17|3206258|0|4216480|9520348|28260147|3221772|25002844|4|0|0|1|501030912|0|||0|0|929274.813|425740.431|27.412|129|0|0|0|
49|1662306141.390873|2022-09-04 17:42:21.390873+02|16411|test|17|3275004|0|4287863|9724388|28329103|3290726|25002844|4|0|0|1|501030912|0|||0|0|945344.741|430732.511|27.412|131|0|0|0|
50|1662306142.513452|2022-09-04 17:42:22.513452+02|16411|test|17|3343742|0|4359394|9928248|28398051|3359672|25002844|4|0|0|1|501030912|0|||0|0|961391.421|436103.295|27.412|133|0|0|0|
