run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662404686.633585|2022-09-05 21:04:46.633585+02|16434|test|1|37379327|0|68068957|122630630|137624923|37561017|100011094|4|0|0|2|2004107264|0|||0|0|14646065.824|9687041.234|104.911|1725|0|0|0|
1|1662404687.643431|2022-09-05 21:04:47.643431+02|16434|test|17|37379352|0|68068985|122632270|137626897|37561965|100011094|4|0|0|2|2004107264|0|||0|0|14646101.664|9687050.123|104.911|1745|0|0|0|
2|1662404688.657666|2022-09-05 21:04:48.657666+02|16434|test|17|37396622|0|68099248|122967743|137679520|37597477|100028280|17190|0|0|2|2004107264|0|||0|0|14678137.93|9713381.729|3802.484|1747|0|0|0|
3|1662404689.669633|2022-09-05 21:04:49.669633+02|16434|test|17|37405195|0|68114261|123133545|137705334|37614827|100036849|25759|0|0|2|2004107264|0|||0|0|14694156.544|9726669.443|5600.878|1749|0|0|0|
4|1662404690.680620|2022-09-05 21:04:50.68062+02|16434|test|17|37413807|0|68129508|123299835|137731223|37632255|100045457|34367|0|0|2|2004107264|0|||0|0|14710187.666|9739971.425|7388.614|1751|0|0|0|
5|1662404691.692754|2022-09-05 21:04:51.692754+02|16434|test|17|37422608|0|68144921|123468878|137757624|37650061|100054254|43164|0|0|2|2004107264|0|||0|0|14726221.016|9753189.617|9237.802|1753|0|0|0|
6|1662404692.704762|2022-09-05 21:04:52.704762+02|16434|test|17|37431126|0|68159722|123631946|137783106|37667301|100062768|51678|0|0|2|2004107264|0|||0|0|14742246.469|9766460.225|11043.123|1755|0|0|0|
7|1662404693.715898|2022-09-05 21:04:53.715898+02|16434|test|17|37439059|0|68173644|123784148|137806857|37683371|100070697|59607|0|0|2|2004107264|0|||0|0|14758265.012|9779842.576|12705.522|1757|0|0|0|
8|1662404694.727811|2022-09-05 21:04:54.727811+02|16434|test|17|37447335|0|68188054|123942562|137831578|37700127|100078969|67879|0|0|2|2004107264|0|||0|0|14774297.087|9793279.457|14398.011|1759|0|0|0|
9|1662404695.739780|2022-09-05 21:04:55.73978+02|16434|test|17|37452121|0|68196188|124030531|137844941|37709233|100083751|72661|0|0|2|2004107264|0|||0|0|14789429.586|9805040.283|16552.913|1761|0|0|0|
10|1662404696.753504|2022-09-05 21:04:56.753504+02|16434|test|17|37455834|0|68202917|124105362|137857133|37717533|100087460|76370|0|0|2|2004107264|0|||0|0|14806624.227|9820220.569|17855.212|1763|0|0|0|
11|1662404697.765249|2022-09-05 21:04:57.765249+02|16434|test|17|37458938|0|68208341|124164977|137866526|37723945|100090560|79470|0|0|2|2004107264|0|||0|0|14822650.657|9834631.019|18804.004|1765|0|0|0|
12|1662404698.776053|2022-09-05 21:04:58.776053+02|16434|test|17|37461795|0|68213405|124219873|137875146|37729863|100093413|82323|0|0|2|2004107264|0|||0|0|14838678.469|9849356.743|19584.112|1767|0|0|0|
13|1662404699.786346|2022-09-05 21:04:59.786346+02|16434|test|17|37464686|0|68218055|124271885|137883347|37735483|100096300|85028|0|0|2|2004107264|0|||0|0|14854776.39|9864195.929|20368.651|1769|0|0|0|
14|1662404700.797627|2022-09-05 21:05:00.797627+02|16434|test|17|37467296|0|68222570|124321584|137891234|37740899|100098719|87635|0|0|2|2004107264|0|||0|0|14868895.298|9877130.219|21101.493|1771|0|0|0|
15|1662404701.806991|2022-09-05 21:05:01.806991+02|16434|test|17|37470830|0|68228891|124392627|137902422|37748545|100102436|91346|0|0|2|2004107264|0|||0|0|14886940.51|9893836.138|21929.219|1773|0|0|0|
16|1662404702.817448|2022-09-05 21:05:02.817448+02|16434|test|17|37473599|0|68233635|124445488|137910781|37754287|100105201|94111|0|0|2|2004107264|0|||0|0|14903042.267|9908743.871|22643.441|1775|0|0|0|
17|1662404703.827360|2022-09-05 21:05:03.82736+02|16434|test|17|37476779|0|68239084|124506182|137920348|37760851|100108377|97287|0|0|2|2004107264|0|||0|0|14919069.07|9923514.342|23369.821|1777|0|0|0|
