run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662622532.262904|2022-09-08 09:35:32.262904+02|16411|test|1|314|0|847578|41562|25040714|4481|25002844|4|0|0|1|501030912|0|||0|0|38115.636|38061.908|25.15|15|0|0|0|
1|1662622533.283697|2022-09-08 09:35:33.283697+02|16411|test|17|71516|0|957045|220052|25113755|77230|25002844|4|0|0|1|501030912|0|||0|0|54160.999|43903.02|25.15|35|0|0|0|
2|1662622534.346317|2022-09-08 09:35:34.346317+02|16411|test|17|152777|0|1044430|458150|25195226|158699|25002844|4|0|0|1|501030912|0|||0|0|70189.939|48483.019|25.15|37|0|0|0|
3|1662622535.426487|2022-09-08 09:35:35.426487+02|16411|test|17|237935|0|1133368|710283|25280594|244065|25002844|4|0|0|1|501030912|0|||0|0|86207.167|52103.466|25.15|39|0|0|0|
4|1662622536.487992|2022-09-08 09:35:36.487992+02|16411|test|17|326600|0|1225658|973092|25369469|332938|25002844|4|0|0|1|501030912|0|||0|0|102229.1|54967.231|25.15|41|0|0|0|
5|1662622537.587124|2022-09-08 09:35:37.587124+02|16411|test|17|417702|0|1320347|1243250|25460781|424248|25002844|4|0|0|1|501030912|0|||0|0|118255.684|57677.07|25.15|43|0|0|0|
6|1662622538.663209|2022-09-08 09:35:38.663209+02|16411|test|17|512664|0|1419117|1524767|25555953|519418|25002844|4|0|0|1|501030912|0|||0|0|134276.168|59911.517|25.15|45|0|0|0|
7|1662622539.724108|2022-09-08 09:35:39.724108+02|16411|test|17|609169|0|1519427|1810916|25652668|616131|25002844|4|0|0|1|501030912|0|||0|0|150294.008|62091.747|25.15|47|0|0|0|
8|1662622540.831424|2022-09-08 09:35:40.831424+02|16411|test|17|705684|0|1614401|2095811|25749393|712854|25002844|4|0|0|1|501030912|0|||0|0|166340.87|64319.925|25.15|49|0|0|0|
9|1662622541.948273|2022-09-08 09:35:41.948273+02|16411|test|17|804187|0|1721916|2389377|25848106|811565|25002844|4|0|0|1|501030912|0|||0|0|182372.362|66288.996|25.15|51|0|0|0|
