run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662412078.726380|2022-09-05 23:07:58.72638+02|5/10368000|4|2|2490627|1087|298050|373274|2459|1394325|0|470581|2022-09-05 22:05:50.234143+02
1|1662412079.745036|2022-09-05 23:07:59.745036+02|5/10369570|4|2|2490627|1087|298050|373274|2459|1394325|0|511326|2022-09-05 22:05:50.234143+02
2|1662412080.763538|2022-09-05 23:08:00.763538+02|5/10369570|4|2|2490627|1087|298050|373274|2459|1394325|0|565491|2022-09-05 22:05:50.234143+02
3|1662412081.878640|2022-09-05 23:08:01.87864+02|5/10369570|4|2|2490627|1087|298050|373474|2461|1394325|0|639155|2022-09-05 22:05:50.234143+02
4|1662412083.005313|2022-09-05 23:08:03.005313+02|5/10369570|4|2|2490627|1087|298050|373818|2464|1394325|0|705659|2022-09-05 22:05:50.234143+02
5|1662412084.088600|2022-09-05 23:08:04.0886+02|5/10369570|4|2|2490627|1087|298050|374009|2465|1394325|0|786775|2022-09-05 22:05:50.234143+02
6|1662412085.162901|2022-09-05 23:08:05.162901+02|5/10369570|4|2|2490627|1087|298050|374010|2465|1394325|0|851474|2022-09-05 22:05:50.234143+02
7|1662412086.279572|2022-09-05 23:08:06.279572+02|5/10369570|4|2|2490627|1087|298050|374018|2465|1394325|0|934822|2022-09-05 22:05:50.234143+02
8|1662412087.363502|2022-09-05 23:08:07.363502+02|5/10369570|4|2|2490627|1087|298050|374040|2465|1394325|0|1005296|2022-09-05 22:05:50.234143+02
9|1662412088.449628|2022-09-05 23:08:08.449628+02|5/10369570|4|2|2490627|1087|298050|374040|2465|1394325|0|1090139|2022-09-05 22:05:50.234143+02
10|1662412089.585120|2022-09-05 23:08:09.58512+02|5/10369570|4|2|2490627|1087|298050|374040|2465|1394325|0|1160529|2022-09-05 22:05:50.234143+02
11|1662412090.691191|2022-09-05 23:08:10.691191+02|5/10369570|4|2|2490627|1087|298050|374040|2465|1394325|0|1246865|2022-09-05 22:05:50.234143+02
12|1662412091.800742|2022-09-05 23:08:11.800742+02|5/10369570|4|2|2490627|1087|298050|374040|2465|1394325|0|1318016|2022-09-05 22:05:50.234143+02
13|1662412092.938078|2022-09-05 23:08:12.938078+02|5/10369570|4|2|2490627|1087|298050|374040|2465|1394325|0|1404546|2022-09-05 22:05:50.234143+02
14|1662412094.068481|2022-09-05 23:08:14.068481+02|5/103695A8|4|2|2490627|1087|298050|374040|2465|1394325|0|1490793|2022-09-05 22:05:50.234143+02
15|1662412095.166798|2022-09-05 23:08:15.166798+02|5/103695A8|4|2|2490627|1087|298050|374040|2465|1394325|0|1562860|2022-09-05 22:05:50.234143+02
16|1662412096.263156|2022-09-05 23:08:16.263156+02|5/103695A8|4|2|2490627|1087|298050|374040|2465|1394325|0|1634137|2022-09-05 22:05:50.234143+02
17|1662412097.369094|2022-09-05 23:08:17.369094+02|5/103695A8|4|2|2490627|1087|298050|374040|2465|1394325|0|1720421|2022-09-05 22:05:50.234143+02
18|1662412098.512173|2022-09-05 23:08:18.512173+02|5/103695A8|4|2|2490627|1087|298050|374040|2465|1394325|0|1808048|2022-09-05 22:05:50.234143+02
19|1662412099.635421|2022-09-05 23:08:19.635421+02|5/103695A8|4|2|2490627|1087|298050|374040|2465|1394325|0|1880066|2022-09-05 22:05:50.234143+02
20|1662412100.736856|2022-09-05 23:08:20.736856+02|5/103695A8|4|2|2490627|1087|298050|374040|2465|1394325|0|1968607|2022-09-05 22:05:50.234143+02
21|1662412101.823731|2022-09-05 23:08:21.823731+02|5/103695A8|4|2|2490627|1087|298050|374040|2465|1394325|0|2041347|2022-09-05 22:05:50.234143+02
