run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662351929.592248|2022-09-05 06:25:29.592248+02|16434|test|1|37399895|0|68098266|122704596|137645701|37581793|100011094|4|0|0|2|2004107264|0|||0|0|14653570.953|9700128.687|101.394|1727|0|0|0|
1|1662351930.601933|2022-09-05 06:25:30.601933+02|16434|test|17|37399920|0|68098294|122706236|137647675|37582741|100011094|4|0|0|2|2004107264|0|||0|0|14653606.079|9700137.55|101.394|1747|0|0|0|
2|1662351931.612837|2022-09-05 06:25:31.612837+02|16434|test|17|37414867|0|68124609|122996967|137693359|37613607|100025957|14867|0|0|2|2004107264|0|||0|0|14679647.022|9720676.974|3776.038|1749|0|0|0|
3|1662351932.624242|2022-09-05 06:25:32.624242+02|16434|test|17|37427149|0|68146134|123234198|137730287|37638375|100038235|27145|0|0|2|2004107264|0|||0|0|14701683.056|9738313.234|6730.651|1751|0|0|0|
4|1662351933.635326|2022-09-05 06:25:33.635326+02|16434|test|17|37436197|0|68161984|123408905|137757470|37656675|100047279|36189|0|0|2|2004107264|0|||0|0|14717707.219|9751131.784|8902.081|1753|0|0|0|
5|1662351934.649770|2022-09-05 06:25:34.64977+02|16434|test|17|37445107|0|68177676|123580163|137784207|37674699|100056185|45095|0|0|2|2004107264|0|||0|0|14733731.485|9764044.465|10990.005|1755|0|0|0|
6|1662351935.663013|2022-09-05 06:25:35.663013+02|16434|test|17|37454129|0|68193454|123753433|137811240|37692947|100065203|54113|0|0|2|2004107264|0|||0|0|14749757.847|9776941.133|13081.733|1757|0|0|0|
7|1662351936.674815|2022-09-05 06:25:36.674815+02|16434|test|17|37462695|0|68208493|123917440|137836833|37710283|100073765|62675|0|0|2|2004107264|0|||0|0|14765782.849|9789823.361|15165.869|1759|0|0|0|
8|1662351937.689996|2022-09-05 06:25:37.689996+02|16434|test|17|37470772|0|68222757|124071886|137860968|37726641|100081838|70748|0|0|2|2004107264|0|||0|0|14782083.122|9802518.538|17671.332|1761|0|0|0|
9|1662351938.703281|2022-09-05 06:25:38.703281+02|16434|test|17|37476021|0|68231855|124171984|137876681|37737343|100087083|75993|0|0|2|2004107264|0|||0|0|14798418.815|9815016.324|20258.98|1763|0|0|0|
10|1662351939.748125|2022-09-05 06:25:39.748125+02|16434|test|17|37480726|0|68240153|124262102|137890801|37746957|100091784|80694|0|0|2|2004107264|0|||0|0|14814467.672|9827794.39|22451.002|1765|0|0|0|
11|1662351940.802414|2022-09-05 06:25:40.802414+02|16434|test|17|37485182|0|68247778|124347161|137904173|37756073|100096236|85146|0|0|2|2004107264|0|||0|0|14830605.407|9840551.434|24874.524|1767|0|0|0|
12|1662351941.816314|2022-09-05 06:25:41.816314+02|16434|test|17|37489167|0|68254651|124423280|137916133|37764247|100100217|89127|0|0|2|2004107264|0|||0|0|14846774.28|9854463.104|26408.138|1769|0|0|0|
13|1662351942.864787|2022-09-05 06:25:42.864787+02|16434|test|17|37492927|0|68261063|124495130|137927426|37771971|100103973|92883|0|0|2|2004107264|0|||0|0|14862808.67|9868641.519|27562.017|1771|0|0|0|
14|1662351943.878638|2022-09-05 06:25:43.878638+02|16434|test|17|37496703|0|68267550|124567160|137938742|37779727|100107745|96655|0|0|2|2004107264|0|||0|0|14878836.654|9882974.765|28668.525|1773|0|0|0|
