run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662859450.499158|2022-09-11 03:24:10.499158+02|F/11DA0|3|1|592007|9879|3861|110|1|16394238|0|40449718|2022-09-11 02:29:02.381413+02
1|1662859451.511699|2022-09-11 03:24:11.511699+02|F/296E50|3|1|592007|9879|3861|110|1|16394238|0|40462408|2022-09-11 02:29:02.381413+02
2|1662859452.524156|2022-09-11 03:24:12.524156+02|F/52D980|3|1|592007|9879|3861|110|1|16394238|0|40475071|2022-09-11 02:29:02.381413+02
3|1662859453.534536|2022-09-11 03:24:13.534536+02|F/7C3220|3|1|592007|9879|3861|110|1|16394238|0|40487674|2022-09-11 02:29:02.381413+02
4|1662859454.546818|2022-09-11 03:24:14.546818+02|F/A398C0|3|1|592007|9879|3861|110|1|16394238|0|40499790|2022-09-11 02:29:02.381413+02
5|1662859455.558751|2022-09-11 03:24:15.558751+02|F/CB48F8|3|1|592007|9879|3861|110|1|16394238|0|40512010|2022-09-11 02:29:02.381413+02
6|1662859456.569223|2022-09-11 03:24:16.569223+02|F/F297D8|3|1|592007|9879|3861|110|1|16394238|0|40524079|2022-09-11 02:29:02.381413+02
7|1662859457.583995|2022-09-11 03:24:17.583995+02|F/11A2B40|3|1|592007|9879|3861|110|1|16394238|0|40536200|2022-09-11 02:29:02.381413+02
8|1662859458.596613|2022-09-11 03:24:18.596613+02|F/141E218|3|1|592007|9879|3861|110|1|16394238|0|40548394|2022-09-11 02:29:02.381413+02
9|1662859459.608370|2022-09-11 03:24:19.60837+02|F/166AC40|3|1|592007|9879|3861|110|1|16394238|0|40559715|2022-09-11 02:29:02.381413+02
10|1662859460.620331|2022-09-11 03:24:20.620331+02|F/18C4E40|3|1|592007|9879|3861|152|1|16394238|0|40571264|2022-09-11 02:29:02.381413+02
11|1662859461.631731|2022-09-11 03:24:21.631731+02|F/19D1A88|3|1|592007|9879|3861|575|5|16394238|0|40577258|2022-09-11 02:29:02.381413+02
