run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1663024372.290049|2022-09-13 01:12:52.290049+02|1D/FEF2C000|1|1|396530|53|2084|0|0|32789995|0|9041|2022-09-13 00:44:32.474094+02
1|1663024373.303181|2022-09-13 01:12:53.303181+02|1D/FEF2C410|1|1|396530|53|2094|0|0|32789995|0|250208|2022-09-13 00:44:32.474094+02
2|1663024374.318013|2022-09-13 01:12:54.318013+02|1D/FEF2C410|1|1|396530|53|2104|0|0|32789995|0|507607|2022-09-13 00:44:32.474094+02
3|1663024375.332360|2022-09-13 01:12:55.33236+02|1D/FEF2C410|1|1|396530|53|2115|0|0|32789995|0|760654|2022-09-13 00:44:32.474094+02
4|1663024376.346164|2022-09-13 01:12:56.346164+02|1D/FEF2C410|1|1|396530|53|2125|0|0|32789995|0|1008573|2022-09-13 00:44:32.474094+02
5|1663024377.361522|2022-09-13 01:12:57.361522+02|1D/FEF2C410|1|1|396530|53|2127|100|1|32791646|0|1257695|2022-09-13 00:44:32.474094+02
6|1663024378.377360|2022-09-13 01:12:58.37736+02|1D/FEF2C410|1|1|396530|53|2127|100|1|32791646|0|1521560|2022-09-13 00:44:32.474094+02
7|1663024379.392658|2022-09-13 01:12:59.392658+02|1D/FEF2C448|1|1|396530|53|2127|100|1|32791646|0|1787156|2022-09-13 00:44:32.474094+02
8|1663024380.408073|2022-09-13 01:13:00.408073+02|1D/FEF2C448|1|1|396530|53|2127|171|1|32791646|0|2062485|2022-09-13 00:44:32.474094+02
9|1663024381.423482|2022-09-13 01:13:01.423482+02|1D/FEF2C448|1|1|396530|53|2127|171|1|32791646|0|2336062|2022-09-13 00:44:32.474094+02
10|1663024382.438384|2022-09-13 01:13:02.438384+02|1D/FEF2C448|1|1|396530|53|2127|171|1|32791646|0|2606869|2022-09-13 00:44:32.474094+02
11|1663024383.453407|2022-09-13 01:13:03.453407+02|1D/FEF2C448|1|1|396530|53|2127|177|1|32791646|0|2880128|2022-09-13 00:44:32.474094+02
12|1663024384.468221|2022-09-13 01:13:04.468221+02|1D/FEF2C448|1|1|396530|53|2127|377|3|32792236|0|3157276|2022-09-13 00:44:32.474094+02
13|1663024385.483613|2022-09-13 01:13:05.483613+02|1D/FEF2C448|1|1|396530|53|2127|377|3|32792236|0|3431554|2022-09-13 00:44:32.474094+02
14|1663024386.498854|2022-09-13 01:13:06.498854+02|1D/FEF2C448|1|1|396530|53|2127|377|3|32792236|0|3700041|2022-09-13 00:44:32.474094+02
15|1663024387.514122|2022-09-13 01:13:07.514122+02|1D/FEF2C448|1|1|396530|53|2127|377|3|32792236|0|3968685|2022-09-13 00:44:32.474094+02
16|1663024388.528997|2022-09-13 01:13:08.528997+02|1D/FEF2C448|1|1|396530|53|2127|377|3|32792236|0|4232768|2022-09-13 00:44:32.474094+02
17|1663024389.544659|2022-09-13 01:13:09.544659+02|1D/FEF2C448|1|1|396530|53|2127|377|3|32792236|0|4491264|2022-09-13 00:44:32.474094+02
