run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662996175.331178|2022-09-12 17:22:55.331178+02|1D/FEF2C000|1|1|675102|559|4689|0|0|32789995|0|9041|2022-09-12 16:44:18.60594+02
1|1662996176.347565|2022-09-12 17:22:56.347565+02|1D/FEF2CCF8|1|1|675102|559|4689|0|0|32789995|0|52291|2022-09-12 16:44:18.60594+02
2|1662996177.363466|2022-09-12 17:22:57.363466+02|1D/FEF2CCF8|1|1|675102|559|4689|0|0|32789995|0|150152|2022-09-12 16:44:18.60594+02
3|1662996178.379237|2022-09-12 17:22:58.379237+02|1D/FEF2CCF8|1|1|675102|559|4689|0|0|32789995|0|281498|2022-09-12 16:44:18.60594+02
4|1662996179.394316|2022-09-12 17:22:59.394316+02|1D/FEF2CCF8|1|1|675102|559|4689|0|0|32789995|0|413086|2022-09-12 16:44:18.60594+02
5|1662996180.409861|2022-09-12 17:23:00.409861+02|1D/FEF2CCF8|1|1|675102|559|4689|0|0|32789995|0|567387|2022-09-12 16:44:18.60594+02
6|1662996181.425208|2022-09-12 17:23:01.425208+02|1D/FEF2CCF8|1|1|675102|559|4689|0|0|32789995|0|696713|2022-09-12 16:44:18.60594+02
7|1662996182.440222|2022-09-12 17:23:02.440222+02|1D/FEF2CCF8|1|1|675102|559|4689|0|0|32789995|0|825821|2022-09-12 16:44:18.60594+02
8|1662996183.453722|2022-09-12 17:23:03.453722+02|1D/FEF2CCF8|1|1|675102|559|4689|0|0|32789995|0|954978|2022-09-12 16:44:18.60594+02
9|1662996184.468434|2022-09-12 17:23:04.468434+02|1D/FEF2CCF8|1|1|675102|559|4689|3|0|32789995|0|1076633|2022-09-12 16:44:18.60594+02
10|1662996185.483464|2022-09-12 17:23:05.483464+02|1D/FEF2CCF8|1|1|675102|559|4689|3|0|32789995|0|1206046|2022-09-12 16:44:18.60594+02
11|1662996186.498120|2022-09-12 17:23:06.49812+02|1D/FEF2CCF8|1|1|675102|559|4689|3|0|32789995|0|1335171|2022-09-12 16:44:18.60594+02
12|1662996187.512935|2022-09-12 17:23:07.512935+02|1D/FEF2CCF8|1|1|675102|559|4689|3|0|32789995|0|1464403|2022-09-12 16:44:18.60594+02
13|1662996188.527926|2022-09-12 17:23:08.527926+02|1D/FEF2CCF8|1|1|675102|559|4689|3|0|32789995|0|1593452|2022-09-12 16:44:18.60594+02
14|1662996189.542830|2022-09-12 17:23:09.54283+02|1D/FEF2CCF8|1|1|675102|559|4689|3|0|32789995|0|1722444|2022-09-12 16:44:18.60594+02
15|1662996190.558000|2022-09-12 17:23:10.558+02|1D/FEF2CD30|1|1|675102|559|4689|3|0|32789995|0|1850963|2022-09-12 16:44:18.60594+02
16|1662996191.573236|2022-09-12 17:23:11.573236+02|1D/FEF2CD30|1|1|675102|559|4689|8|0|32789995|0|1979832|2022-09-12 16:44:18.60594+02
17|1662996192.586795|2022-09-12 17:23:12.586795+02|1D/FEF2CD30|1|1|675102|559|4689|20|0|32789995|0|2110471|2022-09-12 16:44:18.60594+02
18|1662996193.600958|2022-09-12 17:23:13.600958+02|1D/FEF2CD30|1|1|675102|559|4689|20|0|32789995|0|2237372|2022-09-12 16:44:18.60594+02
19|1662996194.615457|2022-09-12 17:23:14.615457+02|1D/FEF2CD30|1|1|675102|559|4689|20|0|32789995|0|2364318|2022-09-12 16:44:18.60594+02
20|1662996195.630727|2022-09-12 17:23:15.630727+02|1D/FEF2CD30|1|1|675102|559|4689|20|0|32789995|0|2489864|2022-09-12 16:44:18.60594+02
21|1662996196.645512|2022-09-12 17:23:16.645512+02|1D/FEF2CD30|1|1|675102|559|4689|20|0|32789995|0|2615887|2022-09-12 16:44:18.60594+02
22|1662996197.660090|2022-09-12 17:23:17.66009+02|1D/FEF2CD30|1|1|675102|559|4689|20|0|32789995|0|2741521|2022-09-12 16:44:18.60594+02
23|1662996198.675434|2022-09-12 17:23:18.675434+02|1D/FEF2CD30|1|1|675102|559|4689|25|0|32789995|0|2866390|2022-09-12 16:44:18.60594+02
