run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662534603.707399|2022-09-07 09:10:03.707399+02|16434|test|2|319|0|3307102|125747|100050757|4523|100011094|4|0|0|2|2004107264|0|||0|0|166378.335|166285.86|102.639|16|0|0|0|
1|1662534604.722132|2022-09-07 09:10:04.722132+02|16434|test|17|12327|0|3330472|164424|100064900|17636|100011094|4|0|0|2|2004107264|0|||0|0|171422.173|170401.541|102.639|35|0|0|0|
2|1662534605.735019|2022-09-07 09:10:05.735019+02|16434|test|17|69734|0|3436560|346884|100122957|75680|100011094|4|0|0|2|2004107264|0|||0|0|194434.256|189471.353|102.639|37|0|0|0|
3|1662534606.754280|2022-09-07 09:10:06.75428+02|16434|test|17|120825|0|3525777|513557|100174258|126979|100011094|4|0|0|2|2004107264|0|||0|0|214459.618|206042.624|102.639|39|0|0|0|
4|1662534607.770210|2022-09-07 09:10:07.77021+02|16434|test|17|159302|0|3592481|639673|100212945|165664|100011094|4|0|0|2|2004107264|0|||0|0|230471.602|219442.527|102.639|41|0|0|0|
5|1662534608.783837|2022-09-07 09:10:08.783837+02|16434|test|17|197817|0|3659161|766003|100251670|204387|100011094|4|0|0|2|2004107264|0|||0|0|246481.744|232807.58|102.639|43|0|0|0|
6|1662534609.800816|2022-09-07 09:10:09.800816+02|16434|test|17|237114|0|3727178|894906|100291177|243892|100011094|4|0|0|2|2004107264|0|||0|0|262498.478|245914.457|102.639|45|0|0|0|
7|1662534610.815144|2022-09-07 09:10:10.815144+02|16434|test|17|279771|0|3801135|1034669|100334044|286757|100011094|4|0|0|2|2004107264|0|||0|0|278510.801|258622.163|102.639|47|0|0|0|
8|1662534611.829149|2022-09-07 09:10:11.829149+02|16434|test|17|326149|0|3881457|1186672|100380632|333343|100011094|4|0|0|2|2004107264|0|||0|0|294520.771|270833.755|102.639|49|0|0|0|
9|1662534612.849524|2022-09-07 09:10:12.849524+02|16434|test|17|374738|0|3965655|1345854|100429431|382140|100011094|4|0|0|2|2004107264|0|||0|0|310547.089|282798.885|102.639|51|0|0|0|
10|1662534613.866172|2022-09-07 09:10:13.866172+02|16434|test|17|423613|0|4050352|1505967|100478516|431223|100011094|4|0|0|2|2004107264|0|||0|0|326559.268|294589.694|102.639|53|0|0|0|
11|1662534614.895574|2022-09-07 09:10:14.895574+02|16434|test|17|472867|0|4135766|1667258|100527980|480685|100011094|4|0|0|2|2004107264|0|||0|0|342581.168|306298.143|102.639|55|0|0|0|
12|1662534615.927977|2022-09-07 09:10:15.927977+02|16434|test|17|518828|0|4215543|1817721|100574151|526854|100011094|4|0|0|2|2004107264|0|||0|0|358596.423|318188.653|102.639|57|0|0|0|
13|1662534616.961473|2022-09-07 09:10:16.961473+02|16434|test|17|567613|0|4299851|1977773|100623146|575847|100011094|4|0|0|2|2004107264|0|||0|0|374617.13|329908.637|102.639|59|0|0|0|
14|1662534617.988089|2022-09-07 09:10:17.988089+02|16434|test|17|616397|0|4384281|2137698|100672140|624839|100011094|4|0|0|2|2004107264|0|||0|0|390632.399|341397.796|102.639|61|0|0|0|
15|1662534619.007263|2022-09-07 09:10:19.007263+02|16434|test|17|665283|0|4468765|2298079|100721236|673933|100011094|4|0|0|2|2004107264|0|||0|0|406642.588|352867.459|102.639|63|0|0|0|
16|1662534620.026473|2022-09-07 09:10:20.026473+02|16434|test|17|714852|0|4554858|2460266|100771015|723710|100011094|4|0|0|2|2004107264|0|||0|0|422659.097|364248.21|102.639|65|0|0|0|
