run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662892048.386083|2022-09-11 12:27:28.386083+02|16434|test|1|129128116|0|263310204|416676495|1129475320|129319977|1000110094|4|0|0|19|20040638464|0|||0|0|30395695.403|25885934.731|872.523|1833|0|0|0|
1|1662892049.398159|2022-09-11 12:27:29.398159+02|16434|test|33|129128157|0|263310273|416678630|1129486534|129321149|1000110094|4|0|0|19|20040638464|0|||0|0|30395780.888|25885947.599|872.523|1869|0|0|0|
2|1662892050.413837|2022-09-11 12:27:30.413837+02|16434|test|33|129188091|0|263418468|417838780|1129667835|129442757|1000169864|59774|0|0|19|20040638464|0|||0|0|30457823.427|25939121.861|5589.809|1871|0|0|0|
3|1662892051.429342|2022-09-11 12:27:31.429342+02|16434|test|33|129222679|0|263481321|418508069|1129771657|129512137|1000204448|94358|0|0|19|20040638464|0|||0|0|30491850.935|25968212.36|8291.376|1873|0|0|0|
4|1662892052.447096|2022-09-11 12:27:32.447096+02|16434|test|33|129254820|0|263539574|419130139|1129868089|129576623|1000236585|126495|0|0|19|20040638464|0|||0|0|30523885.235|25995644.4|10809.944|1875|0|0|0|
5|1662892053.462799|2022-09-11 12:27:33.462799+02|16434|test|33|129286312|0|263596263|419737800|1129962532|129639811|1000268073|157983|0|0|19|20040638464|0|||0|0|30554908.345|26022208.148|13245.192|1877|0|0|0|
6|1662892054.478000|2022-09-11 12:27:34.478+02|16434|test|33|129320138|0|263657590|420389121|1130063870|129707667|1000300872|191805|0|0|19|20040638464|0|||0|0|30587930.854|26050447.128|15859.816|1879|0|0|0|
7|1662892055.494330|2022-09-11 12:27:35.49433+02|16434|test|33|129353042|0|263717031|421024473|1130162390|129773679|1000334795|224705|0|0|19|20040638464|0|||0|0|30619957.866|26077808.188|18408.425|1881|0|0|0|
8|1662892056.510410|2022-09-11 12:27:36.51041+02|16434|test|33|129385237|0|263775141|421643893|1130258744|129838273|1000365962|256896|0|0|19|20040638464|0|||0|0|30651982.521|26105263.968|20903.724|1883|0|0|0|
9|1662892057.525801|2022-09-11 12:27:37.525801+02|16434|test|33|129417989|0|263834617|422275758|1130356714|129903981|1000399734|289644|0|0|19|20040638464|0|||0|0|30684012.245|26132682.761|23420.135|1885|0|0|0|
