run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662752808.819920|2022-09-09 21:46:48.81992+02|F/41A000|0|1|345073|2|1389|0|0|16393996|0|6484|2022-09-09 21:27:47.06487+02
1|1662752809.847629|2022-09-09 21:46:49.847629+02|F/41ACE8|0|1|345073|2|1389|0|0|16393996|0|30754|2022-09-09 21:27:47.06487+02
2|1662752810.871291|2022-09-09 21:46:50.871291+02|F/41ACE8|0|1|345073|2|1389|0|0|16393996|0|66079|2022-09-09 21:27:47.06487+02
3|1662752811.906547|2022-09-09 21:46:51.906547+02|F/41ACE8|0|1|345073|2|1389|0|0|16393996|0|104441|2022-09-09 21:27:47.06487+02
4|1662752812.944778|2022-09-09 21:46:52.944778+02|F/41ACE8|0|1|345073|2|1389|0|0|16393996|0|143075|2022-09-09 21:27:47.06487+02
5|1662752813.962005|2022-09-09 21:46:53.962005+02|F/41ACE8|0|1|345073|2|1389|0|0|16393996|0|191232|2022-09-09 21:27:47.06487+02
6|1662752814.975465|2022-09-09 21:46:54.975465+02|F/41ACE8|0|1|345073|2|1389|0|0|16393996|0|230330|2022-09-09 21:27:47.06487+02
7|1662752815.997177|2022-09-09 21:46:55.997177+02|F/41ACE8|0|1|345073|2|1389|33|0|16393996|0|271182|2022-09-09 21:27:47.06487+02
8|1662752817.019325|2022-09-09 21:46:57.019325+02|F/41ACE8|0|1|345073|2|1389|33|0|16393996|0|313180|2022-09-09 21:27:47.06487+02
9|1662752818.058015|2022-09-09 21:46:58.058015+02|F/41ACE8|0|1|345073|2|1389|41|0|16393996|0|354376|2022-09-09 21:27:47.06487+02
10|1662752819.094230|2022-09-09 21:46:59.09423+02|F/41ACE8|0|1|345073|2|1389|141|1|16393996|0|396210|2022-09-09 21:27:47.06487+02
11|1662752820.137662|2022-09-09 21:47:00.137662+02|F/41ACE8|0|1|345073|2|1389|141|1|16393996|0|438284|2022-09-09 21:27:47.06487+02
12|1662752821.174934|2022-09-09 21:47:01.174934+02|F/41ACE8|0|1|345073|2|1389|141|1|16393996|0|480111|2022-09-09 21:27:47.06487+02
13|1662752822.227652|2022-09-09 21:47:02.227652+02|F/41ACE8|0|1|345073|2|1389|141|1|16393996|0|530405|2022-09-09 21:27:47.06487+02
14|1662752823.275975|2022-09-09 21:47:03.275975+02|F/41ACE8|0|1|345073|2|1389|141|1|16393996|0|571920|2022-09-09 21:27:47.06487+02
15|1662752824.307481|2022-09-09 21:47:04.307481+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|614413|2022-09-09 21:27:47.06487+02
16|1662752825.327895|2022-09-09 21:47:05.327895+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|657139|2022-09-09 21:27:47.06487+02
17|1662752826.369839|2022-09-09 21:47:06.369839+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|700028|2022-09-09 21:27:47.06487+02
18|1662752827.428787|2022-09-09 21:47:07.428787+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|751130|2022-09-09 21:27:47.06487+02
19|1662752828.450569|2022-09-09 21:47:08.450569+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|794021|2022-09-09 21:27:47.06487+02
20|1662752829.482380|2022-09-09 21:47:09.48238+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|836741|2022-09-09 21:27:47.06487+02
21|1662752830.539286|2022-09-09 21:47:10.539286+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|880064|2022-09-09 21:27:47.06487+02
22|1662752831.557739|2022-09-09 21:47:11.557739+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|923162|2022-09-09 21:27:47.06487+02
23|1662752832.591843|2022-09-09 21:47:12.591843+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|966495|2022-09-09 21:27:47.06487+02
24|1662752833.649115|2022-09-09 21:47:13.649115+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1018005|2022-09-09 21:27:47.06487+02
25|1662752834.672446|2022-09-09 21:47:14.672446+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1061964|2022-09-09 21:27:47.06487+02
26|1662752835.715926|2022-09-09 21:47:15.715926+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1105046|2022-09-09 21:27:47.06487+02
27|1662752836.766097|2022-09-09 21:47:16.766097+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1149060|2022-09-09 21:27:47.06487+02
28|1662752837.782215|2022-09-09 21:47:17.782215+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1192911|2022-09-09 21:27:47.06487+02
29|1662752838.809143|2022-09-09 21:47:18.809143+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1236207|2022-09-09 21:27:47.06487+02
30|1662752839.855464|2022-09-09 21:47:19.855464+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1288994|2022-09-09 21:27:47.06487+02
31|1662752840.880293|2022-09-09 21:47:20.880293+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1332935|2022-09-09 21:27:47.06487+02
32|1662752841.928334|2022-09-09 21:47:21.928334+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1377377|2022-09-09 21:27:47.06487+02
33|1662752842.973972|2022-09-09 21:47:22.973972+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1421233|2022-09-09 21:27:47.06487+02
34|1662752844.066550|2022-09-09 21:47:24.06655+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1474525|2022-09-09 21:27:47.06487+02
35|1662752845.124344|2022-09-09 21:47:25.124344+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1518129|2022-09-09 21:27:47.06487+02
36|1662752846.159755|2022-09-09 21:47:26.159755+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1562148|2022-09-09 21:27:47.06487+02
37|1662752847.193582|2022-09-09 21:47:27.193582+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1606693|2022-09-09 21:27:47.06487+02
38|1662752848.264724|2022-09-09 21:47:28.264724+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1651491|2022-09-09 21:27:47.06487+02
39|1662752849.350468|2022-09-09 21:47:29.350468+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1705566|2022-09-09 21:27:47.06487+02
40|1662752850.410912|2022-09-09 21:47:30.410912+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1748955|2022-09-09 21:27:47.06487+02
41|1662752851.476694|2022-09-09 21:47:31.476694+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1801872|2022-09-09 21:27:47.06487+02
42|1662752852.534567|2022-09-09 21:47:32.534567+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1847280|2022-09-09 21:27:47.06487+02
43|1662752853.580984|2022-09-09 21:47:33.580984+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1891503|2022-09-09 21:27:47.06487+02
44|1662752854.634666|2022-09-09 21:47:34.634666+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1935987|2022-09-09 21:27:47.06487+02
45|1662752855.686863|2022-09-09 21:47:35.686863+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|1981411|2022-09-09 21:27:47.06487+02
46|1662752856.735321|2022-09-09 21:47:36.735321+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2034104|2022-09-09 21:27:47.06487+02
47|1662752857.785205|2022-09-09 21:47:37.785205+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2079085|2022-09-09 21:27:47.06487+02
48|1662752858.813196|2022-09-09 21:47:38.813196+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2122907|2022-09-09 21:27:47.06487+02
49|1662752859.864691|2022-09-09 21:47:39.864691+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2167759|2022-09-09 21:27:47.06487+02
50|1662752860.908659|2022-09-09 21:47:40.908659+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2221122|2022-09-09 21:27:47.06487+02
51|1662752861.935798|2022-09-09 21:47:41.935798+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2264768|2022-09-09 21:27:47.06487+02
52|1662752862.984987|2022-09-09 21:47:42.984987+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2308726|2022-09-09 21:27:47.06487+02
53|1662752864.003471|2022-09-09 21:47:44.003471+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2353082|2022-09-09 21:27:47.06487+02
54|1662752865.061943|2022-09-09 21:47:45.061943+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2398349|2022-09-09 21:27:47.06487+02
55|1662752866.107032|2022-09-09 21:47:46.107032+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2443560|2022-09-09 21:27:47.06487+02
56|1662752867.135485|2022-09-09 21:47:47.135485+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2497110|2022-09-09 21:27:47.06487+02
57|1662752868.169803|2022-09-09 21:47:48.169803+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2541025|2022-09-09 21:27:47.06487+02
58|1662752869.213274|2022-09-09 21:47:49.213274+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2585156|2022-09-09 21:27:47.06487+02
59|1662752870.295764|2022-09-09 21:47:50.295764+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2630369|2022-09-09 21:27:47.06487+02
60|1662752871.330126|2022-09-09 21:47:51.330126+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2674697|2022-09-09 21:27:47.06487+02
61|1662752872.378114|2022-09-09 21:47:52.378114+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2727353|2022-09-09 21:27:47.06487+02
62|1662752873.421265|2022-09-09 21:47:53.421265+02|F/41AD20|0|1|345073|2|1389|141|1|16393996|0|2771016|2022-09-09 21:27:47.06487+02
