run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662522391.624825|2022-09-07 05:46:31.624825+02|16434|test|1|42218264|0|76447122|138463182|142470745|42407638|100011094|4|0|0|2|2004107264|0|||0|0|14568993.992|10913018.081|101.193|1799|0|0|0|
1|1662522392.633667|2022-09-07 05:46:32.633667+02|16434|test|17|42218289|0|76447150|138464817|142472716|42408583|100011094|4|0|0|2|2004107264|0|||0|0|14569030.917|10913028.489|101.193|1819|0|0|0|
2|1662522393.643606|2022-09-07 05:46:33.643606+02|16434|test|17|42221540|0|76452832|138529033|142483377|42416060|100014261|3171|0|0|2|2004107264|0|||0|0|14585071.47|10928238.151|454.005|1821|0|0|0|
3|1662522394.653878|2022-09-07 05:46:34.653878+02|16434|test|17|42226121|0|76460869|138618082|142497305|42425426|100018838|7748|0|0|2|2004107264|0|||0|0|14609131.481|10951230.781|996.997|1823|0|0|0|
4|1662522395.664060|2022-09-07 05:46:35.66406+02|16434|test|17|42230823|0|76469066|138709357|142511594|42435034|100023536|12446|0|0|2|2004107264|0|||0|0|14633208.584|10974238.614|1541.283|1825|0|0|0|
5|1662522396.673760|2022-09-07 05:46:36.67376+02|16434|test|17|42233992|0|76474633|138770904|142521278|42441576|100026701|15611|0|0|2|2004107264|0|||0|0|14649273.103|10989601.143|1899.239|1827|0|0|0|
6|1662522397.684054|2022-09-07 05:46:37.684054+02|16434|test|17|42237063|0|76480018|138830496|142530661|42447922|100029768|18678|0|0|2|2004107264|0|||0|0|14665311.756|11004981.852|2241.122|1829|0|0|0|
7|1662522398.693963|2022-09-07 05:46:38.693963+02|16434|test|17|42240256|0|76485604|138892407|142540403|42454512|100032957|21867|0|0|2|2004107264|0|||0|0|14681390.427|11020355.69|2611.449|1831|0|0|0|
8|1662522399.703718|2022-09-07 05:46:39.703718+02|16434|test|17|42243263|0|76490902|138950783|142549581|42460730|100035960|24870|0|0|2|2004107264|0|||0|0|14697450.891|11035803.645|2927.598|1833|0|0|0|
9|1662522400.713248|2022-09-07 05:46:40.713248+02|16434|test|17|42246268|0|76496178|139009093|142558752|42466944|100038961|27871|0|0|2|2004107264|0|||0|0|14713497.439|11051206.145|3261.036|1835|0|0|0|
10|1662522401.723010|2022-09-07 05:46:41.72301+02|16434|test|17|42249462|0|76501614|139068648|142567879|42473136|100042151|31061|0|0|2|2004107264|0|||0|0|14729544.93|11066578.532|3609.501|1837|0|0|0|
11|1662522402.732852|2022-09-07 05:46:42.732852+02|16434|test|17|42252463|0|76507027|139129005|142577624|42479742|100045148|34058|0|0|2|2004107264|0|||0|0|14745604.216|11081970.617|3958.139|1839|0|0|0|
12|1662522403.746000|2022-09-07 05:46:43.746+02|16434|test|17|42255499|0|76512353|139187792|142586867|42486018|100048180|37090|0|0|2|2004107264|0|||0|0|14761646.938|11097320.188|4317.808|1841|0|0|0|
13|1662522404.755655|2022-09-07 05:46:44.755655+02|16434|test|17|42258609|0|76517733|139247746|142596328|42492442|100051286|40196|0|0|2|2004107264|0|||0|0|14777744.733|11112716.027|4679.851|1843|0|0|0|
14|1662522405.765980|2022-09-07 05:46:45.76598+02|16434|test|17|42261548|0|76522697|139303022|142605281|42498524|100054221|42935|0|0|2|2004107264|0|||0|0|14792792.426|11127224.148|4957.692|1845|0|0|0|
15|1662522406.775756|2022-09-07 05:46:46.775756+02|16434|test|17|42264599|0|76528270|139363268|142614555|42504830|100057268|46178|0|0|2|2004107264|0|||0|0|14809834.622|11143703.409|5244.353|1847|0|0|0|
16|1662522407.786588|2022-09-07 05:46:47.786588+02|16434|test|17|42267529|0|76533387|139419607|142623453|42510894|100060194|49104|0|0|2|2004107264|0|||0|0|14825888.004|11159167.15|5541.797|1849|0|0|0|
17|1662522408.796313|2022-09-07 05:46:48.796313+02|16434|test|17|42270541|0|76538629|139477564|142632592|42517122|100063202|52112|0|0|2|2004107264|0|||0|0|14841930.808|11174618.15|5841.079|1851|0|0|0|
18|1662522409.806175|2022-09-07 05:46:49.806175+02|16434|test|17|42273600|0|76543910|139536421|142641866|42523444|100066257|55167|0|0|2|2004107264|0|||0|0|14857981.212|11190043.723|6162.594|1853|0|0|0|
19|1662522410.815610|2022-09-07 05:46:50.81561+02|16434|test|17|42276785|0|76549456|139597635|142651508|42530018|100069438|58348|0|0|2|2004107264|0|||0|0|14874032.866|11205438.846|6492.562|1855|0|0|0|
20|1662522411.825460|2022-09-07 05:46:51.82546+02|16434|test|17|42279816|0|76554806|139655978|142660710|42536284|100072465|61375|0|0|2|2004107264|0|||0|0|14890073.96|11220859.054|6805.995|1857|0|0|0|
21|1662522412.835449|2022-09-07 05:46:52.835449+02|16434|test|17|42282874|0|76560147|139714631|142669975|42542604|100075519|64429|0|0|2|2004107264|0|||0|0|14906109.224|11236335.204|7096.577|1859|0|0|0|
22|1662522413.844865|2022-09-07 05:46:53.844865+02|16434|test|17|42285932|0|76565501|139773278|142679227|42548924|100078573|67483|0|0|2|2004107264|0|||0|0|14922158.661|11251755.231|7409.263|1861|0|0|0|
23|1662522414.855443|2022-09-07 05:46:54.855443+02|16434|test|17|42288801|0|76570500|139828364|142687913|42554866|100081438|70348|0|0|2|2004107264|0|||0|0|14938211.574|11267241.428|7686.97|1863|0|0|0|
24|1662522415.865170|2022-09-07 05:46:55.86517+02|16434|test|17|42291770|0|76575685|139885232|142696884|42561008|100084403|73313|0|0|2|2004107264|0|||0|0|14954268.631|11282678.679|8001.121|1865|0|0|0|
25|1662522416.875070|2022-09-07 05:46:56.87507+02|16434|test|17|42294743|0|76580832|139942130|142705870|42567158|100087372|76282|0|0|2|2004107264|0|||0|0|14970330.852|11298092.939|8328.379|1867|0|0|0|
26|1662522417.885177|2022-09-07 05:46:57.885177+02|16434|test|17|42297784|0|76586109|140002007|142716131|42573649|100090410|79314|0|0|2|2004107264|0|||0|0|14986371.676|11313523.737|8634.457|1869|0|0|0|
27|1662522418.895495|2022-09-07 05:46:58.895495+02|16434|test|17|42297788|0|76586109|140002462|142716345|42573861|100090410|79314|0|0|2|2004107264|0|||0|0|14986377.106|11313525.992|8634.457|1871|0|0|0|
