run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1663022105.822553|2022-09-13 00:35:05.822553+02|16384|test|1|336|0|16423935|574991|500102733|4631|500055094|4|0|0|10|10020478976|0|||0|0|756118.153|755578.125|513.994|15|0|0|0|
1|1663022106.830909|2022-09-13 00:35:06.830909+02|16384|test|17|9515|0|16443293|603451|500118007|14876|500055094|4|0|0|10|10020478976|0|||0|0|760146.693|759113.534|513.994|34|0|0|0|
2|1663022107.845604|2022-09-13 00:35:07.845604+02|16384|test|17|77873|0|16581176|808999|500187069|83923|500055094|4|0|0|10|10020478976|0|||0|0|788163.72|783785.171|513.994|37|0|0|0|
3|1663022108.857470|2022-09-13 00:35:08.85747+02|16384|test|17|120134|0|16663503|938412|500229540|126392|500055094|4|0|0|10|10020478976|0|||0|0|804172.976|797846.202|513.994|39|0|0|0|
4|1663022109.867396|2022-09-13 00:35:09.867396+02|16384|test|17|162890|0|16746802|1069328|500272506|169356|500055094|4|0|0|10|10020478976|0|||0|0|820181.974|811875.531|513.994|41|0|0|0|
5|1663022110.877734|2022-09-13 00:35:10.877734+02|16384|test|17|205563|0|16829784|1200146|500315389|212237|500055094|4|0|0|10|10020478976|0|||0|0|836191.013|825932.872|513.994|43|0|0|0|
6|1663022111.888249|2022-09-13 00:35:11.888249+02|16384|test|17|248021|0|16912401|1330254|500358057|254903|500055094|4|0|0|10|10020478976|0|||0|0|852198.708|839991.578|513.994|45|0|0|0|
7|1663022112.900983|2022-09-13 00:35:12.900983+02|16384|test|17|290392|0|16994856|1460089|500400638|297482|500055094|4|0|0|10|10020478976|0|||0|0|868207.885|854066.041|513.994|47|0|0|0|
8|1663022113.912243|2022-09-13 00:35:13.912243+02|16384|test|17|332613|0|17076946|1589539|500443069|339911|500055094|4|0|0|10|10020478976|0|||0|0|884217.679|868136.06|513.994|49|0|0|0|
9|1663022114.923690|2022-09-13 00:35:14.92369+02|16384|test|17|374836|0|17159192|1718843|500485502|382342|500055094|4|0|0|10|10020478976|0|||0|0|900227.111|882260.297|513.994|51|0|0|0|
10|1663022115.933856|2022-09-13 00:35:15.933856+02|16384|test|17|416936|0|17241099|1847871|500527812|424650|500055094|4|0|0|10|10020478976|0|||0|0|916235.467|896378.838|513.994|53|0|0|0|
11|1663022116.944511|2022-09-13 00:35:16.944511+02|16384|test|17|458905|0|17322778|1976472|500569991|466827|500055094|4|0|0|10|10020478976|0|||0|0|932245.26|910557.331|513.994|55|0|0|0|
12|1663022117.954407|2022-09-13 00:35:17.954407+02|16384|test|17|500438|0|17403743|2103607|500611734|508568|500055094|4|0|0|10|10020478976|0|||0|0|948253.128|924730.371|513.994|57|0|0|0|
13|1663022118.965561|2022-09-13 00:35:18.965561+02|16384|test|17|541938|0|17484576|2230709|500653444|550276|500055094|4|0|0|10|10020478976|0|||0|0|964263.316|938892.549|513.994|59|0|0|0|
14|1663022119.976075|2022-09-13 00:35:19.976075+02|16384|test|17|583012|0|17564540|2356550|500694728|591558|500055094|4|0|0|10|10020478976|0|||0|0|980272.894|953071.938|513.994|61|0|0|0|
15|1663022120.992232|2022-09-13 00:35:20.992232+02|16384|test|17|624230|0|17644759|2482856|500736156|632984|500055094|4|0|0|10|10020478976|0|||0|0|996285.17|967277.363|513.994|63|0|0|0|
16|1663022122.002926|2022-09-13 00:35:22.002926+02|16384|test|17|665126|0|17724397|2608133|500777262|674088|500055094|4|0|0|10|10020478976|0|||0|0|1012293.231|981445.923|513.994|65|0|0|0|
17|1663022123.014938|2022-09-13 00:35:23.014938+02|16384|test|17|705969|0|17803859|2733321|500818315|715139|500055094|4|0|0|10|10020478976|0|||0|0|1028301.687|995624.636|513.994|67|0|0|0|
18|1663022124.025822|2022-09-13 00:35:24.025822+02|16384|test|17|746701|0|17883107|2858168|500859257|756079|500055094|4|0|0|10|10020478976|0|||0|0|1044310.678|1009857.041|513.994|69|0|0|0|
19|1663022125.037584|2022-09-13 00:35:25.037584+02|16384|test|17|787531|0|17962541|2983319|500900297|797117|500055094|4|0|0|10|10020478976|0|||0|0|1060320.492|1024081.173|513.994|71|0|0|0|
20|1663022126.050624|2022-09-13 00:35:26.050624+02|16384|test|17|828223|0|18041823|3107932|500941199|838017|500055094|4|0|0|10|10020478976|0|||0|0|1076331.511|1038295.632|513.994|73|0|0|0|
21|1663022127.060041|2022-09-13 00:35:27.060041+02|16384|test|17|869284|0|18121765|3233730|500982470|879286|500055094|4|0|0|10|10020478976|0|||0|0|1092340.139|1052526.488|513.994|75|0|0|0|
22|1663022128.071019|2022-09-13 00:35:28.071019+02|16384|test|17|909795|0|18200557|3357928|501023191|920005|500055094|4|0|0|10|10020478976|0|||0|0|1108349.572|1066759.05|513.994|77|0|0|0|
23|1663022129.081558|2022-09-13 00:35:29.081558+02|16384|test|17|950550|0|18279873|3482822|501064156|960968|500055094|4|0|0|10|10020478976|0|||0|0|1124360.259|1080999.377|513.994|79|0|0|0|
24|1663022130.092394|2022-09-13 00:35:30.092394+02|16384|test|17|990509|0|18357723|3605202|501104325|1001135|500055094|4|0|0|10|10020478976|0|||0|0|1140369.03|1095248.108|513.994|81|0|0|0|
25|1663022131.102257|2022-09-13 00:35:31.102257+02|16384|test|17|1031246|0|18437021|3730024|501145272|1042080|500055094|4|0|0|10|10020478976|0|||0|0|1156378.171|1109473.858|513.994|83|0|0|0|
26|1663022132.111948|2022-09-13 00:35:32.111948+02|16384|test|17|1071789|0|18515930|3854265|501186025|1082831|500055094|4|0|0|10|10020478976|0|||0|0|1172387.319|1123706.556|513.994|85|0|0|0|
27|1663022133.122073|2022-09-13 00:35:33.122073+02|16384|test|17|1112271|0|18594702|3978338|501226717|1123521|500055094|4|0|0|10|10020478976|0|||0|0|1188396.3|1137952.641|513.994|87|0|0|0|
28|1663022134.136431|2022-09-13 00:35:34.136431+02|16384|test|17|1152630|0|18673270|4102000|501267286|1164088|500055094|4|0|0|10|10020478976|0|||0|0|1204407.406|1152188.538|513.994|89|0|0|0|
29|1663022135.148754|2022-09-13 00:35:35.148754+02|16384|test|17|1193326|0|18752523|4226662|501308192|1204992|500055094|4|0|0|10|10020478976|0|||0|0|1220419.003|1166412.903|513.994|91|0|0|0|
30|1663022136.162455|2022-09-13 00:35:36.162455+02|16384|test|17|1233925|0|18831503|4351112|501349001|1245799|500055094|4|0|0|10|10020478976|0|||0|0|1236428.313|1180666.817|513.994|93|0|0|0|
