run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662416954.169969|2022-09-06 00:29:14.169969+02|16434|test|1|322|0|3307103|125861|100052520|4537|100011094|4|0|0|2|2004107264|0|||0|0|252573.221|252563.787|106.113|15|0|0|0|
1|1662416955.181501|2022-09-06 00:29:15.181501+02|16434|test|17|3197|0|3312961|136313|100057504|8491|100011094|4|0|0|2|2004107264|0|||0|0|256618.701|256215.714|106.113|35|0|0|0|
2|1662416956.200436|2022-09-06 00:29:16.200436+02|16434|test|17|43212|0|3389953|261007|100098209|49182|100011094|4|0|0|2|2004107264|0|||0|0|284651.499|279802.621|106.113|37|0|0|0|
3|1662416957.230263|2022-09-06 00:29:17.230263+02|16434|test|17|75011|0|3446289|364101|100130218|81189|100011094|4|0|0|2|2004107264|0|||0|0|300675.937|292162.068|106.113|39|0|0|0|
4|1662416958.255582|2022-09-06 00:29:18.255582+02|16434|test|17|96090|0|3482735|433485|100151507|102476|100011094|4|0|0|2|2004107264|0|||0|0|316690.677|305464.299|106.113|41|0|0|0|
5|1662416959.299041|2022-09-06 00:29:19.299041+02|16434|test|17|129564|0|3540502|543523|100185191|136158|100011094|4|0|0|2|2004107264|0|||0|0|332717.575|317759.834|106.113|43|0|0|0|
6|1662416960.327927|2022-09-06 00:29:20.327927+02|16434|test|17|162310|0|3597351|650839|100218147|169112|100011094|4|0|0|2|2004107264|0|||0|0|348734.756|330186.134|106.113|45|0|0|0|
7|1662416961.345386|2022-09-06 00:29:21.345386+02|16434|test|17|195116|0|3654185|758470|100251163|202126|100011094|4|0|0|2|2004107264|0|||0|0|364752.223|342513.957|106.113|47|0|0|0|
8|1662416962.361069|2022-09-06 00:29:22.361069+02|16434|test|17|228320|0|3711725|867385|100284577|235538|100011094|4|0|0|2|2004107264|0|||0|0|380766.378|354746.972|106.113|49|0|0|0|
9|1662416963.384195|2022-09-06 00:29:23.384195+02|16434|test|17|260095|0|3766738|971682|100316562|267521|100011094|4|0|0|2|2004107264|0|||0|0|396788.209|367111.743|106.113|51|0|0|0|
10|1662416964.438044|2022-09-06 00:29:24.438044+02|16434|test|17|293207|0|3824178|1080237|100349884|300841|100011094|4|0|0|2|2004107264|0|||0|0|412819.418|379351.747|106.113|53|0|0|0|
11|1662416965.467351|2022-09-06 00:29:25.467351+02|16434|test|17|325966|0|3880804|1187841|100382853|333808|100011094|4|0|0|2|2004107264|0|||0|0|428839.647|391568.015|106.113|55|0|0|0|
12|1662416966.488829|2022-09-06 00:29:26.488829+02|16434|test|17|359231|0|3938493|1296912|100416328|367281|100011094|4|0|0|2|2004107264|0|||0|0|444855.521|403664.776|106.113|57|0|0|0|
13|1662416967.523521|2022-09-06 00:29:27.523521+02|16434|test|17|392871|0|3996686|1407354|100450178|401129|100011094|4|0|0|2|2004107264|0|||0|0|460870.064|415752.229|106.113|59|0|0|0|
14|1662416968.550913|2022-09-06 00:29:28.550913+02|16434|test|17|426030|0|4054047|1516223|100483547|434496|100011094|4|0|0|2|2004107264|0|||0|0|476888.073|427842.765|106.113|61|0|0|0|
15|1662416969.581099|2022-09-06 00:29:29.581099+02|16434|test|17|459932|0|4112940|1627275|100517659|468606|100011094|4|0|0|2|2004107264|0|||0|0|492906.412|439743.275|106.113|63|0|0|0|
16|1662416970.621219|2022-09-06 00:29:30.621219+02|16434|test|17|494167|0|4172148|1739677|100552104|503049|100011094|4|0|0|2|2004107264|0|||0|0|508927.993|451573.773|106.113|65|0|0|0|
17|1662416971.684990|2022-09-06 00:29:31.68499+02|16434|test|17|529120|0|4232842|1854183|100587267|538210|100011094|4|0|0|2|2004107264|0|||0|0|524955.159|463295.965|106.113|67|0|0|0|
18|1662416972.704690|2022-09-06 00:29:32.70469+02|16434|test|17|564237|0|4293762|1969283|100622594|573535|100011094|4|0|0|2|2004107264|0|||0|0|540968.113|474929.531|106.113|69|0|0|0|
19|1662416973.735920|2022-09-06 00:29:33.73592+02|16434|test|17|599318|0|4354563|2084322|100657885|608824|100011094|4|0|0|2|2004107264|0|||0|0|556990.019|486528.29|106.113|71|0|0|0|
