run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662777353.022489|2022-09-10 04:35:53.022489+02|16384|test|1|20277514|0|55892491|62873025|520592828|20463392|500055094|4|0|0|10|10020478976|0|||0|0|15893431.986|13080076.918|495.998|1763|0|0|0|
1|1662777354.031439|2022-09-10 04:35:54.031439+02|16384|test|17|20277539|0|55892536|62874614|520598781|20464319|500055094|4|0|0|10|10020478976|0|||0|0|15893467.627|13080086.274|495.998|1783|0|0|0|
2|1662777355.046091|2022-09-10 04:35:55.046091+02|16384|test|17|20293656|0|55924485|63184720|520648040|20497546|500071127|16037|0|0|10|10020478976|0|||0|0|15924509.816|13104966.094|4488.61|1785|0|0|0|
3|1662777356.057136|2022-09-10 04:35:56.057136+02|16384|test|17|20302411|0|55941671|63352698|520674485|20515260|500079878|24788|0|0|10|10020478976|0|||0|0|15941535.376|13118656.526|6672.149|1787|0|0|0|
4|1662777357.069022|2022-09-10 04:35:57.069022+02|16384|test|17|20310845|0|55958214|63514644|520699954|20532332|500088308|33218|0|0|10|10020478976|0|||0|0|15957558.865|13131601.93|8676.42|1789|0|0|0|
5|1662777358.080923|2022-09-10 04:35:58.080923+02|16384|test|17|20319293|0|55974808|63676756|520725463|20549432|500096752|41662|0|0|10|10020478976|0|||0|0|15973581.987|13144523.079|10721.522|1791|0|0|0|
6|1662777359.093094|2022-09-10 04:35:59.093094+02|16384|test|17|20327751|0|55991562|63839161|520750988|20566552|500105206|50116|0|0|10|10020478976|0|||0|0|15989599.852|13157451.645|12730.424|1793|0|0|0|
7|1662777360.104450|2022-09-10 04:36:00.10445+02|16384|test|17|20336351|0|56008510|64003804|520776927|20583956|500113802|58712|0|0|10|10020478976|0|||0|0|16005617.365|13170316.45|14773.098|1795|0|0|0|
8|1662777361.118389|2022-09-10 04:36:01.118389+02|16384|test|17|20342477|0|56020537|64121213|520795470|20596412|500119924|64834|0|0|10|10020478976|0|||0|0|16021712.116|13183262.814|16820.849|1797|0|0|0|
9|1662777362.144150|2022-09-10 04:36:02.14415+02|16384|test|17|20345839|0|56027146|64185966|520805735|20603340|500123282|68192|0|0|10|10020478976|0|||0|0|16037740.813|13196448.574|18747.413|1799|0|0|0|
