run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662293592.268854|2022-09-04 14:13:12.268854+02|16411|test|1|62581349|0|65882380|185692028|87809455|62756359|25002844|4|0|0|1|501030912|0|||0|0|14525760.337|4190480.055|25.574|1661|0|0|0|
1|1662293593.277892|2022-09-04 14:13:13.277892+02|16411|test|17|62581374|0|65882405|185693668|87810679|62757307|25002844|4|0|0|1|501030912|0|||0|0|14525793.189|4190485.358|25.574|1681|0|0|0|
2|1662293594.287811|2022-09-04 14:13:14.287811+02|16411|test|17|62591423|0|65893195|185865743|87841610|62778377|25012809|9969|0|0|1|501030912|0|||0|0|14554839.398|4215770.866|2187.53|1683|0|0|0|
3|1662293595.298689|2022-09-04 14:13:15.298689+02|16411|test|17|62596763|0|65898753|185952887|87856706|62788603|25017816|15305|0|0|1|501030912|0|||0|0|14571873.601|4230971.607|3285.987|1685|0|0|0|
4|1662293596.308913|2022-09-04 14:13:16.308913+02|16411|test|17|62598797|0|65900924|185990612|87863897|62793533|25020175|17335|0|0|1|501030912|0|||0|0|14579906.926|4238242.146|3782.082|1687|0|0|0|
5|1662293597.320053|2022-09-04 14:13:17.320053+02|16411|test|17|62602661|0|65905132|186055880|87875532|62801465|25024035|21195|0|0|1|501030912|0|||0|0|14606117.252|4262872.967|4783.256|1689|0|0|0|
6|1662293598.329628|2022-09-04 14:13:18.329628+02|16411|test|17|62607637|0|65910322|186139156|87890386|62811621|25029007|26167|0|0|1|501030912|0|||0|0|14622143.436|4277310.878|5759.798|1691|0|0|0|
7|1662293599.340266|2022-09-04 14:13:19.340266+02|16411|test|17|62612996|0|65915930|186228584|87906338|62822543|25034362|31522|0|0|1|501030912|0|||0|0|14638170.243|4291624.114|6812.11|1693|0|0|0|
8|1662293600.351485|2022-09-04 14:13:20.351485+02|16411|test|17|62614229|0|65917278|186249429|87910152|62825213|25035591|32751|0|0|1|501030912|0|||0|0|14654278.539|4306691.399|7561.774|1695|0|0|0|
9|1662293601.361492|2022-09-04 14:13:21.361492+02|16411|test|17|62618688|0|65922020|186323349|87923334|62834335|25040046|37206|0|0|1|501030912|0|||0|0|14670303.881|4321036.838|8653.454|1697|0|0|0|
