1663078422;1663079325;0;default;xfs;10000;ro;144228.084027;903.446418;5528
1663079385;1663082987;0;default;xfs;10000;rw;9264.232506;3601.297447;282852734776
1663084789;1663085693;0;default;ext4;10000;ro;144207.366644;903.504441;6128
1663085753;1663089354;0;default;ext4;10000;rw;9249.233776;3601.340167;282595288600
