run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1663082062.251459|2022-09-13 17:14:22.251459+02|16384|test|1|36711592|0|87891444|113057191|537022776|36903774|500055094|4|0|0|10|10020478976|0|||0|0|15192952.707|13656180.428|496.308|1825|0|0|0|
1|1663082063.260161|2022-09-13 17:14:23.260161+02|16384|test|17|36711616|0|87891489|113058800|537028735|36904708|500055094|4|0|0|10|10020478976|0|||0|0|15192985.013|13656190.399|496.308|1844|0|0|0|
2|1663082064.268852|2022-09-13 17:14:24.268852+02|16384|test|17|36714692|0|87897695|113118733|537038880|36911843|500058085|2995|0|0|10|10020478976|0|||0|0|15209041.889|13660841.744|714.912|1847|0|0|0|
3|1663082065.278025|2022-09-13 17:14:25.278025+02|16384|test|17|36718624|0|87905398|113194275|537050877|36919912|500062013|6923|0|0|10|10020478976|0|||0|0|15230112.055|13666557.074|985.576|1849|0|0|0|
4|1663082066.286788|2022-09-13 17:14:26.286788+02|16384|test|17|36723331|0|87914661|113284451|537065189|36929530|500066716|11626|0|0|10|10020478976|0|||0|0|15255192.638|13673466.518|1308.337|1851|0|0|0|
5|1663082067.295656|2022-09-13 17:14:27.295656+02|16384|test|17|36726607|0|87921102|113347361|537075212|36936286|500069988|14898|0|0|10|10020478976|0|||0|0|15272286.352|13678694.97|1532.574|1853|0|0|0|
6|1663082068.304222|2022-09-13 17:14:28.304222+02|16384|test|17|36729887|0|87927566|113410324|537085246|36943050|500073264|18174|0|0|10|10020478976|0|||0|0|15289346.68|13683599.605|1755.928|1855|0|0|0|
7|1663082069.313246|2022-09-13 17:14:29.313246+02|16384|test|17|36732790|0|87933270|113466028|537094143|36949060|500076163|21073|0|0|10|10020478976|0|||0|0|15305415.574|13688056.588|1958.012|1857|0|0|0|
8|1663082070.322070|2022-09-13 17:14:30.32207+02|16384|test|17|36735834|0|87939250|113524466|537103468|36955352|500079203|24113|0|0|10|10020478976|0|||0|0|15321488.374|13692545.261|2157.378|1859|0|0|0|
9|1663082071.330631|2022-09-13 17:14:31.330631+02|16384|test|17|36738877|0|87945243|113582858|537112787|36961642|500082242|27152|0|0|10|10020478976|0|||0|0|15337562.804|13697076.387|2358.865|1861|0|0|0|
10|1663082072.339738|2022-09-13 17:14:32.339738+02|16384|test|17|36741820|0|87951025|113639362|537121808|36967732|500085181|30091|0|0|10|10020478976|0|||0|0|15353616.985|13701577.671|2561.097|1863|0|0|0|
11|1663082073.348823|2022-09-13 17:14:33.348823+02|16384|test|17|36744900|0|87957110|113698490|537131244|36974096|500088257|33167|0|0|10|10020478976|0|||0|0|15369693.693|13706382.174|2784.881|1865|0|0|0|
12|1663082074.357631|2022-09-13 17:14:34.357631+02|16384|test|17|36747987|0|87963189|113759229|537142068|36980967|500091341|36245|0|0|10|10020478976|0|||0|0|15385749.758|13710980.446|3000.718|1867|0|0|0|
