run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662319574.222170|2022-09-04 21:26:14.22217+02|4/234EE000|4|2|2492093|2386|293252|348448|2232|1358413|0|448703|2022-09-04 20:23:18.353372+02
1|1662319575.232924|2022-09-04 21:26:15.232924+02|4/234EFDC0|4|2|2492093|2386|293252|348448|2232|1358413|0|478689|2022-09-04 20:23:18.353372+02
2|1662319576.245652|2022-09-04 21:26:16.245652+02|4/234EFDC0|4|2|2492093|2386|293252|348448|2232|1358413|0|507262|2022-09-04 20:23:18.353372+02
3|1662319577.324590|2022-09-04 21:26:17.32459+02|4/234EFDC0|4|2|2492093|2386|293252|348448|2232|1358413|0|548665|2022-09-04 20:23:18.353372+02
4|1662319578.454275|2022-09-04 21:26:18.454275+02|4/234EFDC0|4|2|2492093|2386|293252|348548|2233|1358413|0|618095|2022-09-04 20:23:18.353372+02
5|1662319579.523919|2022-09-04 21:26:19.523919+02|4/234EFDC0|4|2|2492093|2386|293252|349010|2237|1358413|0|676358|2022-09-04 20:23:18.353372+02
6|1662319580.604046|2022-09-04 21:26:20.604046+02|4/234EFDC0|4|2|2492093|2386|293252|349036|2237|1358413|0|744730|2022-09-04 20:23:18.353372+02
7|1662319581.762595|2022-09-04 21:26:21.762595+02|4/234EFDC0|4|2|2492093|2386|293252|349156|2238|1358413|0|805431|2022-09-04 20:23:18.353372+02
8|1662319582.873719|2022-09-04 21:26:22.873719+02|4/234EFDC0|4|2|2492093|2386|293252|349156|2238|1358413|0|878018|2022-09-04 20:23:18.353372+02
9|1662319584.017236|2022-09-04 21:26:24.017236+02|4/234EFDC0|4|2|2492093|2386|293252|349156|2238|1358413|0|950867|2022-09-04 20:23:18.353372+02
10|1662319585.090045|2022-09-04 21:26:25.090045+02|4/234EFDC0|4|2|2492093|2386|293252|349156|2238|1358413|0|1012243|2022-09-04 20:23:18.353372+02
11|1662319586.148574|2022-09-04 21:26:26.148574+02|4/234EFDC0|4|2|2492093|2386|293252|349156|2238|1358413|0|1073387|2022-09-04 20:23:18.353372+02
12|1662319587.234501|2022-09-04 21:26:27.234501+02|4/234EFDC0|4|2|2492093|2386|293252|349186|2238|1358413|0|1147579|2022-09-04 20:23:18.353372+02
13|1662319588.291039|2022-09-04 21:26:28.291039+02|4/234EFDC0|4|2|2492093|2386|293252|349186|2238|1358413|0|1209244|2022-09-04 20:23:18.353372+02
14|1662319589.374498|2022-09-04 21:26:29.374498+02|4/234EFDF8|4|2|2492093|2386|293252|349186|2238|1358413|0|1272806|2022-09-04 20:23:18.353372+02
15|1662319590.503637|2022-09-04 21:26:30.503637+02|4/234EFDF8|4|2|2492093|2386|293252|349186|2238|1358413|0|1350321|2022-09-04 20:23:18.353372+02
16|1662319591.587736|2022-09-04 21:26:31.587736+02|4/234EFDF8|4|2|2492093|2386|293252|349186|2238|1358413|0|1415840|2022-09-04 20:23:18.353372+02
