run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662795161.797988|2022-09-10 09:32:41.797988+02|16384|test|1|19594040|0|54562936|60782411|519905435|19778634|500055094|4|0|0|10|10020478976|0|||0|0|15757835.808|12933120.223|505.368|1751|0|0|0|
1|1662795162.807126|2022-09-10 09:32:42.807126+02|16384|test|17|19594063|0|54562981|60783985|519911377|19779553|500055094|4|0|0|10|10020478976|0|||0|0|15757870.451|12933130.398|505.368|1769|0|0|0|
2|1662795163.826853|2022-09-10 09:32:43.826853+02|16384|test|17|19606685|0|54587994|61026551|519950169|19805794|500067630|12540|0|0|10|10020478976|0|||0|0|15789032.698|12959291.901|3729.469|1773|0|0|0|
3|1662795164.840451|2022-09-10 09:32:44.840451+02|16384|test|17|19613707|0|54601861|61161379|519971428|19820042|500074648|19558|0|0|10|10020478976|0|||0|0|15806065.358|12973648.742|5475.781|1775|0|0|0|
4|1662795165.851849|2022-09-10 09:32:45.851849+02|16384|test|17|19620164|0|54614602|61285164|519990977|19833160|500081101|26011|0|0|10|10020478976|0|||0|0|15822096.045|12987238.039|7070.907|1777|0|0|0|
5|1662795166.864100|2022-09-10 09:32:46.8641+02|16384|test|17|19626777|0|54627519|61411971|520011002|19846590|500087710|32620|0|0|10|10020478976|0|||0|0|15838123.004|13000820.097|8661.35|1779|0|0|0|
6|1662795167.877282|2022-09-10 09:32:47.877282+02|16384|test|17|19633365|0|54640484|61539835|520032304|19860463|500094295|39199|0|0|10|10020478976|0|||0|0|15854152.679|13014305.888|10325.875|1781|0|0|0|
7|1662795168.890458|2022-09-10 09:32:48.890458+02|16384|test|17|19640075|0|54653680|61668406|520052587|19874087|500101001|45905|0|0|10|10020478976|0|||0|0|15870185.437|13027943.281|11885.779|1783|0|0|0|
8|1662795169.908120|2022-09-10 09:32:49.90812+02|16384|test|17|19646537|0|54666429|61792310|520072138|19887215|500107459|52363|0|0|10|10020478976|0|||0|0|15886206.078|13041554.979|13462.647|1785|0|0|0|
9|1662795170.921259|2022-09-10 09:32:50.921259+02|16384|test|17|19652983|0|54679188|61916158|520091635|19900311|500113901|58805|0|0|10|10020478976|0|||0|0|15902227.174|13055176.938|15024.808|1787|0|0|0|
10|1662795171.947092|2022-09-10 09:32:51.947092+02|16384|test|17|19658401|0|54689787|62019930|520108053|19911351|500119315|64219|0|0|10|10020478976|0|||0|0|15918416.834|13068508.642|16906.962|1789|0|0|0|
