run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662267204.198265|2022-09-04 06:53:24.198265+02|5/10ECF758|5|3|2498767|212|299519|459120|3662|1555725|0|66214556|2022-09-04 05:35:28.494365+02
1|1662267205.209654|2022-09-04 06:53:25.209654+02|5/11544478|5|3|2498767|212|299519|459120|3662|1555725|0|66231845|2022-09-04 05:35:28.494365+02
2|1662267206.221436|2022-09-04 06:53:26.221436+02|5/11BD15D8|5|3|2498767|212|299519|459120|3662|1555725|0|66249613|2022-09-04 05:35:28.494365+02
3|1662267207.234080|2022-09-04 06:53:27.23408+02|5/12256CB0|5|3|2498767|212|299519|459120|3662|1555725|0|66267652|2022-09-04 05:35:28.494365+02
4|1662267208.250751|2022-09-04 06:53:28.250751+02|5/128CE1A8|5|3|2498767|212|299519|459120|3662|1555725|0|66285643|2022-09-04 05:35:28.494365+02
5|1662267209.263785|2022-09-04 06:53:29.263785+02|5/12F27530|5|3|2498767|212|299519|459299|3663|1555725|0|66303464|2022-09-04 05:35:28.494365+02
6|1662267210.276422|2022-09-04 06:53:30.276422+02|5/13463A90|5|3|2498767|212|299519|459799|3668|1555725|0|66318676|2022-09-04 05:35:28.494365+02
7|1662267211.291583|2022-09-04 06:53:31.291583+02|5/139923D8|5|3|2498767|212|299519|460299|3673|1555725|0|66333432|2022-09-04 05:35:28.494365+02
8|1662267212.309463|2022-09-04 06:53:32.309463+02|5/13EC7D80|5|3|2498767|212|299519|460799|3678|1555725|0|66348006|2022-09-04 05:35:28.494365+02
9|1662267213.336530|2022-09-04 06:53:33.33653+02|5/14356440|5|3|2498767|212|299519|461299|3683|1555725|0|66360886|2022-09-04 05:35:28.494365+02
10|1662267214.347714|2022-09-04 06:53:34.347714+02|5/1484D150|5|3|2498767|212|299519|461799|3688|1618882|0|66375057|2022-09-04 05:35:28.494365+02
11|1662267215.364844|2022-09-04 06:53:35.364844+02|5/14D54C18|5|3|2498767|212|299519|462299|3693|1618882|0|66390156|2022-09-04 05:35:28.494365+02
12|1662267216.378889|2022-09-04 06:53:36.378889+02|5/15246F98|5|3|2498767|212|299519|462799|3698|1618882|0|66404849|2022-09-04 05:35:28.494365+02
13|1662267217.394536|2022-09-04 06:53:37.394536+02|5/156A8370|5|3|2498767|212|299519|463299|3703|1618882|0|66418495|2022-09-04 05:35:28.494365+02
14|1662267218.409685|2022-09-04 06:53:38.409685+02|5/15B83CD8|5|3|2498767|212|299519|463799|3708|1618882|0|66432451|2022-09-04 05:35:28.494365+02
15|1662267219.422017|2022-09-04 06:53:39.422017+02|5/160588A8|5|3|2498767|212|299519|464299|3713|1682119|0|66447059|2022-09-04 05:35:28.494365+02
16|1662267220.434484|2022-09-04 06:53:40.434484+02|5/16527038|5|3|2498767|212|299519|464799|3718|1682119|0|66461958|2022-09-04 05:35:28.494365+02
17|1662267221.459242|2022-09-04 06:53:41.459242+02|5/1695AF38|5|3|2498767|212|299519|465299|3723|1682119|0|66475988|2022-09-04 05:35:28.494365+02
18|1662267222.471956|2022-09-04 06:53:42.471956+02|5/16E0B1D0|5|3|2498767|212|299519|465799|3728|1682119|0|66489854|2022-09-04 05:35:28.494365+02
19|1662267223.488306|2022-09-04 06:53:43.488306+02|5/172ADC28|5|3|2498767|212|299519|466299|3733|1745355|0|66504104|2022-09-04 05:35:28.494365+02
20|1662267224.500506|2022-09-04 06:53:44.500506+02|5/17748578|5|3|2498767|212|299519|466799|3738|1745355|0|66518736|2022-09-04 05:35:28.494365+02
21|1662267225.578958|2022-09-04 06:53:45.578958+02|5/17BA3DD8|5|3|2498767|212|299519|467299|3743|1745355|0|66533467|2022-09-04 05:35:28.494365+02
22|1662267226.592476|2022-09-04 06:53:46.592476+02|5/180324B0|5|3|2498767|212|299519|467799|3748|1745355|0|66546165|2022-09-04 05:35:28.494365+02
23|1662267227.604110|2022-09-04 06:53:47.60411+02|5/18496F90|5|3|2498767|212|299519|468299|3753|1745355|0|66560366|2022-09-04 05:35:28.494365+02
24|1662267228.619798|2022-09-04 06:53:48.619798+02|5/1890E168|5|3|2498767|212|299519|468799|3758|1808592|0|66574899|2022-09-04 05:35:28.494365+02
25|1662267229.633829|2022-09-04 06:53:49.633829+02|5/18D83B70|5|3|2498767|212|299519|469299|3763|1808592|0|66589523|2022-09-04 05:35:28.494365+02
26|1662267230.650601|2022-09-04 06:53:50.650601+02|5/1915A850|5|3|2498767|212|299519|469799|3768|1808592|0|66603833|2022-09-04 05:35:28.494365+02
27|1662267231.664210|2022-09-04 06:53:51.66421+02|5/1956FEB0|5|3|2498767|212|299519|470399|3774|1808592|0|66618303|2022-09-04 05:35:28.494365+02
28|1662267232.677613|2022-09-04 06:53:52.677613+02|5/199B84F0|5|3|2498767|212|299519|470899|3779|1871728|0|66632800|2022-09-04 05:35:28.494365+02
29|1662267233.689292|2022-09-04 06:53:53.689292+02|5/19E007E0|5|3|2498767|212|299519|471399|3784|1871728|0|66647483|2022-09-04 05:35:28.494365+02
30|1662267234.801634|2022-09-04 06:53:54.801634+02|5/1A236A78|5|3|2498767|212|299519|471899|3789|1871728|0|66661827|2022-09-04 05:35:28.494365+02
31|1662267235.815946|2022-09-04 06:53:55.815946+02|5/1A675938|5|3|2498767|212|299519|472399|3794|1871728|0|66674557|2022-09-04 05:35:28.494365+02
32|1662267236.828558|2022-09-04 06:53:56.828558+02|5/1AA9F078|5|3|2498767|212|299519|472899|3799|1871728|0|66688985|2022-09-04 05:35:28.494365+02
33|1662267237.841650|2022-09-04 06:53:57.84165+02|5/1AEBD9D8|5|3|2498767|212|299519|473399|3804|1934964|0|66703351|2022-09-04 05:35:28.494365+02
34|1662267238.855059|2022-09-04 06:53:58.855059+02|5/1B2E84F0|5|3|2498767|212|299519|473899|3809|1934964|0|66717947|2022-09-04 05:35:28.494365+02
35|1662267239.919269|2022-09-04 06:53:59.919269+02|5/1B6C7A98|5|3|2498767|212|299519|474399|3814|1934964|0|66732651|2022-09-04 05:35:28.494365+02
36|1662267240.932889|2022-09-04 06:54:00.932889+02|5/1BAD2F18|5|3|2498767|212|299519|474999|3820|1934964|0|66748218|2022-09-04 05:35:28.494365+02
37|1662267241.946366|2022-09-04 06:54:01.946366+02|5/1BEEFE78|5|3|2498767|212|299519|475499|3825|1934964|0|66762981|2022-09-04 05:35:28.494365+02
38|1662267242.958352|2022-09-04 06:54:02.958352+02|5/1C3101E8|5|3|2498767|212|299519|475999|3830|1998100|0|66777680|2022-09-04 05:35:28.494365+02
39|1662267243.971751|2022-09-04 06:54:03.971751+02|5/1C720188|5|3|2498767|212|299519|476499|3835|1998100|0|66792373|2022-09-04 05:35:28.494365+02
40|1662267245.024394|2022-09-04 06:54:05.024394+02|5/1CADC420|5|3|2498767|212|299519|476999|3840|1998100|0|66806095|2022-09-04 05:35:28.494365+02
41|1662267246.035826|2022-09-04 06:54:06.035826+02|5/1CED7318|5|3|2498767|212|299519|477499|3845|1998100|0|66819697|2022-09-04 05:35:28.494365+02
42|1662267247.050448|2022-09-04 06:54:07.050448+02|5/1D2DCA50|5|3|2498767|212|299519|477999|3850|2061236|0|66834337|2022-09-04 05:35:28.494365+02
43|1662267248.062873|2022-09-04 06:54:08.062873+02|5/1D6D9F70|5|3|2498767|212|299519|478499|3855|2061236|0|66848964|2022-09-04 05:35:28.494365+02
44|1662267249.077101|2022-09-04 06:54:09.077101+02|5/1DAD7588|5|3|2498767|212|299519|478999|3860|2061236|0|66863669|2022-09-04 05:35:28.494365+02
45|1662267250.105122|2022-09-04 06:54:10.105122+02|5/1DEC72F8|5|3|2498767|212|299519|479499|3865|2061236|0|66878567|2022-09-04 05:35:28.494365+02
46|1662267251.124139|2022-09-04 06:54:11.124139+02|5/1E25BCE0|5|3|2498767|212|299519|479999|3870|2061236|0|66891515|2022-09-04 05:35:28.494365+02
47|1662267252.139010|2022-09-04 06:54:12.13901+02|5/1E6543B8|5|3|2498767|212|299519|480499|3875|2124472|0|66905914|2022-09-04 05:35:28.494365+02
48|1662267253.149959|2022-09-04 06:54:13.149959+02|5/1EA4C5C8|5|3|2498767|212|299519|480999|3880|2124472|0|66920693|2022-09-04 05:35:28.494365+02
49|1662267254.162416|2022-09-04 06:54:14.162416+02|5/1EE355A0|5|3|2498767|212|299519|481499|3885|2124472|0|66935295|2022-09-04 05:35:28.494365+02
50|1662267255.174964|2022-09-04 06:54:15.174964+02|5/1F21AFB8|5|3|2498767|212|299519|481999|3890|2124472|0|66950410|2022-09-04 05:35:28.494365+02
51|1662267256.204661|2022-09-04 06:54:16.204661+02|5/1F5B1AE8|5|3|2498767|212|299519|482499|3895|2124472|0|66965283|2022-09-04 05:35:28.494365+02
