run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662759532.244713|2022-09-09 23:38:52.244713+02|16384|test|1|20490767|0|56309132|63524446|520801817|20677613|500055094|4|0|0|10|10020478976|0|||0|0|15556757.676|12800017.565|497.944|1773|0|0|0|
1|1662759533.255778|2022-09-09 23:38:53.255778+02|16384|test|17|20490790|0|56309177|63525997|520807745|20678518|500055094|4|0|0|10|10020478976|0|||0|0|15556791.451|12800026.539|497.944|1791|0|0|0|
2|1662759534.266733|2022-09-09 23:38:54.266733+02|16384|test|17|20508281|0|56343702|63862413|520861144|20714511|500072499|17409|0|0|10|10020478976|0|||0|0|15585833.443|12822179.218|5096.359|1795|0|0|0|
3|1662759535.277892|2022-09-09 23:38:55.277892+02|16384|test|17|20519376|0|56364952|64071235|520894607|20736905|500083590|27929|0|0|10|10020478976|0|||0|0|15604863.02|12836705.989|8132.207|1797|0|0|0|
4|1662759536.289821|2022-09-09 23:38:56.289821+02|16384|test|17|20529207|0|56384985|64264095|520924266|20756771|500093417|38327|0|0|10|10020478976|0|||0|0|15620888.787|12848884.213|10723.878|1799|0|0|0|
5|1662759537.303991|2022-09-09 23:38:57.303991+02|16384|test|17|20539025|0|56404261|64452156|520953863|20776611|500103231|48141|0|0|10|10020478976|0|||0|0|15636907.187|12861103.09|13280.828|1801|0|0|0|
6|1662759538.317340|2022-09-09 23:38:58.31734+02|16384|test|17|20548642|0|56423152|64636186|520982848|20796049|500112844|57754|0|0|10|10020478976|0|||0|0|15652932.266|12873293.819|15859.733|1803|0|0|0|
7|1662759539.383142|2022-09-09 23:38:59.383142+02|16384|test|17|20555849|0|56437330|64774411|521004617|20810667|500120047|64957|0|0|10|10020478976|0|||0|0|15668967.341|12885201.287|18757.364|1805|0|0|0|
8|1662759540.398885|2022-09-09 23:39:00.398885+02|16384|test|17|20559651|0|56444905|64847637|521016207|20818475|500123845|68755|0|0|10|10020478976|0|||0|0|15683994.81|12896225.619|21594.11|1807|0|0|0|
9|1662759541.412688|2022-09-09 23:39:01.412688+02|16384|test|17|20564132|0|56453657|64933480|521029816|20827641|500128322|73232|0|0|10|10020478976|0|||0|0|15701024.989|12909264.37|24360.334|1809|0|0|0|
10|1662759542.430302|2022-09-09 23:39:02.430302+02|16384|test|17|20568092|0|56461481|65009319|521041861|20835765|500131995|77188|0|0|10|10020478976|0|||0|0|15716069.533|12920144.433|27427.306|1811|0|0|0|
11|1662759543.488980|2022-09-09 23:39:03.48898+02|16384|test|17|20572291|0|56469625|65090028|521054609|20844367|500136473|81383|0|0|10|10020478976|0|||0|0|15733136.166|12933457.763|29995.448|1813|0|0|0|
12|1662759544.506069|2022-09-09 23:39:04.506069+02|16384|test|17|20576186|0|56477201|65164773|521066452|20852361|500140364|85274|0|0|10|10020478976|0|||0|0|15749160.39|12946249.027|32237.176|1815|0|0|0|
13|1662759545.543532|2022-09-09 23:39:05.543532+02|16384|test|17|20580295|0|56485319|65243762|521078940|20860783|500144469|89379|0|0|10|10020478976|0|||0|0|15765315.539|12959115.926|34492.716|1817|0|0|0|
14|1662759546.554945|2022-09-09 23:39:06.554945+02|16384|test|17|20584148|0|56492794|65317543|521090656|20868693|500148318|93228|0|0|10|10020478976|0|||0|0|15781468.874|12972258.357|36523.622|1819|0|0|0|
15|1662759547.588552|2022-09-09 23:39:07.588552+02|16384|test|17|20587715|0|56499562|65384144|521101526|20876031|500151645|96555|0|0|10|10020478976|0|||0|0|15796609.508|12984537.272|38508.187|1821|0|0|0|
16|1662759548.601257|2022-09-09 23:39:08.601257+02|16384|test|17|20591973|0|56508160|65467651|521114448|20884751|500156135|101045|0|0|10|10020478976|0|||0|0|15813645.845|12998291.656|40851.753|1823|0|0|0|
17|1662759549.612088|2022-09-09 23:39:09.612088+02|16384|test|17|20595992|0|56515994|65544687|521126659|20892993|500160150|105060|0|0|10|10020478976|0|||0|0|15829673.605|13011248.719|42950.839|1825|0|0|0|
18|1662759550.649108|2022-09-09 23:39:10.649108+02|16384|test|17|20599829|0|56523534|65618363|521138325|20900871|500163983|108893|0|0|10|10020478976|0|||0|0|15845841.579|13024246.91|45194.764|1827|0|0|0|
19|1662759551.680701|2022-09-09 23:39:11.680701+02|16384|test|17|20604250|0|56532192|65702736|521151733|20909917|500168121|113310|0|0|10|10020478976|0|||0|0|15861910.364|13037486.528|47070.5|1829|0|0|0|
20|1662759552.756314|2022-09-09 23:39:12.756314+02|16384|test|17|20609289|0|56542156|65799420|521166977|20920199|500173435|118345|0|0|10|10020478976|0|||0|0|15878203.712|13050834.399|49079.683|1831|0|0|0|
21|1662759553.776009|2022-09-09 23:39:13.776009+02|16384|test|18|20614064|0|56551555|65890778|521181443|20929953|500178206|123116|0|0|10|10020478976|0|||0|0|15894258.317|13064058.459|51011.899|1833|0|0|0|
22|1662759554.803293|2022-09-09 23:39:14.803293+02|16384|test|17|20617823|0|56558954|65965883|521194239|20938168|500181962|126866|0|0|10|10020478976|0|||0|0|15910338.553|13077100.907|53138.94|1835|0|0|0|
23|1662759555.850408|2022-09-09 23:39:15.850408+02|16384|test|17|20621587|0|56566538|66038314|521205689|20945900|500185722|130626|0|0|10|10020478976|0|||0|0|15926369.527|13089974.966|55323.986|1837|0|0|0|
24|1662759556.898180|2022-09-09 23:39:16.89818+02|16384|test|17|20625606|0|56574362|66114996|521217875|20954142|500189737|134641|0|0|10|10020478976|0|||0|0|15942464.868|13102724.17|57637.569|1839|0|0|0|
