run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662324597.474199|2022-09-04 22:49:57.474199+02|16434|test|1|326|0|3307107|126003|100054294|4565|100011094|4|0|0|2|2004107264|0|||0|0|400497.816|400567.952|103.895|15|0|0|0|
1|1662324598.484672|2022-09-04 22:49:58.484672+02|16434|test|17|649|0|3307763|128577|100056592|5837|100011094|4|0|0|2|2004107264|0|||0|0|401532.94|401547.826|103.895|34|0|0|0|
2|1662324599.495495|2022-09-04 22:49:59.495495+02|16434|test|17|10334|0|3327757|158939|100067101|16328|100011094|4|0|0|2|2004107264|0|||0|0|429609.551|429002.602|103.895|37|0|0|0|
3|1662324600.509275|2022-09-04 22:50:00.509275+02|16434|test|17|26231|0|3358345|208271|100083208|32433|100011094|4|0|0|2|2004107264|0|||0|0|448639.938|446474.298|103.895|39|0|0|0|
4|1662324601.526743|2022-09-04 22:50:01.526743+02|16434|test|17|61836|0|3423418|321658|100119023|68246|100011094|4|0|0|2|2004107264|0|||0|0|464657.176|458601.067|103.895|41|0|0|0|
5|1662324602.547793|2022-09-04 22:50:02.547793+02|16434|test|17|97618|0|3485472|438949|100155015|104236|100011094|4|0|0|2|2004107264|0|||0|0|480671.102|470468.775|103.895|43|0|0|0|
6|1662324603.566415|2022-09-04 22:50:03.566415+02|16434|test|17|133934|0|3548138|558298|100191541|140760|100011094|4|0|0|2|2004107264|0|||0|0|496683.148|482314.878|103.895|45|0|0|0|
7|1662324604.608305|2022-09-04 22:50:04.608305+02|16434|test|17|169819|0|3610401|675895|100227636|176853|100011094|4|0|0|2|2004107264|0|||0|0|512700.905|494335.71|103.895|47|0|0|0|
8|1662324605.685104|2022-09-04 22:50:05.685104+02|16434|test|17|201981|0|3665945|781596|100260008|209223|100011094|4|0|0|2|2004107264|0|||0|0|528744.643|506767.855|103.895|49|0|0|0|
9|1662324606.728226|2022-09-04 22:50:06.728226+02|16434|test|17|237413|0|3727345|897791|100295650|244863|100011094|4|0|0|2|2004107264|0|||0|0|544772.853|518836.105|103.895|51|0|0|0|
10|1662324607.749800|2022-09-04 22:50:07.7498+02|16434|test|17|272864|0|3788839|1013987|100331311|280522|100011094|4|0|0|2|2004107264|0|||0|0|560790.229|530895.191|103.895|53|0|0|0|
11|1662324608.772951|2022-09-04 22:50:08.772951+02|16434|test|17|308372|0|3850365|1130436|100367029|316238|100011094|4|0|0|2|2004107264|0|||0|0|576804.531|542961.174|103.895|55|0|0|0|
12|1662324609.792095|2022-09-04 22:50:09.792095+02|16434|test|17|344037|0|3912080|1247481|100402904|352111|100011094|4|0|0|2|2004107264|0|||0|0|592818.817|554984.204|103.895|57|0|0|0|
13|1662324610.814199|2022-09-04 22:50:10.814199+02|16434|test|17|378931|0|3972536|1361930|100438008|387213|100011094|4|0|0|2|2004107264|0|||0|0|608835.59|567103.429|103.895|59|0|0|0|
14|1662324611.847401|2022-09-04 22:50:11.847401+02|16434|test|17|414584|0|4034272|1478894|100473871|423074|100011094|4|0|0|2|2004107264|0|||0|0|624858.39|579150.096|103.895|61|0|0|0|
15|1662324612.915910|2022-09-04 22:50:12.91591+02|16434|test|17|450604|0|4096651|1597050|100510101|459302|100011094|4|0|0|2|2004107264|0|||0|0|640894.213|591106.074|103.895|63|0|0|0|
16|1662324613.952819|2022-09-04 22:50:13.952819+02|16434|test|17|486995|0|4159639|1716452|100546702|495901|100011094|4|0|0|2|2004107264|0|||0|0|656920.666|602962.267|103.895|65|0|0|0|
17|1662324614.989422|2022-09-04 22:50:14.989422+02|16434|test|17|523642|0|4223232|1836529|100583559|532756|100011094|4|0|0|2|2004107264|0|||0|0|672944.478|614695.804|103.895|67|0|0|0|
18|1662324616.038375|2022-09-04 22:50:16.038375+02|16434|test|17|560502|0|4287214|1957282|100620629|569824|100011094|4|0|0|2|2004107264|0|||0|0|688979.388|626292.354|103.895|69|0|0|0|
19|1662324617.065617|2022-09-04 22:50:17.065617+02|16434|test|17|597839|0|4351951|2079665|100658176|607369|100011094|4|0|0|2|2004107264|0|||0|0|704993.692|637866.192|103.895|71|0|0|0|
20|1662324618.112576|2022-09-04 22:50:18.112576+02|16434|test|17|635227|0|4416755|2202236|100695774|644965|100011094|4|0|0|2|2004107264|0|||0|0|721031.03|649333.431|103.895|73|0|0|0|
21|1662324619.154844|2022-09-04 22:50:19.154844+02|16434|test|17|673121|0|4482394|2326502|100733878|683067|100011094|4|0|0|2|2004107264|0|||0|0|737053.336|660662.917|103.895|75|0|0|0|
22|1662324620.173545|2022-09-04 22:50:20.173545+02|16434|test|17|711290|0|4548410|2451766|100772257|721444|100011094|4|0|0|2|2004107264|0|||0|0|753064.072|671918.752|103.895|77|0|0|0|
23|1662324621.203991|2022-09-04 22:50:21.203991+02|16434|test|17|749426|0|4614460|2576831|100810603|759788|100011094|4|0|0|2|2004107264|0|||0|0|769089.796|683194.203|103.895|79|0|0|0|
24|1662324622.263948|2022-09-04 22:50:22.263948+02|16434|test|17|787803|0|4680924|2702750|100850081|798385|100011094|4|0|0|2|2004107264|0|||0|0|785137.145|694453.554|103.895|81|0|0|0|
25|1662324623.303625|2022-09-04 22:50:23.303625+02|16434|test|17|826141|0|4747370|2828429|100888629|836931|100011094|4|0|0|2|2004107264|0|||0|0|801159.815|705573.328|103.895|83|0|0|0|
26|1662324624.365973|2022-09-04 22:50:24.365973+02|16434|test|17|865041|0|4814833|2955901|100927739|876039|100011094|4|0|0|2|2004107264|0|||0|0|817186.226|716701.182|103.895|85|0|0|0|
27|1662324625.414243|2022-09-04 22:50:25.414243+02|16434|test|17|901632|0|4876392|3068616|100962261|910559|100011094|4|0|0|2|2004107264|0|||0|0|832214.95|727187.958|103.895|87|0|0|0|
28|1662324626.443228|2022-09-04 22:50:26.443228+02|16434|test|17|943640|0|4950691|3213908|101006758|955054|100011094|4|0|0|2|2004107264|0|||0|0|849235.117|738950.367|103.895|89|0|0|0|
29|1662324627.484477|2022-09-04 22:50:27.484477+02|16434|test|17|983003|0|5019003|3342846|101046331|994625|100011094|4|0|0|2|2004107264|0|||0|0|865256.16|750002.217|103.895|91|0|0|0|
30|1662324628.563249|2022-09-04 22:50:28.563249+02|16434|test|17|1062991|0|5157437|3604787|101126529|1074821|100011094|4|0|0|2|2004107264|0|||0|0|897304.13|771768.165|103.895|93|0|0|0|
31|1662324629.583229|2022-09-04 22:50:29.583229+02|16434|test|17|1103485|0|5227296|3737833|101167233|1115523|100011094|4|0|0|2|2004107264|0|||0|0|913317.638|782534.36|103.895|95|0|0|0|
32|1662324630.671150|2022-09-04 22:50:30.67115+02|16434|test|17|1144177|0|5297766|3871258|101208135|1156423|100011094|4|0|0|2|2004107264|0|||0|0|929376.822|793316.793|103.895|97|0|0|0|
33|1662324631.728109|2022-09-04 22:50:31.728109+02|16434|test|17|1184919|0|5368268|4004901|101249087|1197373|100011094|4|0|0|2|2004107264|0|||0|0|945399.552|804079.612|103.895|99|0|0|0|
34|1662324632.817061|2022-09-04 22:50:32.817061+02|16434|test|17|1225850|0|5439191|4139068|101290228|1238512|100011094|4|0|0|2|2004107264|0|||0|0|961447.859|814718.341|103.895|101|0|0|0|
35|1662324633.889960|2022-09-04 22:50:33.88996+02|16434|test|17|1267101|0|5510612|4274337|101331689|1279971|100011094|4|0|0|2|2004107264|0|||0|0|977469.484|825338.524|103.895|103|0|0|0|
