run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662732910.622684|2022-09-09 16:15:10.622684+02|0/27EBBD88|0|1|35|147|2966|0|0|161945|0|3951|2022-09-09 16:15:00.375036+02
1|1662732911.635596|2022-09-09 16:15:11.635596+02|0/284DB3B0|0|1|35|147|2966|0|0|161945|0|25975|2022-09-09 16:15:00.375036+02
2|1662732912.649273|2022-09-09 16:15:12.649273+02|0/28AEBB98|0|1|35|147|2966|0|0|161945|0|41924|2022-09-09 16:15:00.375036+02
3|1662732913.661504|2022-09-09 16:15:13.661504+02|0/290C9B60|0|1|35|147|2966|0|0|161945|0|53485|2022-09-09 16:15:00.375036+02
4|1662732914.672730|2022-09-09 16:15:14.67273+02|0/29674928|0|1|35|147|2966|0|0|161945|0|62587|2022-09-09 16:15:00.375036+02
5|1662732915.687104|2022-09-09 16:15:15.687104+02|0/29AD2B18|0|1|35|147|2966|0|0|161945|0|68578|2022-09-09 16:15:00.375036+02
6|1662732916.697480|2022-09-09 16:15:16.69748+02|0/2A02A2F8|0|1|35|147|2966|0|0|161945|0|74783|2022-09-09 16:15:00.375036+02
7|1662732917.707965|2022-09-09 16:15:17.707965+02|0/2A572C48|0|1|35|147|2966|0|0|161945|0|79833|2022-09-09 16:15:00.375036+02
8|1662732918.721642|2022-09-09 16:15:18.721642+02|0/2AA9C3B8|0|1|35|147|2966|0|0|161945|0|83972|2022-09-09 16:15:00.375036+02
9|1662732919.733535|2022-09-09 16:15:19.733535+02|0/2AFB5F20|0|1|35|147|2966|0|0|161945|0|87397|2022-09-09 16:15:00.375036+02
10|1662732920.746292|2022-09-09 16:15:20.746292+02|0/2B47DDB8|0|1|35|147|2966|0|0|161945|0|90381|2022-09-09 16:15:00.375036+02
11|1662732921.756998|2022-09-09 16:15:21.756998+02|0/2B97B5D8|0|1|35|147|2966|0|0|161945|0|92489|2022-09-09 16:15:00.375036+02
12|1662732922.767028|2022-09-09 16:15:22.767028+02|0/2BE6CE48|0|1|35|147|2966|0|0|161945|0|94147|2022-09-09 16:15:00.375036+02
13|1662732923.778988|2022-09-09 16:15:23.778988+02|0/2C354F78|0|1|35|147|2966|0|0|161945|0|95519|2022-09-09 16:15:00.375036+02
14|1662732924.794537|2022-09-09 16:15:24.794537+02|0/2C843CC8|0|1|35|147|2966|0|0|161945|0|96668|2022-09-09 16:15:00.375036+02
15|1662732925.806913|2022-09-09 16:15:25.806913+02|0/2CCE0068|0|1|35|147|2966|0|0|161945|0|97495|2022-09-09 16:15:00.375036+02
16|1662732926.819476|2022-09-09 16:15:26.819476+02|0/2D1C5410|0|1|35|147|2966|0|0|161945|0|98389|2022-09-09 16:15:00.375036+02
