run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662732910.618766|2022-09-09 16:15:10.618766+02|16384|test|1|314|0|191138|19651|5037638|4477|5000644|4|0|0|1|100212736|0|||0|0|9477.073|9515.426|5.251|16|0|0|0|
1|1662732911.630188|2022-09-09 16:15:11.630188+02|16384|test|17|11416|0|207691|199518|5071401|28107|5011666|11026|0|0|1|100212736|0|||0|0|20514.322|16484.279|2769.104|36|0|0|0|
2|1662732912.644479|2022-09-09 16:15:12.644479+02|16384|test|17|33021|0|230434|536928|5132095|71761|5033242|32602|0|0|1|100212736|0|||0|0|41529.606|29782.403|8111.767|38|0|0|0|
3|1662732913.655935|2022-09-09 16:15:13.655935+02|16384|test|17|50226|0|241714|790398|5177282|106375|5050443|49803|0|0|1|100212736|0|||0|0|57543.322|40023.029|12091.68|40|0|0|0|
4|1662732914.667697|2022-09-09 16:15:14.667697+02|16384|test|17|67737|0|250807|1037121|5221312|141601|5067950|67310|0|0|1|100212736|0|||0|0|73554.377|50359.699|15925.95|42|0|0|0|
5|1662732915.682109|2022-09-09 16:15:15.682109+02|16384|test|17|81701|0|256472|1226582|5255343|169733|5081910|81270|0|0|1|100212736|0|||0|0|89568.718|61148.786|19584.751|44|0|0|0|
6|1662732916.692378|2022-09-09 16:15:16.692378+02|16384|test|17|99500|0|262530|1461162|5297529|205535|5099705|99065|0|0|1|100212736|0|||0|0|105585.049|71526.216|23397.692|46|0|0|0|
7|1662732917.702907|2022-09-09 16:15:17.702907+02|16384|test|17|117694|0|267464|1693375|5339355|242127|5117895|117255|0|0|1|100212736|0|||0|0|121598.572|81867.792|27234.444|48|0|0|0|
8|1662732918.716929|2022-09-09 16:15:18.716929+02|16384|test|17|135956|0|271546|1920710|5380396|278855|5136153|135513|0|0|1|100212736|0|||0|0|137610.908|92232.202|31038.453|50|0|0|0|
9|1662732919.729199|2022-09-09 16:15:19.729199+02|16384|test|17|154441|0|274864|2146062|5421128|316029|5154634|153994|0|0|1|100212736|0|||0|0|153626.206|102573.03|34873.356|52|0|0|0|
10|1662732920.741398|2022-09-09 16:15:20.741398+02|16384|test|17|172049|0|277346|2356573|5459293|351449|5172238|171598|0|0|1|100212736|0|||0|0|169638.055|112922.146|38584.379|54|0|0|0|
11|1662732921.752406|2022-09-09 16:15:21.752406+02|16384|test|17|190808|0|279459|2577383|5499373|389171|5190993|190353|0|0|1|100212736|0|||0|0|185651.189|123355.571|42356.27|56|0|0|0|
12|1662732922.762654|2022-09-09 16:15:22.762654+02|16384|test|17|209624|0|281195|2796257|5539176|427007|5209805|209165|0|0|1|100212736|0|||0|0|201664.752|133748.808|46126.735|58|0|0|0|
13|1662732923.773322|2022-09-09 16:15:23.773322+02|16384|test|17|228472|0|282603|3013589|5578733|464907|5228649|228009|0|0|1|100212736|0|||0|0|217676.618|144144.82|49905.553|60|0|0|0|
14|1662732924.789093|2022-09-09 16:15:24.789093+02|16384|test|17|247402|0|283717|3230090|5618172|502971|5247575|246935|0|0|1|100212736|0|||0|0|233689.881|154560.178|53664.856|62|0|0|0|
15|1662732925.800666|2022-09-09 16:15:25.800666+02|16384|test|17|265332|0|284610|3433968|5655298|539035|5265501|264861|0|0|1|100212736|0|||0|0|249702.007|165238.945|57246.905|64|0|0|0|
16|1662732926.814197|2022-09-09 16:15:26.814197+02|16384|test|17|284406|0|285509|3649774|5694655|577387|5284571|283931|0|0|1|100212736|0|||0|0|265716.456|175727.348|60933.538|66|0|0|0|
17|1662732927.826448|2022-09-09 16:15:27.826448+02|16384|test|17|303530|0|286110|3865154|5733989|615839|5303691|303051|0|0|1|100212736|0|||0|0|281729.183|186206.087|64641.794|68|0|0|0|
18|1662732928.838911|2022-09-09 16:15:28.838911+02|16384|test|17|322719|0|286591|4080469|5773326|654421|5322876|322236|0|0|1|100212736|0|||0|0|297741.117|196623.656|68384.202|70|0|0|0|
19|1662732929.853260|2022-09-09 16:15:29.85326+02|16384|test|17|341888|0|287017|4295134|5812509|692963|5342041|341401|0|0|1|100212736|0|||0|0|313754.312|207027.482|72142.994|72|0|0|0|
20|1662732930.863839|2022-09-09 16:15:30.863839+02|16384|test|17|359883|0|287355|4496270|5849251|729157|5360032|359392|0|0|1|100212736|0|||0|0|329766.263|217686.766|75734.975|74|0|0|0|
21|1662732931.875802|2022-09-09 16:15:31.875802+02|16384|test|17|379152|0|287719|4711437|5888534|767899|5379297|378657|0|0|1|100212736|0|||0|0|345778.843|228115.079|79472.263|76|0|0|0|
22|1662732932.888515|2022-09-09 16:15:32.888515+02|16384|test|17|398243|0|288045|4924318|5927395|806285|5398384|397744|0|0|1|100212736|0|||0|0|361795.765|238557.093|83191.515|78|0|0|0|
23|1662732933.899470|2022-09-09 16:15:33.89947+02|16384|test|17|417355|0|288247|5137004|5966285|844713|5417492|416852|0|0|1|100212736|0|||0|0|377809.726|248991.845|86923.356|80|0|0|0|
24|1662732934.911125|2022-09-09 16:15:34.911125+02|16384|test|17|436483|0|288473|5349878|6005183|883173|5436616|435976|0|0|1|100212736|0|||0|0|393824.176|259443.259|90629.871|82|0|0|0|
25|1662732935.921171|2022-09-09 16:15:35.921171+02|16384|test|17|454442|0|288804|5550013|6041709|919295|5454571|453931|0|0|1|100212736|0|||0|0|409836.735|270150.011|94182.451|84|0|0|0|
26|1662732936.931724|2022-09-09 16:15:36.931724+02|16384|test|17|473617|0|288881|5762745|6080676|957849|5473742|473102|0|0|1|100212736|0|||0|0|425849.209|280610.224|97885.296|86|0|0|0|
27|1662732937.943031|2022-09-09 16:15:37.943031+02|16384|test|17|492991|0|289037|5977856|6119956|996801|5493112|492472|0|0|1|100212736|0|||0|0|441862.043|291018.444|101613.75|88|0|0|0|
28|1662732938.953692|2022-09-09 16:15:38.953692+02|16384|test|17|512364|0|289194|6192992|6159250|1035751|5512481|511841|0|0|1|100212736|0|||0|0|457873.826|301365.077|105415.377|90|0|0|0|
29|1662732939.965577|2022-09-09 16:15:39.965577+02|16384|test|17|531727|0|289355|6408086|6198529|1074681|5531840|531200|0|0|1|100212736|0|||0|0|473886.97|311772.528|109173.813|92|0|0|0|
30|1662732940.979491|2022-09-09 16:15:40.979491+02|16384|test|17|549862|0|289501|6609402|6235306|1111155|5549971|549331|0|0|1|100212736|0|||0|0|489899.725|322212.4|112875.771|94|0|0|0|
31|1662732941.992422|2022-09-09 16:15:41.992422+02|16384|test|17|569008|0|289659|6821878|6274131|1149651|5569113|568473|0|0|1|100212736|0|||0|0|505915.236|332685.41|116570.042|96|0|0|0|
32|1662732943.004704|2022-09-09 16:15:43.004704+02|16384|test|17|588300|0|289801|7035848|6313227|1188439|5588401|587761|0|0|1|100212736|0|||0|0|521927.326|343053.359|120345.016|98|0|0|0|
33|1662732944.017824|2022-09-09 16:15:44.017824+02|16384|test|17|607652|0|289903|7250489|6352456|1227347|5607749|607109|0|0|1|100212736|0|||0|0|537939.815|353401.286|124128.399|100|0|0|0|
34|1662732945.029391|2022-09-09 16:15:45.029391+02|16384|test|17|627033|0|290050|7465468|6391699|1266313|5627126|626486|0|0|1|100212736|0|||0|0|553952.981|363822.988|127877.002|102|0|0|0|
35|1662732946.042944|2022-09-09 16:15:46.042944+02|16384|test|17|645382|0|290182|7669073|6428891|1303215|5645471|644831|0|0|1|100212736|0|||0|0|569969.448|374325.8|131558.015|104|0|0|0|
36|1662732947.053697|2022-09-09 16:15:47.053697+02|16384|test|17|664665|0|290318|7882997|6467965|1341985|5664750|664110|0|0|1|100212736|0|||0|0|585982.401|384764.877|135276.559|106|0|0|0|
37|1662732948.066157|2022-09-09 16:15:48.066157+02|16384|test|17|683927|0|290510|8096579|6506980|1380713|5684008|683368|0|0|1|100212736|0|||0|0|601996.185|395145.801|139040.807|108|0|0|0|
38|1662732949.077017|2022-09-09 16:15:49.077017+02|16384|test|17|703168|0|290637|8309810|6545974|1419399|5703245|702605|0|0|1|100212736|0|||0|0|618010.216|405500.201|142805.873|110|0|0|0|
39|1662732950.089864|2022-09-09 16:15:50.089864+02|16384|test|17|722509|0|290702|8524002|6585151|1458285|5722582|721942|0|0|1|100212736|0|||0|0|634027.63|415892.248|146570.347|112|0|0|0|
40|1662732951.101501|2022-09-09 16:15:51.101501+02|16384|test|17|741830|0|290833|8738279|6624301|1497131|5741899|741259|0|0|1|100212736|0|||0|0|650044.218|426321.148|150311.813|114|0|0|0|
41|1662732952.111892|2022-09-09 16:15:52.111892+02|16384|test|17|759941|0|290920|8939068|6661034|1533557|5760006|759366|0|0|1|100212736|0|||0|0|666057.315|436814.698|154004.485|116|0|0|0|
42|1662732953.123172|2022-09-09 16:15:53.123172+02|16384|test|17|779253|0|291092|9153374|6700150|1572385|5779314|778674|0|0|1|100212736|0|||0|0|682069.614|447205.682|157764.074|118|0|0|0|
43|1662732954.133683|2022-09-09 16:15:54.133683+02|16384|test|17|798561|0|291207|9367367|6739233|1611205|5798618|797978|0|0|1|100212736|0|||0|0|698082.55|457605.624|161518.261|120|0|0|0|
