run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662670416.905814|2022-09-08 22:53:36.905814+02|16411|test|1|90624848|0|95041558|268716000|115856475|90804214|25002844|4|0|0|1|501030912|0|||0|0|14458267.243|1627458.737|27.362|1703|0|0|0|
1|1662670417.914177|2022-09-08 22:53:37.914177+02|16411|test|17|90624872|0|95041583|268717608|115857683|90805148|25002844|4|0|0|1|501030912|0|||0|0|14458294.921|1627463.284|27.362|1722|0|0|0|
2|1662670418.923849|2022-09-08 22:53:38.923849+02|16411|test|17|90635726|0|95052983|268903194|115891010|90827840|25013613|10773|0|0|1|501030912|0|||0|0|14487342.095|1653671.405|1701.655|1725|0|0|0|
3|1662670419.932874|2022-09-08 22:53:39.932874+02|16411|test|17|90643162|0|95060928|269028895|115913266|90842916|25021045|18205|0|0|1|501030912|0|||0|0|14506382.997|1670961.791|2725.358|1727|0|0|0|
4|1662670420.942324|2022-09-08 22:53:40.942324+02|16411|test|17|90649650|0|95067717|269138023|115932619|90856096|25027529|24689|0|0|1|501030912|0|||0|0|14522407.782|1685458.599|3609.464|1729|0|0|0|
5|1662670421.951597|2022-09-08 22:53:41.951597+02|16411|test|17|90656520|0|95074997|269252404|115952977|90870040|25034395|31555|0|0|1|501030912|0|||0|0|14538427.551|1699448.553|4882.56|1731|0|0|0|
6|1662670422.961626|2022-09-08 22:53:42.961626+02|16411|test|17|90663472|0|95082398|269367519|115973471|90884148|25041343|38503|0|0|1|501030912|0|||0|0|14554458.452|1713728.435|5940.798|1733|0|0|0|
7|1662670423.971085|2022-09-08 22:53:43.971085+02|16411|test|17|90670704|0|95090061|269486849|115994724|90898816|25048571|45731|0|0|1|501030912|0|||0|0|14570483.489|1727712.661|7183.957|1735|0|0|0|
8|1662670424.981076|2022-09-08 22:53:44.981076+02|16411|test|17|90678102|0|95097957|269607901|116016332|90913816|25055965|53125|0|0|1|501030912|0|||0|0|14586505.427|1741804.957|8359.312|1737|0|0|0|
9|1662670425.990728|2022-09-08 22:53:45.990728+02|16411|test|17|90685567|0|95105903|269728678|116037935|90928950|25063426|60586|0|0|1|501030912|0|||0|0|14602528.925|1756029.896|9429.628|1739|0|0|0|
10|1662670427.001527|2022-09-08 22:53:47.001527+02|16411|test|17|90693219|0|95114051|269851685|116060004|90944458|25071074|68234|0|0|1|501030912|0|||0|0|14618554.611|1769995.721|10672.346|1741|0|0|0|
11|1662670428.011915|2022-09-08 22:53:48.011915+02|16411|test|17|90701175|0|95122368|269978927|116082768|90960574|25079026|76186|0|0|1|501030912|0|||0|0|14634574.395|1784006.432|11852.254|1743|0|0|0|
12|1662670429.022829|2022-09-08 22:53:49.022829+02|16411|test|17|90709103|0|95130716|270104613|116105329|90976634|25086950|84110|0|0|1|501030912|0|||0|0|14650621.116|1798156.787|12968.132|1745|0|0|0|
13|1662670430.032841|2022-09-08 22:53:50.032841+02|16411|test|17|90717368|0|95139547|270234984|116128773|90993368|25095211|92371|0|0|1|501030912|0|||0|0|14666644.295|1811972.812|14313.653|1747|0|0|0|
14|1662670431.042445|2022-09-08 22:53:51.042445+02|16411|test|17|90725796|0|95148454|270366848|116152531|91010428|25103635|100795|0|0|1|501030912|0|||0|0|14682675.42|1825651.215|15768.785|1749|0|0|0|
15|1662670432.053335|2022-09-08 22:53:52.053335+02|16411|test|17|90734398|0|95157515|270501009|116176683|91027836|25112233|109393|0|0|1|501030912|0|||0|0|14698706.404|1839167.367|17335.374|1751|0|0|0|
16|1662670433.063723|2022-09-08 22:53:53.063723+02|16411|test|17|90743326|0|95166578|270638744|116201522|91045896|25121157|118317|0|0|1|501030912|0|||0|0|14714727.306|1852827.449|18773.228|1753|0|0|0|
17|1662670434.073427|2022-09-08 22:53:54.073427+02|16411|test|17|90752158|0|95175648|270774672|116226037|91063764|25129985|127145|0|0|1|501030912|0|||0|0|14730745.411|1866427.628|20268.122|1755|0|0|0|
18|1662670435.084011|2022-09-08 22:53:55.084011+02|16411|test|17|90761292|0|95184793|270913568|116251131|91082236|25139115|136275|0|0|1|501030912|0|||0|0|14746761.344|1879877.704|21870.577|1757|0|0|0|
19|1662670436.093420|2022-09-08 22:53:56.09342+02|16411|test|17|90770787|0|95194420|271057492|116277152|91101430|25148606|145766|0|0|1|501030912|0|||0|0|14762781.206|1893095.226|23638.249|1759|0|0|0|
20|1662670437.103094|2022-09-08 22:53:57.103094+02|16411|test|17|90780337|0|95204088|271201118|116303179|91120734|25158152|155312|0|0|1|501030912|0|||0|0|14778799.524|1906512.384|25254.84|1761|0|0|0|
21|1662670438.112519|2022-09-08 22:53:58.112519+02|16411|test|17|90789786|0|95213697|271341678|116328737|91139836|25167597|164757|0|0|1|501030912|0|||0|0|14794818.332|1919766.368|27013.128|1763|0|0|0|
22|1662670439.121546|2022-09-08 22:53:59.121546+02|16411|test|17|90796293|0|95220332|271438411|116346364|91153054|25174100|171260|0|0|1|501030912|0|||0|0|14810831.896|1933650.425|28392.473|1765|0|0|0|
23|1662670440.133007|2022-09-08 22:54:00.133007+02|16411|test|17|90802485|0|95226749|271530213|116363102|91165642|25180288|177448|0|0|1|501030912|0|||0|0|14826919.967|1947899.092|29552.499|1767|0|0|0|
24|1662670441.143474|2022-09-08 22:54:01.143474+02|16411|test|17|90812418|0|95236878|271675357|116389582|91185712|25190217|187377|0|0|1|501030912|0|||0|0|14842936.571|1960823.915|31547.177|1769|0|0|0|
25|1662670442.156695|2022-09-08 22:54:02.156695+02|16411|test|17|90819925|0|95243933|271778023|116408255|91199928|25197720|194379|0|0|1|501030912|0|||0|0|14859180.578|1974648.067|33113.045|1771|0|0|0|
26|1662670443.171639|2022-09-08 22:54:03.171639+02|16411|test|17|90827817|0|95252551|271899475|116430563|91216918|25205608|202768|0|0|1|501030912|0|||0|0|14876258.54|1989252.418|34725.428|1773|0|0|0|
27|1662670444.180900|2022-09-08 22:54:04.1809+02|16411|test|17|90827821|0|95252551|271899930|116430777|91217130|25205608|202768|0|0|1|501030912|0|||0|0|14876263.523|1989254.395|34725.428|1775|0|0|0|
