run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662838032.306142|2022-09-10 21:27:12.306142+02|F/10828|2|1|354697|59|3540|126|1|16394222|0|37964427|2022-09-10 20:45:39.646615+02
1|1662838033.319043|2022-09-10 21:27:13.319043+02|F/2545E0|2|1|354697|59|3540|126|1|16394222|0|37975872|2022-09-10 20:45:39.646615+02
2|1662838034.330796|2022-09-10 21:27:14.330796+02|F/4A4E80|2|1|354697|59|3540|126|1|16394222|0|37987215|2022-09-10 20:45:39.646615+02
3|1662838035.341730|2022-09-10 21:27:15.34173+02|F/6E54A0|2|1|354697|59|3540|126|1|16394222|0|37998221|2022-09-10 20:45:39.646615+02
4|1662838036.355955|2022-09-10 21:27:16.355955+02|F/947918|2|1|354697|59|3540|126|1|16394222|0|38009799|2022-09-10 20:45:39.646615+02
5|1662838037.371478|2022-09-10 21:27:17.371478+02|F/B92D10|2|1|354697|59|3540|126|1|16394222|0|38021132|2022-09-10 20:45:39.646615+02
6|1662838038.382966|2022-09-10 21:27:18.382966+02|F/DE9CD0|2|1|354697|59|3540|126|1|16394222|0|38032519|2022-09-10 20:45:39.646615+02
7|1662838039.393802|2022-09-10 21:27:19.393802+02|F/1037EB8|2|1|354697|59|3540|126|1|16394222|0|38043901|2022-09-10 20:45:39.646615+02
8|1662838040.405255|2022-09-10 21:27:20.405255+02|F/1264730|2|1|354697|59|3540|126|1|16394222|0|38054562|2022-09-10 20:45:39.646615+02
9|1662838041.418270|2022-09-10 21:27:21.41827+02|F/14A7F38|2|1|354697|59|3540|126|1|16394222|0|38065734|2022-09-10 20:45:39.646615+02
10|1662838042.431745|2022-09-10 21:27:22.431745+02|F/16EB000|2|1|354697|59|3540|126|1|16394222|0|38076788|2022-09-10 20:45:39.646615+02
11|1662838043.445134|2022-09-10 21:27:23.445134+02|F/1937008|2|1|354697|59|3540|193|1|16394222|0|38088204|2022-09-10 20:45:39.646615+02
12|1662838044.455577|2022-09-10 21:27:24.455577+02|F/1A0B858|2|1|354697|59|3540|693|6|16394222|0|38093477|2022-09-10 20:45:39.646615+02
13|1662838045.467622|2022-09-10 21:27:25.467622+02|F/1AAAB18|2|1|354697|59|3540|1193|11|16394222|0|38096290|2022-09-10 20:45:39.646615+02
14|1662838046.477446|2022-09-10 21:27:26.477446+02|F/1B42E98|2|1|354697|59|3540|1693|16|16394222|0|38099546|2022-09-10 20:45:39.646615+02
15|1662838047.488478|2022-09-10 21:27:27.488478+02|F/1BED688|2|1|354697|59|3540|2193|21|16394222|0|38102834|2022-09-10 20:45:39.646615+02
16|1662838048.514618|2022-09-10 21:27:28.514618+02|F/1C9E938|2|1|354697|59|3540|2693|26|16394222|0|38106284|2022-09-10 20:45:39.646615+02
17|1662838049.530787|2022-09-10 21:27:29.530787+02|F/1D4D288|2|1|354697|59|3540|3193|31|16394222|0|38109668|2022-09-10 20:45:39.646615+02
18|1662838050.545900|2022-09-10 21:27:30.5459+02|F/1DFC098|2|1|354697|59|3540|3693|36|16394222|0|38112873|2022-09-10 20:45:39.646615+02
19|1662838051.557523|2022-09-10 21:27:31.557523+02|F/1E942A8|2|1|354697|59|3540|4193|41|16394222|0|38116043|2022-09-10 20:45:39.646615+02
