run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1663004001.329257|2022-09-12 19:33:21.329257+02|1D/FE7711C0|2|2|676149|788|4696|230|2|32790409|0|148780512|2022-09-12 18:40:11.678048+02
1|1663004002.342640|2022-09-12 19:33:22.34264+02|1D/FE967B40|2|2|676149|788|4696|230|2|32790409|0|148789998|2022-09-12 18:40:11.678048+02
2|1663004003.356410|2022-09-12 19:33:23.35641+02|1D/FEB60138|2|2|676149|788|4696|230|2|32790409|0|148798839|2022-09-12 18:40:11.678048+02
3|1663004004.370626|2022-09-12 19:33:24.370626+02|1D/FED636C8|2|2|676149|788|4696|230|2|32790409|0|148807837|2022-09-12 18:40:11.678048+02
4|1663004005.384577|2022-09-12 19:33:25.384577+02|1D/FEF6B050|2|2|676149|788|4696|230|2|32790409|0|148816907|2022-09-12 18:40:11.678048+02
5|1663004006.398905|2022-09-12 19:33:26.398905+02|1D/FF167F90|2|2|676149|788|4696|230|2|32790409|0|148825747|2022-09-12 18:40:11.678048+02
6|1663004007.413105|2022-09-12 19:33:27.413105+02|1D/FF368E00|2|2|676149|788|4696|230|2|32790409|0|148834785|2022-09-12 18:40:11.678048+02
7|1663004008.427299|2022-09-12 19:33:28.427299+02|1D/FF571310|2|2|676149|788|4696|230|2|32790409|0|148843942|2022-09-12 18:40:11.678048+02
8|1663004009.441159|2022-09-12 19:33:29.441159+02|1D/FF77BED0|2|2|676149|788|4696|230|2|32790409|0|148853152|2022-09-12 18:40:11.678048+02
9|1663004010.454546|2022-09-12 19:33:30.454546+02|1D/FF989760|2|2|676149|788|4696|230|2|32790409|0|148862481|2022-09-12 18:40:11.678048+02
10|1663004011.468187|2022-09-12 19:33:31.468187+02|1D/FFB771A0|2|2|676149|788|4696|230|2|32790409|0|148871240|2022-09-12 18:40:11.678048+02
