run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662258864.734951|2022-09-04 04:34:24.734951+02|16434|test|1|38575133|0|70145436|126534921|138821573|38757655|100011094|4|0|0|2|2004107264|0|||0|0|14615497.346|9644376.605|103.104|1733|0|0|0|
1|1662258865.744121|2022-09-04 04:34:25.744121+02|16434|test|17|38575158|0|70145464|126536533|138823535|38758591|100011094|4|0|0|2|2004107264|0|||0|0|14615532.713|9644385.311|103.104|1753|0|0|0|
2|1662258866.754483|2022-09-04 04:34:26.754483+02|16434|test|17|38585369|0|70163283|126735695|138855055|38779997|100021221|10131|0|0|2|2004107264|0|||0|0|14639577.218|9665473.945|1757.888|1755|0|0|0|
3|1662258867.764620|2022-09-04 04:34:27.76462+02|16434|test|17|38595186|0|70180552|126925623|138884613|38799835|100031034|19944|0|0|2|2004107264|0|||0|0|14663624.865|9686180.94|3836.287|1757|0|0|0|
4|1662258868.806397|2022-09-04 04:34:28.806397+02|16434|test|17|38595190|0|70180552|126926078|138884827|38800047|100031034|19944|0|0|2|2004107264|0|||0|0|14663632.713|9686183.424|3836.287|1759|0|0|0|
5|1662258869.819677|2022-09-04 04:34:29.819677+02|16434|test|17|38601873|0|70192342|127055196|138904971|38813617|100037713|26623|0|0|2|2004107264|0|||0|0|14680965.274|9701440.324|5079.264|1761|0|0|0|
6|1662258870.830469|2022-09-04 04:34:30.830469+02|16434|test|17|38609161|0|70205103|127195917|138926901|38828397|100044997|33907|0|0|2|2004107264|0|||0|0|14696985.362|9715638.536|6120.534|1763|0|0|0|
7|1662258871.843312|2022-09-04 04:34:31.843312+02|16434|test|17|38620802|0|70225363|127419379|138961721|38851883|100056634|45544|0|0|2|2004107264|0|||0|0|14725021.044|9739560.304|8572.939|1765|0|0|0|
8|1662258872.856033|2022-09-04 04:34:32.856033+02|16434|test|17|38629077|0|70239940|127578025|138986509|38868637|100064905|53815|0|0|2|2004107264|0|||0|0|14745074.683|9756445.25|10603.34|1767|0|0|0|
9|1662258873.866798|2022-09-04 04:34:33.866798+02|16434|test|17|38635369|0|70250906|127698511|139005379|38881425|100071193|60103|0|0|2|2004107264|0|||0|0|14761099.611|9769339.174|12574.514|1769|0|0|0|
10|1662258874.880808|2022-09-04 04:34:34.880808+02|16434|test|17|38642608|0|70263620|127837101|139027024|38896107|100078428|67338|0|0|2|2004107264|0|||0|0|14777121.753|9783340.597|13776.996|1771|0|0|0|
11|1662258875.892104|2022-09-04 04:34:35.892104+02|16434|test|17|38647053|0|70271472|127922244|139040385|38905201|100082869|71779|0|0|2|2004107264|0|||0|0|14793151.741|9796846.661|15444.386|1773|0|0|0|
12|1662258876.904605|2022-09-04 04:34:36.904605+02|16434|test|17|38651537|0|70279326|128008307|139053856|38914373|100087349|76259|0|0|2|2004107264|0|||0|0|14809307.772|9809350.438|17684.1|1775|0|0|0|
13|1662258877.916295|2022-09-04 04:34:37.916295+02|16434|test|17|38656142|0|70287287|128096289|139067677|38923787|100091950|80860|0|0|2|2004107264|0|||0|0|14825377.211|9822067.453|19881.232|1777|0|0|0|
14|1662258878.928652|2022-09-04 04:34:38.928652+02|16434|test|17|38660662|0|70295052|128182652|139081215|38933031|100096466|85376|0|0|2|2004107264|0|||0|0|14841456.015|9835097.919|21893.091|1779|0|0|0|
15|1662258879.939457|2022-09-04 04:34:39.939457+02|16434|test|17|38665168|0|70302762|128268505|139094698|38942247|100100968|89878|0|0|2|2004107264|0|||0|0|14857735.13|9848710.945|23680.852|1781|0|0|0|
16|1662258880.953443|2022-09-04 04:34:40.953443+02|16434|test|17|38669530|0|70310351|128351801|139107763|38951175|100105326|94236|0|0|2|2004107264|0|||0|0|14873821.022|9862024.643|25495.677|1783|0|0|0|
17|1662258881.991939|2022-09-04 04:34:41.991939+02|16434|test|17|38674086|0|70318131|128438302|139121361|38960491|100109878|98788|0|0|2|2004107264|0|||0|0|14889863.92|9875074.815|27324.803|1785|0|0|0|
18|1662258883.007988|2022-09-04 04:34:43.007988+02|16434|test|17|38678436|0|70325651|128520990|139134375|38969395|100114224|103134|0|0|2|2004107264|0|||0|0|14905969.932|9887803.497|29545.411|1787|0|0|0|
19|1662258884.026086|2022-09-04 04:34:44.026086+02|16434|test|17|38683153|0|70333802|128610638|139148442|38979033|100118937|107847|0|0|2|2004107264|0|||0|0|14922005.134|9901158.863|31212.793|1789|0|0|0|
20|1662258885.037799|2022-09-04 04:34:45.037799+02|16434|test|17|38687658|0|70341495|128696259|139161881|38988247|100123438|112348|0|0|2|2004107264|0|||0|0|14938114.752|9914551.722|32977.344|1791|0|0|0|
21|1662258886.051878|2022-09-04 04:34:46.051878+02|16434|test|17|38692070|0|70348993|128780030|139175024|38997275|100127846|116756|0|0|2|2004107264|0|||0|0|14954185.128|9928030.15|34534.113|1793|0|0|0|
22|1662258887.064482|2022-09-04 04:34:47.064482+02|16434|test|17|38696804|0|70357098|128869716|139189108|39006947|100132576|121486|0|0|2|2004107264|0|||0|0|14970243.45|9941355.37|36057.75|1795|0|0|0|
23|1662258888.074796|2022-09-04 04:34:48.074796+02|16434|test|17|38701847|0|70365866|128965291|139204093|39017237|100137615|126525|0|0|2|2004107264|0|||0|0|14986400.636|9955150.633|37657.913|1797|0|0|0|
24|1662258889.085771|2022-09-04 04:34:49.085771+02|16434|test|17|38707169|0|70375123|129065733|139219876|39028085|100142933|131843|0|0|2|2004107264|0|||0|0|15002630.493|9969133.541|39064.671|1799|0|0|0|
25|1662258890.097893|2022-09-04 04:34:50.097893+02|16434|test|17|38711614|0|70382910|129149534|139233086|39037179|100147374|136284|0|0|2|2004107264|0|||0|0|15018761.218|9982252.529|40931.558|1801|0|0|0|
26|1662258891.115048|2022-09-04 04:34:51.115048+02|16434|test|17|38715489|0|70389642|129222793|139244614|39045133|100151245|140155|0|0|2|2004107264|0|||0|0|15034856.796|9995883.576|42414.689|1803|0|0|0|
27|1662258892.136894|2022-09-04 04:34:52.136894+02|16434|test|17|38719724|0|70396953|129302395|139257172|39053807|100155476|144386|0|0|2|2004107264|0|||0|0|15051006.064|10009643.927|44008.399|1805|0|0|0|
28|1662258893.148096|2022-09-04 04:34:53.148096+02|16434|test|17|38723782|0|70403988|129378966|139269246|39062127|100159530|148440|0|0|2|2004107264|0|||0|0|15067042.289|10022805.639|45913.709|1807|0|0|0|
29|1662258894.159832|2022-09-04 04:34:54.159832+02|16434|test|17|38728298|0|70411845|129463746|139282594|39071363|100164042|152952|0|0|2|2004107264|0|||0|0|15083204.96|10036372.865|47595.175|1809|0|0|0|
30|1662258895.190374|2022-09-04 04:34:55.190374+02|16434|test|17|38732546|0|70419171|129543724|139295187|39080063|100168286|157196|0|0|2|2004107264|0|||0|0|15099301.119|10049375.903|49606.827|1811|0|0|0|
31|1662258896.199529|2022-09-04 04:34:56.199529+02|16434|test|17|38736894|0|70426614|129625055|139308015|39088963|100172630|161540|0|0|2|2004107264|0|||0|0|15115363.242|10062639.455|51455.865|1813|0|0|0|
32|1662258897.254151|2022-09-04 04:34:57.254151+02|16434|test|17|38741352|0|70434264|129708298|139321148|39098083|100177084|165994|0|0|2|2004107264|0|||0|0|15131426.069|10075961.725|53272.853|1815|0|0|0|
33|1662258898.263975|2022-09-04 04:34:58.263975+02|16434|test|17|38745544|0|70441489|129786654|139333521|39106671|100181272|170182|0|0|2|2004107264|0|||0|0|15147462.188|10089285.931|55088.459|1817|0|0|0|
34|1662258899.276604|2022-09-04 04:34:59.276604+02|16434|test|17|38749852|0|70448909|129867014|139346212|39115491|100185576|174486|0|0|2|2004107264|0|||0|0|15163548.11|10102344.978|57184.725|1819|0|0|0|
35|1662258900.315786|2022-09-04 04:35:00.315786+02|16434|test|17|38754314|0|70456543|129950355|139359359|39124619|100190034|178944|0|0|2|2004107264|0|||0|0|15179777.214|10116127.484|58767.318|1821|0|0|0|
36|1662258901.325738|2022-09-04 04:35:01.325738+02|16434|test|17|38758487|0|70463725|130027858|139371638|39133169|100193949|183113|0|0|2|2004107264|0|||0|0|15194801|10128626.133|60243.029|1823|0|0|0|
37|1662258902.336864|2022-09-04 04:35:02.336864+02|16434|test|17|38763366|0|70472231|130119171|139386000|39143131|100199078|187988|0|0|2|2004107264|0|||0|0|15211862.576|10143422.175|61679.114|1825|0|0|0|
38|1662258903.350734|2022-09-04 04:35:03.350734+02|16434|test|17|38767751|0|70479820|130200881|139398919|39152105|100203459|192369|0|0|2|2004107264|0|||0|0|15228023.566|10156896.024|63427.978|1827|0|0|0|
39|1662258904.364013|2022-09-04 04:35:04.364013+02|16434|test|17|38772045|0|70487286|130280402|139411532|39160897|100207749|196659|0|0|2|2004107264|0|||0|0|15244194.308|10170646.298|64899.588|1829|0|0|0|
40|1662258905.373872|2022-09-04 04:35:05.373872+02|16434|test|17|38776304|0|70494699|130359315|139424050|39169619|100212004|200914|0|0|2|2004107264|0|||0|0|15260273.744|10184033.397|66687.496|1831|0|0|0|
41|1662258906.385136|2022-09-04 04:35:06.385136+02|16434|test|17|38780609|0|70502122|130438670|139436635|39178433|100216305|205215|0|0|2|2004107264|0|||0|0|15276430.671|10197767.704|68269.571|1833|0|0|0|
42|1662258907.448282|2022-09-04 04:35:07.448282+02|16434|test|17|38785105|0|70509928|130521873|139449822|39187629|100220797|209707|0|0|2|2004107264|0|||0|0|15292538.133|10211159.099|70018.268|1835|0|0|0|
43|1662258908.460992|2022-09-04 04:35:08.460992+02|16434|test|17|38789414|0|70517384|130601634|139462469|39196451|100225102|214012|0|0|2|2004107264|0|||0|0|15308648.748|10224349.754|71993.528|1837|0|0|0|
44|1662258909.474587|2022-09-04 04:35:09.474587+02|16434|test|17|38793814|0|70524981|130682912|139475357|39205455|100229498|218408|0|0|2|2004107264|0|||0|0|15324714.978|10237285.907|73914.516|1839|0|0|0|
45|1662258910.529324|2022-09-04 04:35:10.529324+02|16434|test|17|38798205|0|70532640|130764022|139488210|39214441|100233885|222795|0|0|2|2004107264|0|||0|0|15340835.788|10250553.436|75728.329|1841|0|0|0|
46|1662258911.555716|2022-09-04 04:35:11.555716+02|16434|test|17|38802739|0|70540487|130847931|139501467|39223713|100238415|227325|0|0|2|2004107264|0|||0|0|15356874.888|10263644.861|77575.643|1843|0|0|0|
47|1662258912.578815|2022-09-04 04:35:12.578815+02|16434|test|17|38807277|0|70548404|130931865|139514752|39232993|100242949|231859|0|0|2|2004107264|0|||0|0|15373031.781|10276913.404|79380.013|1845|0|0|0|
48|1662258913.614886|2022-09-04 04:35:13.614886+02|16434|test|17|38812023|0|70556581|131019398|139528576|39242689|100247691|236601|0|0|2|2004107264|0|||0|0|15389140.375|10290260.08|81030.49|1847|0|0|0|
