run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1663003213.969379|2022-09-12 19:20:13.969379+02|F/41A000|0|1|345007|2|1389|0|0|16393996|0|6483|2022-09-12 19:02:28.115739+02
1|1663003214.986019|2022-09-12 19:20:14.986019+02|F/41AC28|0|1|345007|2|1389|0|0|16393996|0|34156|2022-09-12 19:02:28.115739+02
2|1663003216.001287|2022-09-12 19:20:16.001287+02|F/41AC28|0|1|345007|2|1389|0|0|16393996|0|73721|2022-09-12 19:02:28.115739+02
3|1663003217.038912|2022-09-12 19:20:17.038912+02|F/41AC28|0|1|345007|2|1389|0|0|16393996|0|115590|2022-09-12 19:02:28.115739+02
4|1663003218.057830|2022-09-12 19:20:18.05783+02|F/41AC28|0|1|345007|2|1389|100|1|16393996|0|157918|2022-09-12 19:02:28.115739+02
5|1663003219.089188|2022-09-12 19:20:19.089188+02|F/41AC28|0|1|345007|2|1389|100|1|16393996|0|201599|2022-09-12 19:02:28.115739+02
6|1663003220.182042|2022-09-12 19:20:20.182042+02|F/41AC28|0|1|345007|2|1389|129|1|16393996|0|252332|2022-09-12 19:02:28.115739+02
7|1663003221.212156|2022-09-12 19:20:21.212156+02|F/41AC28|0|1|345007|2|1389|129|1|16393996|0|296571|2022-09-12 19:02:28.115739+02
8|1663003222.239878|2022-09-12 19:20:22.239878+02|F/41AC28|0|1|345007|2|1389|137|1|16393996|0|340857|2022-09-12 19:02:28.115739+02
9|1663003223.268677|2022-09-12 19:20:23.268677+02|F/41AC28|0|1|345007|2|1389|237|2|16393996|0|385122|2022-09-12 19:02:28.115739+02
10|1663003224.309685|2022-09-12 19:20:24.309685+02|F/41AC28|0|1|345007|2|1389|237|2|16393996|0|429602|2022-09-12 19:02:28.115739+02
11|1663003225.417167|2022-09-12 19:20:25.417167+02|F/41AC28|0|1|345007|2|1389|237|2|16393996|0|482902|2022-09-12 19:02:28.115739+02
12|1663003226.461205|2022-09-12 19:20:26.461205+02|F/41AC28|0|1|345007|2|1389|237|2|16393996|0|527132|2022-09-12 19:02:28.115739+02
13|1663003227.499716|2022-09-12 19:20:27.499716+02|F/41AC28|0|1|345007|2|1389|237|2|16393996|0|571802|2022-09-12 19:02:28.115739+02
14|1663003228.546793|2022-09-12 19:20:28.546793+02|F/41AC28|0|1|345007|2|1389|237|2|16393996|0|624309|2022-09-12 19:02:28.115739+02
15|1663003229.623394|2022-09-12 19:20:29.623394+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|669183|2022-09-12 19:02:28.115739+02
16|1663003230.645145|2022-09-12 19:20:30.645145+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|714138|2022-09-12 19:02:28.115739+02
17|1663003231.685580|2022-09-12 19:20:31.68558+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|758177|2022-09-12 19:02:28.115739+02
18|1663003232.724117|2022-09-12 19:20:32.724117+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|802636|2022-09-12 19:02:28.115739+02
19|1663003233.761205|2022-09-12 19:20:33.761205+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|854888|2022-09-12 19:02:28.115739+02
20|1663003234.814218|2022-09-12 19:20:34.814218+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|899619|2022-09-12 19:02:28.115739+02
21|1663003235.834237|2022-09-12 19:20:35.834237+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|944506|2022-09-12 19:02:28.115739+02
22|1663003236.865729|2022-09-12 19:20:36.865729+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|988563|2022-09-12 19:02:28.115739+02
23|1663003237.897291|2022-09-12 19:20:37.897291+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1032952|2022-09-12 19:02:28.115739+02
24|1663003238.948281|2022-09-12 19:20:38.948281+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1077377|2022-09-12 19:02:28.115739+02
25|1663003240.008064|2022-09-12 19:20:40.008064+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1131211|2022-09-12 19:02:28.115739+02
26|1663003241.062025|2022-09-12 19:20:41.062025+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1175706|2022-09-12 19:02:28.115739+02
27|1663003242.114662|2022-09-12 19:20:42.114662+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1219987|2022-09-12 19:02:28.115739+02
28|1663003243.152552|2022-09-12 19:20:43.152552+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1264896|2022-09-12 19:02:28.115739+02
29|1663003244.199084|2022-09-12 19:20:44.199084+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1317908|2022-09-12 19:02:28.115739+02
30|1663003245.247999|2022-09-12 19:20:45.247999+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1363051|2022-09-12 19:02:28.115739+02
31|1663003246.290545|2022-09-12 19:20:46.290545+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1407826|2022-09-12 19:02:28.115739+02
32|1663003247.330534|2022-09-12 19:20:47.330534+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1452904|2022-09-12 19:02:28.115739+02
33|1663003248.384567|2022-09-12 19:20:48.384567+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1496917|2022-09-12 19:02:28.115739+02
34|1663003249.430110|2022-09-12 19:20:49.43011+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1551260|2022-09-12 19:02:28.115739+02
35|1663003250.474996|2022-09-12 19:20:50.474996+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1595728|2022-09-12 19:02:28.115739+02
36|1663003251.536218|2022-09-12 19:20:51.536218+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1640032|2022-09-12 19:02:28.115739+02
37|1663003252.575351|2022-09-12 19:20:52.575351+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1684331|2022-09-12 19:02:28.115739+02
38|1663003253.635589|2022-09-12 19:20:53.635589+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1737145|2022-09-12 19:02:28.115739+02
39|1663003254.673555|2022-09-12 19:20:54.673555+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1781619|2022-09-12 19:02:28.115739+02
40|1663003255.730903|2022-09-12 19:20:55.730903+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1826432|2022-09-12 19:02:28.115739+02
41|1663003256.795542|2022-09-12 19:20:56.795542+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1871518|2022-09-12 19:02:28.115739+02
42|1663003257.857756|2022-09-12 19:20:57.857756+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1924699|2022-09-12 19:02:28.115739+02
43|1663003258.942747|2022-09-12 19:20:58.942747+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|1970080|2022-09-12 19:02:28.115739+02
44|1663003259.997880|2022-09-12 19:20:59.99788+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2014164|2022-09-12 19:02:28.115739+02
45|1663003261.028977|2022-09-12 19:21:01.028977+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2058528|2022-09-12 19:02:28.115739+02
46|1663003262.062992|2022-09-12 19:21:02.062992+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2112661|2022-09-12 19:02:28.115739+02
47|1663003263.089843|2022-09-12 19:21:03.089843+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2156537|2022-09-12 19:02:28.115739+02
48|1663003264.128641|2022-09-12 19:21:04.128641+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2201552|2022-09-12 19:02:28.115739+02
49|1663003265.179189|2022-09-12 19:21:05.179189+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2245886|2022-09-12 19:02:28.115739+02
50|1663003266.225332|2022-09-12 19:21:06.225332+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2291235|2022-09-12 19:02:28.115739+02
51|1663003267.263380|2022-09-12 19:21:07.26338+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2344396|2022-09-12 19:02:28.115739+02
52|1663003268.297945|2022-09-12 19:21:08.297945+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2389040|2022-09-12 19:02:28.115739+02
53|1663003269.364163|2022-09-12 19:21:09.364163+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2434004|2022-09-12 19:02:28.115739+02
54|1663003270.416826|2022-09-12 19:21:10.416826+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2479401|2022-09-12 19:02:28.115739+02
55|1663003271.495486|2022-09-12 19:21:11.495486+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2533355|2022-09-12 19:02:28.115739+02
56|1663003272.581264|2022-09-12 19:21:12.581264+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2578099|2022-09-12 19:02:28.115739+02
57|1663003273.622405|2022-09-12 19:21:13.622405+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2623042|2022-09-12 19:02:28.115739+02
58|1663003274.669879|2022-09-12 19:21:14.669879+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2667260|2022-09-12 19:02:28.115739+02
59|1663003275.696807|2022-09-12 19:21:15.696807+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2721927|2022-09-12 19:02:28.115739+02
60|1663003276.730166|2022-09-12 19:21:16.730166+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2766582|2022-09-12 19:02:28.115739+02
61|1663003277.797470|2022-09-12 19:21:17.79747+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2811049|2022-09-12 19:02:28.115739+02
62|1663003278.836207|2022-09-12 19:21:18.836207+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2855545|2022-09-12 19:02:28.115739+02
63|1663003279.872839|2022-09-12 19:21:19.872839+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2900942|2022-09-12 19:02:28.115739+02
64|1663003280.926834|2022-09-12 19:21:20.926834+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2954321|2022-09-12 19:02:28.115739+02
65|1663003281.960347|2022-09-12 19:21:21.960347+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|2999370|2022-09-12 19:02:28.115739+02
66|1663003283.045419|2022-09-12 19:21:23.045419+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3044430|2022-09-12 19:02:28.115739+02
67|1663003284.076571|2022-09-12 19:21:24.076571+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3089205|2022-09-12 19:02:28.115739+02
68|1663003285.103554|2022-09-12 19:21:25.103554+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3133992|2022-09-12 19:02:28.115739+02
69|1663003286.156735|2022-09-12 19:21:26.156735+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3187026|2022-09-12 19:02:28.115739+02
70|1663003287.228616|2022-09-12 19:21:27.228616+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3232912|2022-09-12 19:02:28.115739+02
71|1663003288.267981|2022-09-12 19:21:28.267981+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3277990|2022-09-12 19:02:28.115739+02
72|1663003289.289013|2022-09-12 19:21:29.289013+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3321735|2022-09-12 19:02:28.115739+02
73|1663003290.322339|2022-09-12 19:21:30.322339+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3366928|2022-09-12 19:02:28.115739+02
74|1663003291.370282|2022-09-12 19:21:31.370282+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3420926|2022-09-12 19:02:28.115739+02
75|1663003292.423978|2022-09-12 19:21:32.423978+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3465573|2022-09-12 19:02:28.115739+02
76|1663003293.491926|2022-09-12 19:21:33.491926+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3511484|2022-09-12 19:02:28.115739+02
77|1663003294.526749|2022-09-12 19:21:34.526749+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3556087|2022-09-12 19:02:28.115739+02
78|1663003295.571873|2022-09-12 19:21:35.571873+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3608150|2022-09-12 19:02:28.115739+02
79|1663003296.603634|2022-09-12 19:21:36.603634+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3652130|2022-09-12 19:02:28.115739+02
80|1663003297.675409|2022-09-12 19:21:37.675409+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3697608|2022-09-12 19:02:28.115739+02
81|1663003298.721643|2022-09-12 19:21:38.721643+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3742154|2022-09-12 19:02:28.115739+02
82|1663003299.772775|2022-09-12 19:21:39.772775+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3794798|2022-09-12 19:02:28.115739+02
83|1663003300.820267|2022-09-12 19:21:40.820267+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3839353|2022-09-12 19:02:28.115739+02
84|1663003301.876470|2022-09-12 19:21:41.87647+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3884094|2022-09-12 19:02:28.115739+02
85|1663003302.924957|2022-09-12 19:21:42.924957+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3928467|2022-09-12 19:02:28.115739+02
86|1663003303.976344|2022-09-12 19:21:43.976344+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|3982258|2022-09-12 19:02:28.115739+02
87|1663003305.024592|2022-09-12 19:21:45.024592+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4027485|2022-09-12 19:02:28.115739+02
88|1663003306.066532|2022-09-12 19:21:46.066532+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4071612|2022-09-12 19:02:28.115739+02
89|1663003307.103640|2022-09-12 19:21:47.10364+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4116851|2022-09-12 19:02:28.115739+02
90|1663003308.142893|2022-09-12 19:21:48.142893+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4162253|2022-09-12 19:02:28.115739+02
91|1663003309.174906|2022-09-12 19:21:49.174906+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4207031|2022-09-12 19:02:28.115739+02
92|1663003310.221390|2022-09-12 19:21:50.22139+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4259405|2022-09-12 19:02:28.115739+02
93|1663003311.272585|2022-09-12 19:21:51.272585+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4304410|2022-09-12 19:02:28.115739+02
94|1663003312.305733|2022-09-12 19:21:52.305733+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4349150|2022-09-12 19:02:28.115739+02
95|1663003313.338477|2022-09-12 19:21:53.338477+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4393792|2022-09-12 19:02:28.115739+02
96|1663003314.478194|2022-09-12 19:21:54.478194+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4446821|2022-09-12 19:02:28.115739+02
97|1663003315.584857|2022-09-12 19:21:55.584857+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4491008|2022-09-12 19:02:28.115739+02
98|1663003316.627838|2022-09-12 19:21:56.627838+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4544481|2022-09-12 19:02:28.115739+02
99|1663003317.656732|2022-09-12 19:21:57.656732+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4589220|2022-09-12 19:02:28.115739+02
100|1663003318.695534|2022-09-12 19:21:58.695534+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4634178|2022-09-12 19:02:28.115739+02
101|1663003319.725385|2022-09-12 19:21:59.725385+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4679286|2022-09-12 19:02:28.115739+02
102|1663003320.754867|2022-09-12 19:22:00.754867+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4724152|2022-09-12 19:02:28.115739+02
103|1663003321.792908|2022-09-12 19:22:01.792908+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4768759|2022-09-12 19:02:28.115739+02
104|1663003322.807822|2022-09-12 19:22:02.807822+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4813004|2022-09-12 19:02:28.115739+02
105|1663003323.851718|2022-09-12 19:22:03.851718+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4866602|2022-09-12 19:02:28.115739+02
106|1663003324.948352|2022-09-12 19:22:04.948352+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4911323|2022-09-12 19:02:28.115739+02
107|1663003325.987397|2022-09-12 19:22:05.987397+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|4955532|2022-09-12 19:02:28.115739+02
108|1663003327.003860|2022-09-12 19:22:07.00386+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5000412|2022-09-12 19:02:28.115739+02
109|1663003328.021909|2022-09-12 19:22:08.021909+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5044606|2022-09-12 19:02:28.115739+02
110|1663003329.082786|2022-09-12 19:22:09.082786+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5098432|2022-09-12 19:02:28.115739+02
111|1663003330.123238|2022-09-12 19:22:10.123238+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5143485|2022-09-12 19:02:28.115739+02
112|1663003331.152251|2022-09-12 19:22:11.152251+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5187937|2022-09-12 19:02:28.115739+02
113|1663003332.191764|2022-09-12 19:22:12.191764+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5232106|2022-09-12 19:02:28.115739+02
114|1663003333.207763|2022-09-12 19:22:13.207763+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5277169|2022-09-12 19:02:28.115739+02
115|1663003334.231278|2022-09-12 19:22:14.231278+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5322516|2022-09-12 19:02:28.115739+02
116|1663003335.265916|2022-09-12 19:22:15.265916+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5366733|2022-09-12 19:02:28.115739+02
117|1663003336.323379|2022-09-12 19:22:16.323379+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5420220|2022-09-12 19:02:28.115739+02
118|1663003337.378528|2022-09-12 19:22:17.378528+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5465287|2022-09-12 19:02:28.115739+02
119|1663003338.425443|2022-09-12 19:22:18.425443+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5510407|2022-09-12 19:02:28.115739+02
120|1663003339.482239|2022-09-12 19:22:19.482239+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5555169|2022-09-12 19:02:28.115739+02
121|1663003340.549983|2022-09-12 19:22:20.549983+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5608823|2022-09-12 19:02:28.115739+02
122|1663003341.579206|2022-09-12 19:22:21.579206+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5654562|2022-09-12 19:02:28.115739+02
123|1663003342.629095|2022-09-12 19:22:22.629095+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5699516|2022-09-12 19:02:28.115739+02
124|1663003343.700962|2022-09-12 19:22:23.700962+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5753604|2022-09-12 19:02:28.115739+02
125|1663003344.783757|2022-09-12 19:22:24.783757+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5798732|2022-09-12 19:02:28.115739+02
126|1663003345.821183|2022-09-12 19:22:25.821183+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5843852|2022-09-12 19:02:28.115739+02
127|1663003346.851464|2022-09-12 19:22:26.851464+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5888789|2022-09-12 19:02:28.115739+02
128|1663003347.902087|2022-09-12 19:22:27.902087+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5934070|2022-09-12 19:02:28.115739+02
129|1663003348.943123|2022-09-12 19:22:28.943123+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|5986940|2022-09-12 19:02:28.115739+02
130|1663003349.996403|2022-09-12 19:22:29.996403+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|6032471|2022-09-12 19:02:28.115739+02
131|1663003351.069451|2022-09-12 19:22:31.069451+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|6078390|2022-09-12 19:02:28.115739+02
132|1663003352.112239|2022-09-12 19:22:32.112239+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|6122758|2022-09-12 19:02:28.115739+02
133|1663003353.155600|2022-09-12 19:22:33.1556+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|6176169|2022-09-12 19:02:28.115739+02
134|1663003354.188037|2022-09-12 19:22:34.188037+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|6220914|2022-09-12 19:02:28.115739+02
135|1663003355.240334|2022-09-12 19:22:35.240334+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|6265321|2022-09-12 19:02:28.115739+02
136|1663003356.268574|2022-09-12 19:22:36.268574+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|6310719|2022-09-12 19:02:28.115739+02
137|1663003357.327502|2022-09-12 19:22:37.327502+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|6355424|2022-09-12 19:02:28.115739+02
138|1663003358.371771|2022-09-12 19:22:38.371771+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|6409511|2022-09-12 19:02:28.115739+02
139|1663003359.392798|2022-09-12 19:22:39.392798+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|6454830|2022-09-12 19:02:28.115739+02
140|1663003360.478138|2022-09-12 19:22:40.478138+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|6500186|2022-09-12 19:02:28.115739+02
141|1663003361.543046|2022-09-12 19:22:41.543046+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|6545106|2022-09-12 19:02:28.115739+02
142|1663003362.603615|2022-09-12 19:22:42.603615+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|6598369|2022-09-12 19:02:28.115739+02
143|1663003363.652516|2022-09-12 19:22:43.652516+02|F/41AC60|0|1|345007|2|1389|237|2|16393996|0|6642506|2022-09-12 19:02:28.115739+02
