run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662661560.464022|2022-09-08 20:26:00.464022+02|E/BAFA4DA0|10|5|4990126|5688|297544|2209067|20814|40470667|0|225457812|2022-09-08 17:48:35.866145+02
1|1662661561.472709|2022-09-08 20:26:01.472709+02|E/BF7F1538|10|5|4990126|5688|297544|2209067|20814|40470667|0|225466235|2022-09-08 17:48:35.866145+02
2|1662661562.482339|2022-09-08 20:26:02.482339+02|E/C3F18970|10|5|4990126|5688|297544|2209067|20814|40470667|0|225474504|2022-09-08 17:48:35.866145+02
3|1662661563.492270|2022-09-08 20:26:03.49227+02|E/C88D24E8|10|5|4990126|5688|297544|2209067|20814|40470667|0|225483117|2022-09-08 17:48:35.866145+02
4|1662661564.501900|2022-09-08 20:26:04.5019+02|E/CD081420|10|5|4990126|5688|297544|2209067|20814|40470667|0|225491701|2022-09-08 17:48:35.866145+02
5|1662661565.511106|2022-09-08 20:26:05.511106+02|E/D15A17E0|10|5|4990126|5688|297544|2209067|20814|40470667|0|225499899|2022-09-08 17:48:35.866145+02
6|1662661566.520595|2022-09-08 20:26:06.520595+02|E/D586F9B8|10|5|4990126|5688|297544|2209067|20814|40470667|0|225508040|2022-09-08 17:48:35.866145+02
7|1662661567.529888|2022-09-08 20:26:07.529888+02|E/D9B223E8|10|5|4990126|5688|297544|2209067|20814|40470667|0|225516173|2022-09-08 17:48:35.866145+02
8|1662661568.539065|2022-09-08 20:26:08.539065+02|E/DDFA1DD0|10|5|4990126|5688|297544|2209067|20814|40470667|0|225524624|2022-09-08 17:48:35.866145+02
9|1662661569.548086|2022-09-08 20:26:09.548086+02|E/E240E690|10|5|4990126|5688|297544|2209067|20814|40470667|0|225533119|2022-09-08 17:48:35.866145+02
10|1662661570.557500|2022-09-08 20:26:10.5575+02|E/E67AB760|10|5|4990126|5688|297544|2209067|20814|40470667|0|225541677|2022-09-08 17:48:35.866145+02
11|1662661571.567285|2022-09-08 20:26:11.567285+02|E/EAB30768|10|5|4990126|5688|297544|2209067|20814|40470667|0|225550170|2022-09-08 17:48:35.866145+02
