1662844239;1662844255;stripe;default;100;init;16.444649;1288067296
1662844255;1662844255;stripe;default;100;vacuum;0.033633;63096
1662848978;1662849151;stripe;default;1000;init;172.601022;12880076288
1662849151;1662849151;stripe;default;1000;vacuum;0.044879;180800
1662853795;1662855470;stripe;default;10000;init;1674.714805;128800277936
1662855470;1662855470;stripe;default;10000;vacuum;0.207041;5059232
