run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662706514.426821|2022-09-09 08:55:14.426821+02|16384|test|1|314|0|191134|19655|5037638|4477|5000644|4|0|0|1|100212736|0|||0|0|10696.366|10734.74|5.162|16|0|0|0|
1|1662706515.436094|2022-09-09 08:55:15.436094+02|16384|test|17|1433|0|193128|39221|5041970|7697|5001729|1089|0|0|1|100212736|0|||0|0|12726.779|12209.21|370.629|35|0|0|0|
2|1662706516.449854|2022-09-09 08:55:16.449854+02|16384|test|17|20345|0|219476|342551|5097509|46409|5020566|19926|0|0|1|100212736|0|||0|0|42765.926|34624.68|5354.219|38|0|0|0|
3|1662706517.460751|2022-09-09 08:55:17.460751+02|16384|test|17|30686|0|228793|502603|5126131|67295|5030903|30263|0|0|1|100212736|0|||0|0|58781.579|45942.241|8430.285|40|0|0|0|
4|1662706518.473555|2022-09-09 08:55:18.473555+02|16384|test|17|44271|0|238436|705986|5162339|94669|5044484|43844|0|0|1|100212736|0|||0|0|74794.67|57229.265|11535.356|42|0|0|0|
5|1662706519.488373|2022-09-09 08:55:19.488373+02|16384|test|17|56604|0|245385|883289|5193998|119539|5056813|56173|0|0|1|100212736|0|||0|0|90811.568|68421.838|14769.332|44|0|0|0|
6|1662706520.499858|2022-09-09 08:55:20.499858+02|16384|test|17|71824|0|252614|1094923|5231823|150183|5072029|71389|0|0|1|100212736|0|||0|0|106827.002|79420.136|18053.467|46|0|0|0|
7|1662706521.511719|2022-09-09 08:55:21.511719+02|16384|test|17|87788|0|258684|1308637|5270189|182315|5087989|87349|0|0|1|100212736|0|||0|0|122839.755|90311.923|21425.873|48|0|0|0|
8|1662706522.523588|2022-09-09 08:55:22.523588+02|16384|test|17|101690|0|263185|1490486|5302932|210323|5101887|101247|0|0|1|100212736|0|||0|0|138854.885|101059.253|24955.196|50|0|0|0|
9|1662706523.534589|2022-09-09 08:55:23.534589+02|16384|test|17|118054|0|267572|1698320|5340397|243255|5118247|117607|0|0|1|100212736|0|||0|0|154871.089|112000.104|28293.593|52|0|0|0|
