1663022105;1663023006;0;default;xfs;5000;ro;40646.273258;900.694315;2008
1663023066;1663026667;0;default;xfs;5000;rw;4292.028555;3600.453472;133619880376
1663027539;1663028440;0;default;ext4;5000;ro;40372.638454;900.692639;1480
1663028500;1663032101;0;default;ext4;5000;rw;4290.484642;3600.444361;133617998824

