1662791190;1662791212;stripe;default;100;init;21.804313;1288067320
1662791212;1662791212;stripe;default;100;vacuum;0.031753;63072
1662795846;1662796018;stripe;default;1000;init;172.328210;12880076320
1662796018;1662796018;stripe;default;1000;vacuum;0.046307;184528
1662800649;1662803043;stripe;default;10000;init;2394.712710;128800282616
1662803043;1662803044;stripe;default;10000;vacuum;0.233435;5117960
1662807680;1662807702;stripe;no-fpw;100;init;21.312637;1288001568
1662807702;1662807702;stripe;no-fpw;100;vacuum;0.032596;47784
1662812335;1662812505;stripe;no-fpw;1000;init;169.158477;12879640904
1662812505;1662812505;stripe;no-fpw;1000;vacuum;0.045491;179000
1662817135;1662819567;stripe;no-fpw;10000;init;2431.638026;128796036800
1662819567;1662819567;stripe;no-fpw;10000;vacuum;0.241824;1425336
1662824203;1662824222;stripe;no-fpw-tuned;100;init;18.862392;1288001568
1662824222;1662824222;stripe;no-fpw-tuned;100;vacuum;0.050914;47784
1662828856;1662829030;stripe;no-fpw-tuned;1000;init;173.796326;12879641008
1662829030;1662829030;stripe;no-fpw-tuned;1000;vacuum;0.045893;175928
1662833661;1662835957;stripe;no-fpw-tuned;10000;init;2295.846753;128796035976
1662835957;1662835957;stripe;no-fpw-tuned;10000;vacuum;0.340354;1431872
