run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662757618.472032|2022-09-09 23:06:58.472032+02|16384|test|1|314|0|191130|19659|5037638|4477|5000644|4|0|0|1|100212736|0|||0|0|8726.014|8707.147|4.945|16|0|0|0|
1|1662757619.486850|2022-09-09 23:06:59.48685+02|16384|test|33|8903|0|199387|153083|5062605|22985|5009167|8527|0|0|1|100212736|0|||0|0|13820.187|12122.771|920.212|52|0|0|0|
2|1662757620.500837|2022-09-09 23:07:00.500837+02|16384|test|33|117812|0|267639|1694953|5339614|242303|5117937|117297|0|0|1|100212736|0|||0|0|72843.41|51533.681|12517.565|54|0|0|0|
3|1662757621.516389|2022-09-09 23:07:01.516389+02|16384|test|33|182037|0|278535|2473329|5480197|370957|5182158|181518|0|0|1|100212736|0|||0|0|104861.232|72521.366|19087.646|56|0|0|0|
4|1662757622.531335|2022-09-09 23:07:02.531335+02|16384|test|33|247403|0|283972|3228083|5617070|501893|5247520|246880|0|0|1|100212736|0|||0|0|136875.516|93375.786|25732.112|58|0|0|0|
5|1662757623.546131|2022-09-09 23:07:03.546131+02|16384|test|33|307604|0|286203|3908094|5740871|622499|5307717|307077|0|0|1|100212736|0|||0|0|168889.975|114182.444|32523.625|60|0|0|0|
6|1662757624.561102|2022-09-09 23:07:04.561102+02|16384|test|33|373178|0|287879|4641230|5874391|753851|5373287|372647|0|0|1|100212736|0|||0|0|200908.612|134886.905|39278.431|62|0|0|0|
7|1662757625.576924|2022-09-09 23:07:05.576924+02|16384|test|33|437342|0|288523|5354172|6004431|882383|5437447|436807|0|0|1|100212736|0|||0|0|232925.302|155410.192|46175.341|64|0|0|0|
8|1662757626.592545|2022-09-09 23:07:06.592545+02|16384|test|33|502133|0|289204|6072547|6135510|1012169|5502234|501594|0|0|1|100212736|0|||0|0|264942.131|176008.257|53016.039|66|0|0|0|
9|1662757627.607883|2022-09-09 23:07:07.607883+02|16384|test|33|569169|0|289651|6815299|6270996|1146445|5569266|568626|0|0|1|100212736|0|||0|0|296958.225|196533.101|59884.5|68|0|0|0|
10|1662757628.621742|2022-09-09 23:07:08.621742+02|16384|test|33|629006|0|290331|7478557|6391844|1266323|5629099|628459|0|0|1|100212736|0|||0|0|328986.329|217886.045|66288.094|70|0|0|0|
11|1662757629.635924|2022-09-09 23:07:09.635924+02|16384|test|33|686892|0|290652|8119417|6508768|1382299|5686981|686341|0|0|1|100212736|0|||0|0|361003.17|239665.594|72405.2|72|0|0|0|
12|1662757630.650724|2022-09-09 23:07:10.650724+02|16384|test|33|753961|0|290906|8861304|6644173|1516641|5754046|753406|0|0|1|100212736|0|||0|0|393018.44|260171.826|79291.495|74|0|0|0|
13|1662757631.665702|2022-09-09 23:07:11.665702+02|16384|test|33|820495|0|291544|9598489|6778426|1649913|5820576|819936|0|0|1|100212736|0|||0|0|425034.953|280713.445|86168.574|76|0|0|0|
14|1662757632.680701|2022-09-09 23:07:12.680701+02|16384|test|33|887592|0|291827|10340425|6913795|1784311|5887669|887029|0|0|1|100212736|0|||0|0|457051.202|301231.615|93037.583|78|0|0|0|
15|1662757633.694985|2022-09-09 23:07:13.694985+02|16384|test|33|949749|0|292192|11013877|7035115|1904773|5947852|949182|0|0|1|100212736|0|||0|0|488690.931|321829.614|99670.843|80|0|0|0|
16|1662757634.709575|2022-09-09 23:07:14.709575+02|16384|test|33|1008583|0|292516|11677336|7157916|2026701|6006890|1008012|0|0|1|100212736|0|||0|0|521729.129|344299.209|106005.68|82|0|0|0|
17|1662757635.725002|2022-09-09 23:07:15.725002+02|16384|test|33|1073284|0|293080|12395072|7288477|2156307|6073349|1072709|0|0|1|100212736|0|||0|0|552746.102|364186.271|112665.128|84|0|0|0|
18|1662757636.739561|2022-09-09 23:07:16.739561+02|16384|test|33|1138771|0|293383|13110935|7420504|2287485|6138832|1136167|0|0|1|100212736|0|||0|0|584763.402|384678.528|119578.036|86|0|0|0|
19|1662757637.754872|2022-09-09 23:07:17.754872+02|16384|test|33|1202614|0|293947|13813558|7545277|2411391|6202671|1202031|0|0|1|100212736|0|||0|0|616781.265|405255.76|126445.696|88|0|0|0|
20|1662757638.769763|2022-09-09 23:07:18.769763+02|16384|test|33|1268781|0|294254|14543600|7678732|2543911|6266839|1268194|0|0|1|100212736|0|||0|0|649805.016|426389.04|133588.493|90|0|0|0|
21|1662757639.784784|2022-09-09 23:07:19.784784+02|16384|test|33|1321402|0|294768|15129935|7785504|2649911|6321451|1320811|0|0|1|100212736|0|||0|0|679820.662|446537.158|139494.889|92|0|0|0|
22|1662757640.799785|2022-09-09 23:07:20.799785+02|16384|test|33|1387400|0|295070|15870077|7922072|2785559|6387445|1386805|0|0|1|100212736|0|||0|0|712835.934|467761.788|146579.811|94|0|0|0|
23|1662757641.814655|2022-09-09 23:07:21.814655+02|16384|test|33|1456181|0|295576|16631302|8060761|2923325|6456222|1455582|0|0|1|100212736|0|||0|0|745849.652|488988.582|153621.986|96|0|0|0|
24|1662757642.829281|2022-09-09 23:07:22.829281+02|16384|test|33|1520488|0|295821|17342504|8190414|3052143|6520525|1519885|0|0|1|100212736|0|||0|0|776866.555|508940.172|160238.627|98|0|0|0|
25|1662757643.844632|2022-09-09 23:07:23.844632+02|16384|test|33|1588867|0|296487|18099543|8328308|3189105|6588900|1588260|0|0|1|100212736|0|||0|0|809883.321|530205.156|167266.712|100|0|0|0|
