run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662895775.666739|2022-09-11 13:29:35.666739+02|0/4E4F6000|0|0|0|0|0|0|0|0|0|165756|2022-09-11 13:29:18.790569+02
1|1662895776.681497|2022-09-11 13:29:36.681497+02|0/4E4F7BC8|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
2|1662895777.698388|2022-09-11 13:29:37.698388+02|0/4E4F7BC8|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
3|1662895778.715286|2022-09-11 13:29:38.715286+02|0/4E4F7BC8|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
4|1662895779.731899|2022-09-11 13:29:39.731899+02|0/4E4F7BC8|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
5|1662895780.747828|2022-09-11 13:29:40.747828+02|0/4E4F7BC8|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
6|1662895781.764528|2022-09-11 13:29:41.764528+02|0/4E4F7BC8|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
7|1662895782.781479|2022-09-11 13:29:42.781479+02|0/4E4F7BC8|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
8|1662895783.798173|2022-09-11 13:29:43.798173+02|0/4E4F7BC8|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
9|1662895784.814681|2022-09-11 13:29:44.814681+02|0/4E4F7BC8|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
10|1662895785.831604|2022-09-11 13:29:45.831604+02|0/4E4F7BC8|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
11|1662895786.848328|2022-09-11 13:29:46.848328+02|0/4E4F7BC8|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
12|1662895787.864304|2022-09-11 13:29:47.864304+02|0/4E4F7BC8|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
13|1662895788.881277|2022-09-11 13:29:48.881277+02|0/4E4F7BC8|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
14|1662895789.897917|2022-09-11 13:29:49.897917+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
15|1662895790.914608|2022-09-11 13:29:50.914608+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
16|1662895791.930796|2022-09-11 13:29:51.930796+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
17|1662895792.947352|2022-09-11 13:29:52.947352+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
18|1662895793.963636|2022-09-11 13:29:53.963636+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
19|1662895794.979035|2022-09-11 13:29:54.979035+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
20|1662895795.995827|2022-09-11 13:29:55.995827+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
21|1662895797.012794|2022-09-11 13:29:57.012794+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
22|1662895798.029305|2022-09-11 13:29:58.029305+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
23|1662895799.045889|2022-09-11 13:29:59.045889+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
24|1662895800.062783|2022-09-11 13:30:00.062783+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
25|1662895801.079792|2022-09-11 13:30:01.079792+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
26|1662895802.096613|2022-09-11 13:30:02.096613+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
27|1662895803.113235|2022-09-11 13:30:03.113235+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
28|1662895804.129872|2022-09-11 13:30:04.129872+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
29|1662895805.145544|2022-09-11 13:30:05.145544+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
30|1662895806.161917|2022-09-11 13:30:06.161917+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
31|1662895807.178050|2022-09-11 13:30:07.17805+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
32|1662895808.194457|2022-09-11 13:30:08.194457+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
33|1662895809.210987|2022-09-11 13:30:09.210987+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
34|1662895810.227175|2022-09-11 13:30:10.227175+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
35|1662895811.243644|2022-09-11 13:30:11.243644+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
36|1662895812.260683|2022-09-11 13:30:12.260683+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
37|1662895813.277478|2022-09-11 13:30:13.277478+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
38|1662895814.294132|2022-09-11 13:30:14.294132+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
39|1662895815.311337|2022-09-11 13:30:15.311337+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
40|1662895816.328284|2022-09-11 13:30:16.328284+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
41|1662895817.344627|2022-09-11 13:30:17.344627+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
42|1662895818.360353|2022-09-11 13:30:18.360353+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
43|1662895819.377127|2022-09-11 13:30:19.377127+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193227|2022-09-11 13:29:18.790569+02
44|1662895820.393053|2022-09-11 13:30:20.393053+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
45|1662895821.408947|2022-09-11 13:30:21.408947+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
46|1662895822.425695|2022-09-11 13:30:22.425695+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
47|1662895823.442189|2022-09-11 13:30:23.442189+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
48|1662895824.457670|2022-09-11 13:30:24.45767+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
49|1662895825.474460|2022-09-11 13:30:25.47446+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
50|1662895826.491322|2022-09-11 13:30:26.491322+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
51|1662895827.507884|2022-09-11 13:30:27.507884+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
52|1662895828.525234|2022-09-11 13:30:28.525234+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
53|1662895829.541664|2022-09-11 13:30:29.541664+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
54|1662895830.558572|2022-09-11 13:30:30.558572+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
55|1662895831.574745|2022-09-11 13:30:31.574745+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
56|1662895832.591525|2022-09-11 13:30:32.591525+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
57|1662895833.608367|2022-09-11 13:30:33.608367+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
58|1662895834.624620|2022-09-11 13:30:34.62462+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
59|1662895835.641368|2022-09-11 13:30:35.641368+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
60|1662895836.658552|2022-09-11 13:30:36.658552+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
61|1662895837.675080|2022-09-11 13:30:37.67508+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
62|1662895838.691639|2022-09-11 13:30:38.691639+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
63|1662895839.708287|2022-09-11 13:30:39.708287+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
64|1662895840.724802|2022-09-11 13:30:40.724802+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
65|1662895841.741466|2022-09-11 13:30:41.741466+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
66|1662895842.758124|2022-09-11 13:30:42.758124+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
67|1662895843.774200|2022-09-11 13:30:43.7742+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
68|1662895844.790222|2022-09-11 13:30:44.790222+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
69|1662895845.806675|2022-09-11 13:30:45.806675+02|0/4E4F7C00|0|0|0|0|0|0|0|0|0|193231|2022-09-11 13:29:18.790569+02
