run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662765184.565171|2022-09-10 01:13:04.565171+02|16384|test|2|20368915|0|56072659|63151161|520678012|20555558|500055094|4|0|0|10|10020478976|0|||0|0|15446698.506|12647913.502|503.517|1773|0|0|0|
1|1662765185.575584|2022-09-10 01:13:05.575584+02|16384|test|17|20368937|0|56072704|63152724|520683952|20556474|500055094|4|0|0|10|10020478976|0|||0|0|15446734.622|12647922.443|503.517|1791|0|0|0|
2|1662765186.589280|2022-09-10 01:13:06.58928+02|16384|test|17|20387691|0|56109877|63513231|520741106|20594954|500073764|18674|0|0|10|10020478976|0|||0|0|15478798.595|12671907.475|5937.792|1793|0|0|0|
3|1662765187.601925|2022-09-10 01:13:07.601925+02|16384|test|17|20397528|0|56129226|63701943|520770793|20614832|500083597|28507|0|0|10|10020478976|0|||0|0|15494824.2|12684023.92|8582.411|1795|0|0|0|
4|1662765188.615707|2022-09-10 01:13:08.615707+02|16384|test|17|20406693|0|56147194|63877555|520798447|20633366|500092758|37668|0|0|10|10020478976|0|||0|0|15509843.417|12695346.886|11084.564|1797|0|0|0|
5|1662765189.627659|2022-09-10 01:13:09.627659+02|16384|test|17|20417085|0|56167807|64077222|520829795|20654354|500103146|48056|0|0|10|10020478976|0|||0|0|15526863.381|12708140|13936.909|1799|0|0|0|
6|1662765190.652285|2022-09-10 01:13:10.652285+02|16384|test|17|20425731|0|56184769|64242507|520855889|20671850|500111788|56698|0|0|10|10020478976|0|||0|0|15542879.331|12719753.616|17066.127|1801|0|0|0|
7|1662765191.668123|2022-09-10 01:13:11.668123+02|16384|test|17|20433774|0|56200647|64396574|520880160|20688140|500119827|64737|0|0|10|10020478976|0|||0|0|15558966.522|12731538.344|19978.888|1803|0|0|0|
8|1662765192.687647|2022-09-10 01:13:12.687647+02|16384|test|17|20437942|0|56208753|64476388|520892828|20696680|500123991|68901|0|0|10|10020478976|0|||0|0|15575037.586|12742956.805|23409.36|1805|0|0|0|
9|1662765193.705487|2022-09-10 01:13:13.705487+02|16384|test|17|20442041|0|56216920|64555277|520905304|20705082|500128086|72996|0|0|10|10020478976|0|||0|0|15591157.494|12754508.982|26717.26|1807|0|0|0|
10|1662765194.733723|2022-09-10 01:13:14.733723+02|16384|test|17|20445721|0|56224070|64625725|520916504|20712646|500131762|76672|0|0|10|10020478976|0|||0|0|15607189.933|12766926.33|29279.218|1809|0|0|0|
11|1662765195.745904|2022-09-10 01:13:15.745904+02|16384|test|17|20449613|0|56231689|64700185|520928347|20720634|500135650|80560|0|0|10|10020478976|0|||0|0|15623230.512|12779420.327|31771.517|1811|0|0|0|
