run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662555531.655460|2022-09-07 14:58:51.65546+02|16384|test|1|314|0|191136|19653|5037638|4477|5000644|4|0|0|1|100212736|0|||0|0|7718.555|7731.86|6.015|16|0|0|0|
1|1662555532.663728|2022-09-07 14:58:52.663728+02|16384|test|17|2080|0|193845|49404|5043841|9002|5002375|1735|0|0|1|100212736|0|||0|0|9746.962|9168.709|388.219|36|0|0|0|
2|1662555533.673768|2022-09-07 14:58:53.673768+02|16384|test|17|29107|0|227474|477535|5121570|63933|5029328|28688|0|0|1|100212736|0|||0|0|39777.891|30270.584|6489.431|38|0|0|0|
3|1662555534.683270|2022-09-07 14:58:54.68327+02|16384|test|17|44874|0|238671|713038|5163546|95671|5045091|44451|0|0|1|100212736|0|||0|0|55788.665|41151.625|10042.093|40|0|0|0|
4|1662555535.693766|2022-09-07 14:58:55.693766+02|16384|test|17|60276|0|247153|932473|5202896|126679|5059450|59849|0|0|1|100212736|0|||0|0|70802.005|51081.724|13600.673|42|0|0|0|
5|1662555536.704382|2022-09-07 14:58:56.704382+02|16384|test|17|78351|0|255314|1182268|5247403|163033|5078560|77920|0|0|1|100212736|0|||0|0|87814.542|62242.104|17655.11|44|0|0|0|
6|1662555537.714775|2022-09-07 14:58:57.714775+02|16384|test|17|95813|0|261403|1413096|5288931|198161|5096018|95378|0|0|1|100212736|0|||0|0|103828.309|72678.202|21572.907|46|0|0|0|
7|1662555538.725939|2022-09-07 14:58:58.725939+02|16384|test|17|113743|0|266547|1643391|5330397|234225|5113944|113304|0|0|1|100212736|0|||0|0|119840.439|82877.79|25688.629|48|0|0|0|
8|1662555539.736150|2022-09-07 14:58:59.73615+02|16384|test|17|130597|0|270349|1853600|5368373|268137|5130794|130154|0|0|1|100212736|0|||0|0|135851.763|93524.644|29428.105|50|0|0|0|
9|1662555540.746402|2022-09-07 14:59:00.746402+02|16384|test|17|148484|0|273729|2072456|5407948|304115|5148677|148037|0|0|1|100212736|0|||0|0|151864.153|103765.914|33484.548|52|0|0|0|
10|1662555541.755722|2022-09-07 14:59:01.755722+02|16384|test|17|166095|0|276365|2283676|5446241|339541|5166284|165644|0|0|1|100212736|0|||0|0|167877.53|114229.186|37382.497|54|0|0|0|
11|1662555542.765826|2022-09-07 14:59:02.765826+02|16384|test|17|184390|0|278666|2500630|5485606|376335|5184575|183935|0|0|1|100212736|0|||0|0|183890.732|124334.097|41541.94|56|0|0|0|
12|1662555543.774425|2022-09-07 14:59:03.774425+02|16384|test|17|202387|0|280502|2710983|5523844|412533|5202568|201928|0|0|1|100212736|0|||0|0|199906.229|134624.331|45589.532|58|0|0|0|
13|1662555544.784706|2022-09-07 14:59:04.784706+02|16384|test|17|220991|0|282035|2926249|5563015|449945|5221168|220528|0|0|1|100212736|0|||0|0|215918.277|144737.274|49750.926|60|0|0|0|
14|1662555545.796218|2022-09-07 14:59:05.796218+02|16384|test|17|239980|0|283250|3143929|5602669|488127|5240153|239513|0|0|1|100212736|0|||0|0|231936.503|154749.828|54020.417|62|0|0|0|
15|1662555546.807649|2022-09-07 14:59:06.807649+02|16384|test|17|258752|0|284277|3357674|5641586|525875|5258921|258281|0|0|1|100212736|0|||0|0|247957.354|164882.366|58175.828|64|0|0|0|
16|1662555547.816377|2022-09-07 14:59:07.816377+02|16384|test|17|277597|0|285107|3571477|5680568|563769|5277762|277122|0|0|1|100212736|0|||0|0|263967.815|175039.442|62327.944|66|0|0|0|
17|1662555548.826068|2022-09-07 14:59:08.826068+02|16384|test|17|296685|0|285787|3786776|5719840|602149|5296846|296206|0|0|1|100212736|0|||0|0|279978.885|185024.718|66620.524|68|0|0|0|
18|1662555549.836037|2022-09-07 14:59:09.836037+02|16384|test|17|315605|0|286379|3999665|5758693|640193|5315762|315122|0|0|1|100212736|0|||0|0|296000.279|195086.572|70865.635|70|0|0|0|
19|1662555550.846006|2022-09-07 14:59:10.846006+02|16384|test|17|335209|0|286889|4219369|5798804|679605|5335362|334722|0|0|1|100212736|0|||0|0|312016.706|204994.677|75209.432|72|0|0|0|
20|1662555551.856565|2022-09-07 14:59:11.856565+02|16384|test|17|354082|0|287260|4430365|5837379|717555|5354231|353591|0|0|1|100212736|0|||0|0|328027.62|215040.031|79444.369|74|0|0|0|
21|1662555552.865976|2022-09-07 14:59:12.865976+02|16384|test|17|373730|0|287628|4649858|5877419|757055|5373875|373235|0|0|1|100212736|0|||0|0|344042.271|224915.331|83821.753|76|0|0|0|
22|1662555553.875659|2022-09-07 14:59:13.875659+02|16384|test|17|392690|0|287907|4861238|5916028|795179|5392831|392191|0|0|1|100212736|0|||0|0|360065.452|235052.66|88008.281|78|0|0|0|
23|1662555554.886688|2022-09-07 14:59:14.886688+02|16384|test|17|412290|0|288229|5079862|5955936|834583|5412427|411787|0|0|1|100212736|0|||0|0|376078.075|244947.828|92340.44|80|0|0|0|
