run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1663018000.256229|2022-09-12 23:26:40.256229+02|1D/FEF1A000|0|1|390325|2|1848|0|0|32789995|0|9041|2022-09-12 22:59:43.607668+02
1|1663018001.269250|2022-09-12 23:26:41.26925+02|1D/FEF1A700|0|1|390325|2|1848|0|0|32789995|0|227516|2022-09-12 22:59:43.607668+02
2|1663018002.283630|2022-09-12 23:26:42.28363+02|1D/FEF1A700|0|1|390325|2|1848|0|0|32789995|0|463547|2022-09-12 22:59:43.607668+02
3|1663018003.298086|2022-09-12 23:26:43.298086+02|1D/FEF1A700|0|1|390325|2|1848|0|0|32789995|0|695818|2022-09-12 22:59:43.607668+02
4|1663018004.312910|2022-09-12 23:26:44.31291+02|1D/FEF1A700|0|1|390325|2|1848|0|0|32789995|0|924159|2022-09-12 22:59:43.607668+02
5|1663018005.328471|2022-09-12 23:26:45.328471+02|1D/FEF1A700|0|1|390325|2|1848|100|1|32789995|0|1143605|2022-09-12 22:59:43.607668+02
6|1663018006.343755|2022-09-12 23:26:46.343755+02|1D/FEF1A700|0|1|390325|2|1848|100|1|32789995|0|1384142|2022-09-12 22:59:43.607668+02
7|1663018007.359114|2022-09-12 23:26:47.359114+02|1D/FEF1A700|0|1|390325|2|1848|100|1|32789995|0|1627340|2022-09-12 22:59:43.607668+02
8|1663018008.373484|2022-09-12 23:26:48.373484+02|1D/FEF1A700|0|1|390325|2|1848|171|1|32789995|0|1872490|2022-09-12 22:59:43.607668+02
9|1663018009.387876|2022-09-12 23:26:49.387876+02|1D/FEF1A700|0|1|390325|2|1848|188|1|32789995|0|2131886|2022-09-12 22:59:43.607668+02
10|1663018010.403089|2022-09-12 23:26:50.403089+02|1D/FEF1A700|0|1|390325|2|1848|188|1|32789995|0|2384082|2022-09-12 22:59:43.607668+02
11|1663018011.418366|2022-09-12 23:26:51.418366+02|1D/FEF1A700|0|1|390325|2|1848|188|1|32789995|0|2639979|2022-09-12 22:59:43.607668+02
12|1663018012.433555|2022-09-12 23:26:52.433555+02|1D/FEF1A700|0|1|390325|2|1848|196|1|32789995|0|2897315|2022-09-12 22:59:43.607668+02
13|1663018013.448237|2022-09-12 23:26:53.448237+02|1D/FEF1A738|0|1|390325|2|1848|381|2|32789995|0|3157810|2022-09-12 22:59:43.607668+02
14|1663018014.463655|2022-09-12 23:26:54.463655+02|1D/FEF1A738|0|1|390325|2|1848|381|2|32789995|0|3414953|2022-09-12 22:59:43.607668+02
15|1663018015.478528|2022-09-12 23:26:55.478528+02|1D/FEF1A738|0|1|390325|2|1848|381|2|32789995|0|3672258|2022-09-12 22:59:43.607668+02
16|1663018016.493339|2022-09-12 23:26:56.493339+02|1D/FEF1A738|0|1|390325|2|1848|381|2|32789995|0|3932203|2022-09-12 22:59:43.607668+02
17|1663018017.508222|2022-09-12 23:26:57.508222+02|1D/FEF1A738|0|1|390325|2|1848|381|2|32789995|0|4196454|2022-09-12 22:59:43.607668+02
18|1663018018.523533|2022-09-12 23:26:58.523533+02|1D/FEF1A738|0|1|390325|2|1848|381|2|32789995|0|4457171|2022-09-12 22:59:43.607668+02
19|1663018019.538868|2022-09-12 23:26:59.538868+02|1D/FEF1A738|0|1|390325|2|1848|381|2|32789995|0|4719800|2022-09-12 22:59:43.607668+02
20|1663018020.554361|2022-09-12 23:27:00.554361+02|1D/FEF1A738|0|1|390325|2|1848|381|2|32789995|0|4984808|2022-09-12 22:59:43.607668+02
21|1663018021.569081|2022-09-12 23:27:01.569081+02|1D/FEF1A738|0|1|390325|2|1848|381|2|32789995|0|5249661|2022-09-12 22:59:43.607668+02
22|1663018022.583587|2022-09-12 23:27:02.583587+02|1D/FEF1A738|1|1|390325|2|1851|381|2|32792492|0|5510191|2022-09-12 22:59:43.607668+02
23|1663018023.597969|2022-09-12 23:27:03.597969+02|1D/FEF1A7E8|1|1|390325|2|1860|381|2|32792492|0|5768591|2022-09-12 22:59:43.607668+02
24|1663018024.613169|2022-09-12 23:27:04.613169+02|1D/FEF1A7E8|1|1|391548|9|1860|381|2|32792492|0|6005812|2022-09-12 22:59:43.607668+02
25|1663018025.628458|2022-09-12 23:27:05.628458+02|1D/FEF1A7E8|1|1|391548|9|1860|381|2|32792492|0|6262610|2022-09-12 22:59:43.607668+02
26|1663018026.643186|2022-09-12 23:27:06.643186+02|1D/FEF1A7E8|1|1|391548|9|1860|381|2|32792492|0|6516879|2022-09-12 22:59:43.607668+02
27|1663018027.658030|2022-09-12 23:27:07.65803+02|1D/FEF1A7E8|1|1|391548|9|1860|381|2|32792492|0|6769279|2022-09-12 22:59:43.607668+02
28|1663018028.673306|2022-09-12 23:27:08.673306+02|1D/FEF1A820|1|1|391548|9|1860|381|2|32792492|0|7023884|2022-09-12 22:59:43.607668+02
29|1663018029.688389|2022-09-12 23:27:09.688389+02|1D/FEF1A820|1|1|391548|9|1860|381|2|32792492|0|7277749|2022-09-12 22:59:43.607668+02
30|1663018030.703894|2022-09-12 23:27:10.703894+02|1D/FEF1A820|1|1|391548|9|1860|381|2|32792492|0|7530315|2022-09-12 22:59:43.607668+02
31|1663018031.719580|2022-09-12 23:27:11.71958+02|1D/FEF1A820|1|1|391548|9|1860|381|2|32792492|0|7783818|2022-09-12 22:59:43.607668+02
32|1663018032.734523|2022-09-12 23:27:12.734523+02|1D/FEF1A820|1|1|391548|9|1860|381|2|32792492|0|8039608|2022-09-12 22:59:43.607668+02
33|1663018033.749023|2022-09-12 23:27:13.749023+02|1D/FEF1A820|1|1|391548|9|1860|381|2|32792492|0|8295747|2022-09-12 22:59:43.607668+02
34|1663018034.765608|2022-09-12 23:27:14.765608+02|1D/FEF1A820|1|1|391548|9|1860|381|2|32792492|0|8552664|2022-09-12 22:59:43.607668+02
35|1663018035.780759|2022-09-12 23:27:15.780759+02|1D/FEF1A820|1|1|391548|9|1860|381|2|32792492|0|8812021|2022-09-12 22:59:43.607668+02
36|1663018036.795597|2022-09-12 23:27:16.795597+02|1D/FEF1A820|1|1|391548|9|1860|381|2|32792492|0|9073738|2022-09-12 22:59:43.607668+02
37|1663018037.810858|2022-09-12 23:27:17.810858+02|1D/FEF1A820|1|1|391548|9|1860|381|2|32792492|0|9336753|2022-09-12 22:59:43.607668+02
38|1663018038.826082|2022-09-12 23:27:18.826082+02|1D/FEF1A820|1|1|391548|9|1860|381|2|32792492|0|9601035|2022-09-12 22:59:43.607668+02
39|1663018039.841407|2022-09-12 23:27:19.841407+02|1D/FEF1A820|1|1|391548|9|1860|381|2|32792492|0|9867522|2022-09-12 22:59:43.607668+02
40|1663018040.856237|2022-09-12 23:27:20.856237+02|1D/FEF1A820|1|1|391548|9|1860|381|2|32792492|0|10135710|2022-09-12 22:59:43.607668+02
