run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662758571.521974|2022-09-09 23:22:51.521974+02|16384|test|1|348|0|16423934|575430|500108071|4715|500055094|4|0|0|10|10020478976|0|||0|0|1138323.051|1137795.942|497.944|15|0|0|0|
1|1662758572.531300|2022-09-09 23:22:52.5313+02|16384|test|17|1724|0|16427171|580830|500115476|7092|500055094|4|0|0|10|10020478976|0|||0|0|1140356.102|1139607.832|497.944|35|0|0|0|
2|1662758573.567250|2022-09-09 23:22:53.56725+02|16384|test|17|29618|0|16486799|662479|500144140|35740|500055094|4|0|0|10|10020478976|0|||0|0|1170393.899|1166079.253|497.944|37|0|0|0|
3|1662758574.609321|2022-09-09 23:22:54.609321+02|16384|test|17|48868|0|16524672|721291|500163600|55198|500055094|4|0|0|10|10020478976|0|||0|0|1186460.607|1179679.833|497.944|39|0|0|0|
4|1662758575.626874|2022-09-09 23:22:55.626874+02|16384|test|17|68699|0|16563347|782206|500183641|75237|500055094|4|0|0|10|10020478976|0|||0|0|1202480.159|1193405.278|497.944|41|0|0|0|
5|1662758576.654548|2022-09-09 23:22:56.654548+02|16384|test|17|89528|0|16603895|846238|500204680|96274|500055094|4|0|0|10|10020478976|0|||0|0|1218503.707|1207011.358|497.944|43|0|0|0|
6|1662758577.677860|2022-09-09 23:22:57.67786+02|16384|test|17|109691|0|16643181|908202|500225053|116645|500055094|4|0|0|10|10020478976|0|||0|0|1234522.099|1220418.122|497.944|45|0|0|0|
7|1662758578.704518|2022-09-09 23:22:58.704518+02|16384|test|17|130816|0|16684335|973108|500246388|137978|500055094|4|0|0|10|10020478976|0|||0|0|1250541.919|1233856.367|497.944|47|0|0|0|
8|1662758579.726630|2022-09-09 23:22:59.72663+02|16384|test|17|152325|0|16726185|1039238|500268107|159695|500055094|4|0|0|10|10020478976|0|||0|0|1266561.371|1247267.615|497.944|49|0|0|0|
9|1662758580.752796|2022-09-09 23:23:00.752796+02|16384|test|17|174008|0|16768448|1105825|500290000|181586|500055094|4|0|0|10|10020478976|0|||0|0|1282583.199|1260598.051|497.944|51|0|0|0|
10|1662758581.786320|2022-09-09 23:23:01.78632+02|16384|test|17|194476|0|16808276|1168772|500310678|202262|500055094|4|0|0|10|10020478976|0|||0|0|1298606.788|1274041.941|497.944|53|0|0|0|
11|1662758582.822778|2022-09-09 23:23:02.822778+02|16384|test|17|216153|0|16850441|1235427|500332565|224147|500055094|4|0|0|10|10020478976|0|||0|0|1314635.767|1287331.49|497.944|55|0|0|0|
12|1662758583.843116|2022-09-09 23:23:03.843116+02|16384|test|17|237354|0|16891671|1300637|500353976|245556|500055094|4|0|0|10|10020478976|0|||0|0|1330655.438|1300686.686|497.944|57|0|0|0|
13|1662758584.873313|2022-09-09 23:23:04.873313+02|16384|test|17|258727|0|16933258|1366350|500375559|267137|500055094|4|0|0|10|10020478976|0|||0|0|1346671.844|1313973.328|497.944|59|0|0|0|
14|1662758585.897501|2022-09-09 23:23:05.897501+02|16384|test|17|280394|0|16975468|1432910|500397436|289012|500055094|4|0|0|10|10020478976|0|||0|0|1362693.09|1327255.177|497.944|61|0|0|0|
15|1662758586.930949|2022-09-09 23:23:06.930949+02|16384|test|17|302266|0|17018020|1500153|500419518|311092|500055094|4|0|0|10|10020478976|0|||0|0|1378722.643|1340504.383|497.944|63|0|0|0|
16|1662758587.976951|2022-09-09 23:23:07.976951+02|16384|test|17|323952|0|17060190|1566848|500441414|332986|500055094|4|0|0|10|10020478976|0|||0|0|1394753.244|1353625.016|497.944|65|0|0|0|
17|1662758589.011955|2022-09-09 23:23:09.011955+02|16384|test|17|346046|0|17103210|1634733|500463718|355288|500055094|4|0|0|10|10020478976|0|||0|0|1410779.134|1366911.447|497.944|67|0|0|0|
18|1662758590.064454|2022-09-09 23:23:10.064454+02|16384|test|17|367943|0|17145805|1702058|500485825|377393|500055094|4|0|0|10|10020478976|0|||0|0|1426814.896|1380008.753|497.944|69|0|0|0|
19|1662758591.097553|2022-09-09 23:23:11.097553+02|16384|test|17|389415|0|17187616|1768042|500507507|399073|500055094|4|0|0|10|10020478976|0|||0|0|1442855.145|1393186.831|497.944|71|0|0|0|
20|1662758592.132301|2022-09-09 23:23:12.132301+02|16384|test|17|410937|0|17229457|1834246|500529239|420803|500055094|4|0|0|10|10020478976|0|||0|0|1458878.153|1406428.411|497.944|73|0|0|0|
21|1662758593.167437|2022-09-09 23:23:13.167437+02|16384|test|17|433226|0|17272816|1902767|500551738|443300|500055094|4|0|0|10|10020478976|0|||0|0|1474907.958|1419503.097|497.944|75|0|0|0|
