run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662723409.119207|2022-09-09 13:36:49.119207+02|4/FA202000|4|2|2490755|507|299597|451970|3405|1506954|0|539505|2022-09-09 12:34:48.458904+02
1|1662723410.171712|2022-09-09 13:36:50.171712+02|4/FA203640|4|2|2490755|507|299597|451970|3405|1506954|0|620487|2022-09-09 12:34:48.458904+02
2|1662723411.346608|2022-09-09 13:36:51.346608+02|4/FA203640|4|2|2490755|507|299597|452070|3406|1506954|0|702698|2022-09-09 12:34:48.458904+02
3|1662723412.454202|2022-09-09 13:36:52.454202+02|4/FA203640|4|2|2490755|507|299597|452508|3410|1506954|0|769058|2022-09-09 12:34:48.458904+02
4|1662723413.585559|2022-09-09 13:36:53.585559+02|4/FA203640|4|2|2490755|507|299597|452644|3411|1506954|0|839488|2022-09-09 12:34:48.458904+02
5|1662723414.704347|2022-09-09 13:36:54.704347+02|4/FA203640|4|2|2490755|507|299597|452717|3411|1506954|0|920993|2022-09-09 12:34:48.458904+02
6|1662723415.781259|2022-09-09 13:36:55.781259+02|4/FA203640|4|2|2490755|507|299597|452719|3411|1506954|0|990705|2022-09-09 12:34:48.458904+02
7|1662723416.889055|2022-09-09 13:36:56.889055+02|4/FA203640|4|2|2490755|507|299597|452719|3411|1506954|0|1059815|2022-09-09 12:34:48.458904+02
8|1662723417.911097|2022-09-09 13:36:57.911097+02|4/FA203640|4|2|2490755|507|299597|452739|3411|1506954|0|1145261|2022-09-09 12:34:48.458904+02
9|1662723419.002698|2022-09-09 13:36:59.002698+02|4/FA203640|4|2|2490755|507|299597|452739|3411|1506954|0|1216700|2022-09-09 12:34:48.458904+02
10|1662723420.068916|2022-09-09 13:37:00.068916+02|4/FA203640|4|2|2490755|507|299597|452739|3411|1506954|0|1287921|2022-09-09 12:34:48.458904+02
11|1662723421.174619|2022-09-09 13:37:01.174619+02|4/FA203640|4|2|2490755|507|299597|452739|3411|1506954|0|1375129|2022-09-09 12:34:48.458904+02
12|1662723422.304773|2022-09-09 13:37:02.304773+02|4/FA203640|4|2|2490755|507|299597|452739|3411|1506954|0|1447366|2022-09-09 12:34:48.458904+02
13|1662723423.475910|2022-09-09 13:37:03.47591+02|4/FA203640|4|2|2490755|507|299597|452739|3411|1506954|0|1536092|2022-09-09 12:34:48.458904+02
14|1662723424.550435|2022-09-09 13:37:04.550435+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|1623912|2022-09-09 12:34:48.458904+02
15|1662723425.651827|2022-09-09 13:37:05.651827+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|1696961|2022-09-09 12:34:48.458904+02
16|1662723426.799011|2022-09-09 13:37:06.799011+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|1784480|2022-09-09 12:34:48.458904+02
17|1662723427.875853|2022-09-09 13:37:07.875853+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|1857508|2022-09-09 12:34:48.458904+02
18|1662723428.957736|2022-09-09 13:37:08.957736+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|1945252|2022-09-09 12:34:48.458904+02
19|1662723430.010918|2022-09-09 13:37:10.010918+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|2020211|2022-09-09 12:34:48.458904+02
20|1662723431.129493|2022-09-09 13:37:11.129493+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|2093614|2022-09-09 12:34:48.458904+02
21|1662723432.277809|2022-09-09 13:37:12.277809+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|2183003|2022-09-09 12:34:48.458904+02
22|1662723433.416641|2022-09-09 13:37:13.416641+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|2272477|2022-09-09 12:34:48.458904+02
23|1662723434.475226|2022-09-09 13:37:14.475226+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|2345919|2022-09-09 12:34:48.458904+02
24|1662723435.556742|2022-09-09 13:37:15.556742+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|2419806|2022-09-09 12:34:48.458904+02
25|1662723436.641177|2022-09-09 13:37:16.641177+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|2508315|2022-09-09 12:34:48.458904+02
26|1662723437.744596|2022-09-09 13:37:17.744596+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|2582639|2022-09-09 12:34:48.458904+02
27|1662723438.875489|2022-09-09 13:37:18.875489+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|2671301|2022-09-09 12:34:48.458904+02
28|1662723439.968464|2022-09-09 13:37:19.968464+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|2746539|2022-09-09 12:34:48.458904+02
29|1662723441.073842|2022-09-09 13:37:21.073842+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|2835220|2022-09-09 12:34:48.458904+02
30|1662723442.176223|2022-09-09 13:37:22.176223+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|2908506|2022-09-09 12:34:48.458904+02
31|1662723443.325482|2022-09-09 13:37:23.325482+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|2997556|2022-09-09 12:34:48.458904+02
32|1662723444.460099|2022-09-09 13:37:24.460099+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|3085372|2022-09-09 12:34:48.458904+02
33|1662723445.572034|2022-09-09 13:37:25.572034+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|3160703|2022-09-09 12:34:48.458904+02
34|1662723446.705417|2022-09-09 13:37:26.705417+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|3250750|2022-09-09 12:34:48.458904+02
35|1662723447.821617|2022-09-09 13:37:27.821617+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|3325698|2022-09-09 12:34:48.458904+02
36|1662723448.909517|2022-09-09 13:37:28.909517+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|3414735|2022-09-09 12:34:48.458904+02
37|1662723450.029122|2022-09-09 13:37:30.029122+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|3489526|2022-09-09 12:34:48.458904+02
38|1662723451.114266|2022-09-09 13:37:31.114266+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|3578216|2022-09-09 12:34:48.458904+02
39|1662723452.191413|2022-09-09 13:37:32.191413+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|3652406|2022-09-09 12:34:48.458904+02
40|1662723453.356540|2022-09-09 13:37:33.35654+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|3740564|2022-09-09 12:34:48.458904+02
41|1662723454.470420|2022-09-09 13:37:34.47042+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|3813905|2022-09-09 12:34:48.458904+02
42|1662723455.602501|2022-09-09 13:37:35.602501+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|3902553|2022-09-09 12:34:48.458904+02
43|1662723456.750918|2022-09-09 13:37:36.750918+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|3992214|2022-09-09 12:34:48.458904+02
44|1662723457.854181|2022-09-09 13:37:37.854181+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|4067827|2022-09-09 12:34:48.458904+02
45|1662723458.970753|2022-09-09 13:37:38.970753+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|4156890|2022-09-09 12:34:48.458904+02
46|1662723460.107234|2022-09-09 13:37:40.107234+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|4229929|2022-09-09 12:34:48.458904+02
47|1662723461.247510|2022-09-09 13:37:41.24751+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|4318880|2022-09-09 12:34:48.458904+02
48|1662723462.403087|2022-09-09 13:37:42.403087+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|4408020|2022-09-09 12:34:48.458904+02
49|1662723463.583327|2022-09-09 13:37:43.583327+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|4497034|2022-09-09 12:34:48.458904+02
50|1662723464.666893|2022-09-09 13:37:44.666893+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|4571958|2022-09-09 12:34:48.458904+02
51|1662723465.788370|2022-09-09 13:37:45.78837+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|4662162|2022-09-09 12:34:48.458904+02
52|1662723466.941233|2022-09-09 13:37:46.941233+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|4736555|2022-09-09 12:34:48.458904+02
53|1662723468.049442|2022-09-09 13:37:48.049442+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|4825311|2022-09-09 12:34:48.458904+02
54|1662723469.163491|2022-09-09 13:37:49.163491+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|4913596|2022-09-09 12:34:48.458904+02
55|1662723470.268510|2022-09-09 13:37:50.26851+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|4987569|2022-09-09 12:34:48.458904+02
56|1662723471.359432|2022-09-09 13:37:51.359432+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|5062694|2022-09-09 12:34:48.458904+02
57|1662723472.502514|2022-09-09 13:37:52.502514+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|5151467|2022-09-09 12:34:48.458904+02
58|1662723473.640135|2022-09-09 13:37:53.640135+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|5241396|2022-09-09 12:34:48.458904+02
59|1662723474.728267|2022-09-09 13:37:54.728267+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|5314988|2022-09-09 12:34:48.458904+02
60|1662723475.836420|2022-09-09 13:37:55.83642+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|5403897|2022-09-09 12:34:48.458904+02
61|1662723476.917837|2022-09-09 13:37:56.917837+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|5479683|2022-09-09 12:34:48.458904+02
62|1662723478.042720|2022-09-09 13:37:58.04272+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|5568411|2022-09-09 12:34:48.458904+02
63|1662723479.167898|2022-09-09 13:37:59.167898+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|5643199|2022-09-09 12:34:48.458904+02
64|1662723480.286437|2022-09-09 13:38:00.286437+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|5730908|2022-09-09 12:34:48.458904+02
65|1662723481.385903|2022-09-09 13:38:01.385903+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|5805846|2022-09-09 12:34:48.458904+02
66|1662723482.512266|2022-09-09 13:38:02.512266+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|5895669|2022-09-09 12:34:48.458904+02
67|1662723483.588269|2022-09-09 13:38:03.588269+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|5969736|2022-09-09 12:34:48.458904+02
68|1662723484.707428|2022-09-09 13:38:04.707428+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|6058118|2022-09-09 12:34:48.458904+02
69|1662723485.795838|2022-09-09 13:38:05.795838+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|6132837|2022-09-09 12:34:48.458904+02
70|1662723486.893090|2022-09-09 13:38:06.89309+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|6222057|2022-09-09 12:34:48.458904+02
71|1662723487.969522|2022-09-09 13:38:07.969522+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|6296378|2022-09-09 12:34:48.458904+02
72|1662723489.041830|2022-09-09 13:38:09.04183+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|6370402|2022-09-09 12:34:48.458904+02
73|1662723490.160976|2022-09-09 13:38:10.160976+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|6460149|2022-09-09 12:34:48.458904+02
74|1662723491.267993|2022-09-09 13:38:11.267993+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|6550315|2022-09-09 12:34:48.458904+02
75|1662723492.368146|2022-09-09 13:38:12.368146+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|6625798|2022-09-09 12:34:48.458904+02
76|1662723493.522585|2022-09-09 13:38:13.522585+02|4/FA203678|4|2|2490755|507|299597|452739|3411|1506954|0|6715259|2022-09-09 12:34:48.458904+02
