run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662723409.115192|2022-09-09 13:36:49.115192+02|16411|test|1|314|0|847604|41536|25040714|4481|25002844|4|0|0|1|501030912|0|||0|0|46684.682|46663.834|27.091|15|0|0|0|
1|1662723410.146975|2022-09-09 13:36:50.146975+02|16411|test|17|53307|0|933970|170291|25095546|59021|25002844|4|0|0|1|501030912|0|||0|0|62734.724|53305.775|27.091|35|0|0|0|
2|1662723411.306716|2022-09-09 13:36:51.306716+02|16411|test|17|112795|0|1002048|340604|25155244|118717|25002844|4|0|0|1|501030912|0|||0|0|78763.102|59270.914|27.091|37|0|0|0|
3|1662723412.406561|2022-09-09 13:36:52.406561+02|16411|test|17|175253|0|1067439|525484|25217912|181383|25002844|4|0|0|1|501030912|0|||0|0|94778.674|65315.696|27.091|39|0|0|0|
4|1662723413.538866|2022-09-09 13:36:53.538866+02|16411|test|17|235510|0|1130495|703895|25278379|241848|25002844|4|0|0|1|501030912|0|||0|0|111103.902|70146.051|27.091|41|0|0|0|
5|1662723414.664608|2022-09-09 13:36:54.664608+02|16411|test|17|294869|0|1192148|880117|25337948|301415|25002844|4|0|0|1|501030912|0|||0|0|127163.242|75795.186|27.091|43|0|0|0|
6|1662723415.756438|2022-09-09 13:36:55.756438+02|16411|test|17|360846|0|1260630|1075982|25404135|367600|25002844|4|0|0|1|501030912|0|||0|0|143200.19|80877.617|27.091|45|0|0|0|
7|1662723416.848237|2022-09-09 13:36:56.848237+02|16411|test|17|428092|0|1330187|1275848|25471591|435054|25002844|4|0|0|1|501030912|0|||0|0|159257.389|85919.201|27.091|47|0|0|0|
8|1662723417.903189|2022-09-09 13:36:57.903189+02|16411|test|17|494897|0|1399740|1473954|25538606|502067|25002844|4|0|0|1|501030912|0|||0|0|175282.763|91396.038|27.091|49|0|0|0|
9|1662723418.980579|2022-09-09 13:36:58.980579+02|16411|test|17|563322|0|1470881|1676952|25607241|570700|25002844|4|0|0|1|501030912|0|||0|0|191294.164|95907.03|27.091|51|0|0|0|
10|1662723420.050978|2022-09-09 13:37:00.050978+02|16411|test|17|631318|0|1541548|1878708|25675447|638904|25002844|4|0|0|1|501030912|0|||0|0|207329.539|100777.791|27.091|53|0|0|0|
11|1662723421.124381|2022-09-09 13:37:01.124381+02|16411|test|17|717814|0|1631585|2135094|25762153|725608|25002844|4|0|0|1|501030912|0|||0|0|227364.714|106866.343|27.091|55|0|0|0|
12|1662723422.249152|2022-09-09 13:37:02.249152+02|16411|test|17|838740|0|1757219|2493603|25883289|846742|25002844|4|0|0|1|501030912|0|||0|0|255412.13|114724.744|27.091|57|0|0|0|
13|1662723423.392831|2022-09-09 13:37:03.392831+02|16411|test|17|909686|0|1830826|2704219|25954445|917896|25002844|4|0|0|1|501030912|0|||0|0|271447.152|118847.997|27.091|59|0|0|0|
14|1662723424.518797|2022-09-09 13:37:04.518797+02|16411|test|17|980133|0|1903897|2913375|26025102|988551|25002844|4|0|0|1|501030912|0|||0|0|287480.434|123068.328|27.091|61|0|0|0|
15|1662723425.630766|2022-09-09 13:37:05.630766+02|16411|test|17|1050139|0|1976496|3121239|26095318|1058765|25002844|4|0|0|1|501030912|0|||0|0|303516.974|127701.749|27.091|63|0|0|0|
16|1662723426.733870|2022-09-09 13:37:06.73387+02|16411|test|17|1120202|0|2049397|3329029|26165591|1129036|25002844|4|0|0|1|501030912|0|||0|0|319548.403|131869.852|27.091|65|0|0|0|
17|1662723427.859397|2022-09-09 13:37:07.859397+02|16411|test|17|1189938|0|2121995|3535814|26235537|1198980|25002844|4|0|0|1|501030912|0|||0|0|335583.425|136212.263|27.091|67|0|0|0|
18|1662723428.928338|2022-09-09 13:37:08.928338+02|16411|test|17|1259377|0|2193920|3742084|26305186|1268627|25002844|4|0|0|1|501030912|0|||0|0|351609.241|140869.592|27.091|69|0|0|0|
19|1662723429.988442|2022-09-09 13:37:09.988442+02|16411|test|17|1330115|0|2267476|3951919|26376134|1339573|25002844|4|0|0|1|501030912|0|||0|0|367659.693|144821.94|27.091|71|0|0|0|
20|1662723431.088064|2022-09-09 13:37:11.088064+02|16411|test|17|1401811|0|2342182|4164501|26448931|1411489|25002844|4|0|0|1|501030912|0|||0|0|383680.835|148806.242|27.091|73|0|0|0|
21|1662723432.214322|2022-09-09 13:37:12.214322+02|16411|test|17|1543532|0|2489404|4584602|26590862|1553418|25002844|4|0|0|1|501030912|0|||0|0|415741.861|157562.314|27.091|75|0|0|0|
22|1662723433.340301|2022-09-09 13:37:13.340301+02|16411|test|17|1615288|0|2563982|4797487|26662828|1625382|25002844|4|0|0|1|501030912|0|||0|0|431777.912|161543.467|27.091|77|0|0|0|
23|1662723434.460597|2022-09-09 13:37:14.460597+02|16411|test|17|1685185|0|2636688|5004808|26732935|1695487|25002844|4|0|0|1|501030912|0|||0|0|447830.833|166238.397|27.091|79|0|0|0|
24|1662723435.525359|2022-09-09 13:37:15.525359+02|16411|test|17|1756396|0|2710604|5216175|26804356|1766906|25002844|4|0|0|1|501030912|0|||0|0|463858.465|170769.527|27.091|81|0|0|0|
25|1662723436.621964|2022-09-09 13:37:16.621964+02|16411|test|17|1826990|0|2783902|5425692|26875160|1837708|25002844|4|0|0|1|501030912|0|||0|0|479901.333|175401.53|27.091|83|0|0|0|
26|1662723437.709258|2022-09-09 13:37:17.709258+02|16411|test|17|1897473|0|2857480|5634485|26945853|1908399|25002844|4|0|0|1|501030912|0|||0|0|495925.106|179775.144|27.091|85|0|0|0|
27|1662723438.840974|2022-09-09 13:37:18.840974+02|16411|test|17|1968660|0|2931386|5845766|27017250|1979794|25002844|4|0|0|1|501030912|0|||0|0|511972.309|184198.203|27.091|87|0|0|0|
28|1662723439.924602|2022-09-09 13:37:19.924602+02|16411|test|17|2039162|0|3004777|6054822|27087962|2050504|25002844|4|0|0|1|501030912|0|||0|0|528005.954|188592.222|27.091|89|0|0|0|
29|1662723441.031997|2022-09-09 13:37:21.031997+02|16411|test|17|2111406|0|3080062|6268952|27160416|2122956|25002844|4|0|0|1|501030912|0|||0|0|544127.746|192793.035|27.091|91|0|0|0|
30|1662723442.143836|2022-09-09 13:37:22.143836+02|16411|test|17|2194163|0|3166104|6514377|27243383|2205921|25002844|4|0|0|1|501030912|0|||0|0|563155.334|198306.658|27.091|93|0|0|0|
31|1662723443.274709|2022-09-09 13:37:23.274709+02|16411|test|17|2323374|0|3300394|6897370|27372804|2335340|25002844|4|0|0|1|501030912|0|||0|0|592192.678|206466.513|27.091|95|0|0|0|
