run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662584282.458875|2022-09-07 22:58:02.458875+02|E/28844000|9|4|4987498|15320|299639|2223341|20685|33513442|0|127541328|2022-09-07 20:33:59.5223+02
1|1662584283.469557|2022-09-07 22:58:03.469557+02|E/288452A0|9|4|4987498|15320|299639|2223341|20685|33513442|0|127641561|2022-09-07 20:33:59.5223+02
2|1662584284.479688|2022-09-07 22:58:04.479688+02|E/288452A0|9|4|4987498|15320|299639|2223541|20687|33513442|0|127742973|2022-09-07 20:33:59.5223+02
3|1662584285.494053|2022-09-07 22:58:05.494053+02|E/288452A0|9|4|4987498|15320|299639|2223828|20689|33578678|0|127843565|2022-09-07 20:33:59.5223+02
4|1662584286.506503|2022-09-07 22:58:06.506503+02|E/288452A0|9|4|4987498|15320|299639|2223847|20689|33578678|0|127947202|2022-09-07 20:33:59.5223+02
5|1662584287.521078|2022-09-07 22:58:07.521078+02|E/288452A0|9|4|4987498|15320|299639|2224055|20691|33578678|0|128050502|2022-09-07 20:33:59.5223+02
6|1662584288.531848|2022-09-07 22:58:08.531848+02|E/288452A0|9|4|4987498|15320|299639|2224057|20691|33578678|0|128144526|2022-09-07 20:33:59.5223+02
7|1662584289.547296|2022-09-07 22:58:09.547296+02|E/288452A0|9|4|4987498|15320|299639|2224057|20691|33578678|0|128245741|2022-09-07 20:33:59.5223+02
8|1662584290.562635|2022-09-07 22:58:10.562635+02|E/288452A0|9|4|4987498|15320|299639|2224077|20691|33578678|0|128345495|2022-09-07 20:33:59.5223+02
9|1662584291.573874|2022-09-07 22:58:11.573874+02|E/288452A0|9|4|4987498|15320|299639|2224077|20691|33578678|0|128444439|2022-09-07 20:33:59.5223+02
10|1662584292.585771|2022-09-07 22:58:12.585771+02|E/288452A0|9|4|4987498|15320|299639|2224077|20691|33578678|0|128544246|2022-09-07 20:33:59.5223+02
11|1662584293.599127|2022-09-07 22:58:13.599127+02|E/288452A0|9|4|4987498|15320|299639|2224077|20691|33578678|0|128644381|2022-09-07 20:33:59.5223+02
12|1662584294.612049|2022-09-07 22:58:14.612049+02|E/288452A0|9|4|4987498|15320|299639|2224077|20691|33578678|0|128745661|2022-09-07 20:33:59.5223+02
13|1662584295.626546|2022-09-07 22:58:15.626546+02|E/288452A0|9|4|4987498|15320|299639|2224077|20691|33578678|0|128848990|2022-09-07 20:33:59.5223+02
14|1662584296.648283|2022-09-07 22:58:16.648283+02|E/288452A0|9|4|4987498|15320|299639|2224077|20691|33578678|0|128953563|2022-09-07 20:33:59.5223+02
15|1662584297.669088|2022-09-07 22:58:17.669088+02|E/288452D8|9|4|4987498|15320|299639|2224077|20691|33578678|0|129058476|2022-09-07 20:33:59.5223+02
