run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662770295.586368|2022-09-10 02:38:15.586368+02|F/41A000|0|1|344732|4|1389|0|0|16393996|0|6484|2022-09-10 02:14:07.941332+02
1|1662770296.607004|2022-09-10 02:38:16.607004+02|F/41B698|0|1|344732|4|1389|0|0|16393996|0|32305|2022-09-10 02:14:07.941332+02
2|1662770297.634356|2022-09-10 02:38:17.634356+02|F/41B698|0|1|344732|4|1389|0|0|16393996|0|69187|2022-09-10 02:14:07.941332+02
3|1662770298.684396|2022-09-10 02:38:18.684396+02|F/41B698|0|1|344732|4|1389|0|0|16393996|0|109113|2022-09-10 02:14:07.941332+02
4|1662770299.699179|2022-09-10 02:38:19.699179+02|F/41B698|0|1|344732|4|1389|100|1|16393996|0|148518|2022-09-10 02:14:07.941332+02
5|1662770300.718521|2022-09-10 02:38:20.718521+02|F/41B698|0|1|344732|4|1389|100|1|16393996|0|199415|2022-09-10 02:14:07.941332+02
6|1662770301.749108|2022-09-10 02:38:21.749108+02|F/41B698|0|1|344732|4|1389|117|1|16393996|0|239250|2022-09-10 02:14:07.941332+02
7|1662770302.785340|2022-09-10 02:38:22.78534+02|F/41B698|0|1|344732|4|1389|129|1|16393996|0|281521|2022-09-10 02:14:07.941332+02
8|1662770303.832050|2022-09-10 02:38:23.83205+02|F/41B6D0|0|1|344732|4|1389|129|1|16393996|0|323588|2022-09-10 02:14:07.941332+02
9|1662770304.862145|2022-09-10 02:38:24.862145+02|F/41B6D0|0|1|344732|4|1389|137|1|16393996|0|366101|2022-09-10 02:14:07.941332+02
10|1662770305.886865|2022-09-10 02:38:25.886865+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|408661|2022-09-10 02:14:07.941332+02
11|1662770306.907669|2022-09-10 02:38:26.907669+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|450080|2022-09-10 02:14:07.941332+02
12|1662770307.937292|2022-09-10 02:38:27.937292+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|492436|2022-09-10 02:14:07.941332+02
13|1662770308.957317|2022-09-10 02:38:28.957317+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|543379|2022-09-10 02:14:07.941332+02
14|1662770309.992854|2022-09-10 02:38:29.992854+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|585113|2022-09-10 02:14:07.941332+02
15|1662770311.035451|2022-09-10 02:38:31.035451+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|627466|2022-09-10 02:14:07.941332+02
16|1662770312.084177|2022-09-10 02:38:32.084177+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|669742|2022-09-10 02:14:07.941332+02
17|1662770313.126223|2022-09-10 02:38:33.126223+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|712423|2022-09-10 02:14:07.941332+02
18|1662770314.185828|2022-09-10 02:38:34.185828+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|763034|2022-09-10 02:14:07.941332+02
19|1662770315.220955|2022-09-10 02:38:35.220955+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|805981|2022-09-10 02:14:07.941332+02
20|1662770316.252662|2022-09-10 02:38:36.252662+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|848323|2022-09-10 02:14:07.941332+02
21|1662770317.280253|2022-09-10 02:38:37.280253+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|890977|2022-09-10 02:14:07.941332+02
22|1662770318.302315|2022-09-10 02:38:38.302315+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|932995|2022-09-10 02:14:07.941332+02
23|1662770319.325328|2022-09-10 02:38:39.325328+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|975193|2022-09-10 02:14:07.941332+02
24|1662770320.363285|2022-09-10 02:38:40.363285+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|1017636|2022-09-10 02:14:07.941332+02
25|1662770321.386722|2022-09-10 02:38:41.386722+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|1068772|2022-09-10 02:14:07.941332+02
26|1662770322.418877|2022-09-10 02:38:42.418877+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|1111002|2022-09-10 02:14:07.941332+02
27|1662770323.456264|2022-09-10 02:38:43.456264+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|1153434|2022-09-10 02:14:07.941332+02
28|1662770324.484253|2022-09-10 02:38:44.484253+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|1196460|2022-09-10 02:14:07.941332+02
29|1662770325.508176|2022-09-10 02:38:45.508176+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|1239222|2022-09-10 02:14:07.941332+02
30|1662770326.533566|2022-09-10 02:38:46.533566+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|1283048|2022-09-10 02:14:07.941332+02
31|1662770327.575734|2022-09-10 02:38:47.575734+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|1325894|2022-09-10 02:14:07.941332+02
32|1662770328.613871|2022-09-10 02:38:48.613871+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|1376782|2022-09-10 02:14:07.941332+02
33|1662770329.637341|2022-09-10 02:38:49.637341+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|1419925|2022-09-10 02:14:07.941332+02
34|1662770330.662103|2022-09-10 02:38:50.662103+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|1462968|2022-09-10 02:14:07.941332+02
35|1662770331.708754|2022-09-10 02:38:51.708754+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|1506171|2022-09-10 02:14:07.941332+02
36|1662770332.732617|2022-09-10 02:38:52.732617+02|F/41B6D0|0|1|344732|4|1389|223|1|16393996|0|1548837|2022-09-10 02:14:07.941332+02
