run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662546130.602686|2022-09-07 12:22:10.602686+02|16411|test|1|314|0|847603|41537|25040714|4481|25002844|4|0|0|1|501030912|0|||0|0|30542.085|30506.403|25.656|15|0|0|0|
1|1662546131.620925|2022-09-07 12:22:11.620925+02|16411|test|17|73270|0|959172|224941|25115509|78984|25002844|4|0|0|1|501030912|0|||0|0|46571.678|35939.877|25.656|35|0|0|0|
2|1662546132.674479|2022-09-07 12:22:12.674479+02|16411|test|17|152412|0|1043887|457233|25194861|158334|25002844|4|0|0|1|501030912|0|||0|0|62603.429|40252.894|25.656|37|0|0|0|
3|1662546133.751417|2022-09-07 12:22:13.751417+02|16411|test|17|235679|0|1130951|703676|25278338|241809|25002844|4|0|0|1|501030912|0|||0|0|78631.116|43708.33|25.656|39|0|0|0|
4|1662546134.825298|2022-09-07 12:22:14.825298+02|16411|test|17|322153|0|1221248|959714|25365022|328491|25002844|4|0|0|1|501030912|0|||0|0|94662.356|46679.84|25.656|41|0|0|0|
5|1662546135.916685|2022-09-07 12:22:15.916685+02|16411|test|17|410606|0|1313035|1222178|25453685|417152|25002844|4|0|0|1|501030912|0|||0|0|110697.112|49110.415|25.656|43|0|0|0|
6|1662546137.025126|2022-09-07 12:22:17.025126+02|16411|test|17|501101|0|1407039|1490593|25544390|507855|25002844|4|0|0|1|501030912|0|||0|0|126721.647|51214.3|25.656|45|0|0|0|
7|1662546138.071896|2022-09-07 12:22:18.071896+02|16411|test|17|592275|0|1501752|1761015|25635774|599237|25002844|4|0|0|1|501030912|0|||0|0|142736.001|53204.519|25.656|47|0|0|0|
8|1662546139.163950|2022-09-07 12:22:19.16395+02|16411|test|17|684331|0|1597086|2034344|25728040|691501|25002844|4|0|0|1|501030912|0|||0|0|158761.631|54913.524|25.656|49|0|0|0|
9|1662546140.242221|2022-09-07 12:22:20.242221+02|16411|test|17|777786|0|1694155|2311534|25821705|785164|25002844|4|0|0|1|501030912|0|||0|0|174782.814|56662.624|25.656|51|0|0|0|
10|1662546141.302105|2022-09-07 12:22:21.302105+02|16411|test|17|871989|0|1792134|2590806|25916118|879575|25002844|4|0|0|1|501030912|0|||0|0|190807.456|58678.482|25.656|53|0|0|0|
11|1662546142.367441|2022-09-07 12:22:22.367441+02|16411|test|17|966757|0|1890913|2871538|26011096|974551|25002844|4|0|0|1|501030912|0|||0|0|206836.111|60698.807|25.656|55|0|0|0|
12|1662546143.450395|2022-09-07 12:22:23.450395+02|16411|test|17|1062572|0|1990018|3156132|26107121|1070574|25002844|4|0|0|1|501030912|0|||0|0|222869.233|62442.2|25.656|57|0|0|0|
13|1662546144.513157|2022-09-07 12:22:24.513157+02|16411|test|17|1157887|0|2088758|3439091|26202646|1166097|25002844|4|0|0|1|501030912|0|||0|0|238896.359|64410.016|25.656|59|0|0|0|
14|1662546145.597487|2022-09-07 12:22:25.597487+02|16411|test|17|1254295|0|2188998|3724922|26299264|1262713|25002844|4|0|0|1|501030912|0|||0|0|254920.862|66194.153|25.656|61|0|0|0|
15|1662546146.685083|2022-09-07 12:22:26.685083+02|16411|test|17|1446622|0|2388648|4295019|26491801|1455248|25002844|4|0|0|1|501030912|0|||0|0|286954.416|70062.633|25.656|63|0|0|0|
16|1662546147.788965|2022-09-07 12:22:27.788965+02|16411|test|17|1543543|0|2489321|4582469|26588932|1552377|25002844|4|0|0|1|501030912|0|||0|0|302981.851|71853.105|25.656|65|0|0|0|
17|1662546148.892452|2022-09-07 12:22:28.892452+02|16411|test|17|1640584|0|2590235|4870158|26686183|1649626|25002844|4|0|0|1|501030912|0|||0|0|319006.525|73638.943|25.656|67|0|0|0|
18|1662546149.981892|2022-09-07 12:22:29.981892+02|16411|test|17|1736305|0|2689646|5154070|26782114|1745555|25002844|4|0|0|1|501030912|0|||0|0|335036.399|75324.089|25.656|69|0|0|0|
19|1662546151.079914|2022-09-07 12:22:31.079914+02|16411|test|17|1833087|0|2789918|5441365|26879106|1842545|25002844|4|0|0|1|501030912|0|||0|0|351074.125|77083.228|25.656|71|0|0|0|
20|1662546152.173224|2022-09-07 12:22:32.173224+02|16411|test|17|1929847|0|2890623|5728139|26976076|1939513|25002844|4|0|0|1|501030912|0|||0|0|367104.904|78906.034|25.656|73|0|0|0|
21|1662546153.254942|2022-09-07 12:22:33.254942+02|16411|test|17|2026762|0|2991549|6015312|27073201|2036636|25002844|4|0|0|1|501030912|0|||0|0|383138.881|80661.234|25.656|75|0|0|0|
22|1662546154.343690|2022-09-07 12:22:34.34369+02|16411|test|17|2123265|0|3091825|6301487|27169914|2133347|25002844|4|0|0|1|501030912|0|||0|0|399165.926|82378.844|25.656|77|0|0|0|
23|1662546155.438540|2022-09-07 12:22:35.43854+02|16411|test|17|2220188|0|3192300|6589143|27267047|2230478|25002844|4|0|0|1|501030912|0|||0|0|415191.544|84150.442|25.656|79|0|0|0|
24|1662546156.516582|2022-09-07 12:22:36.516582+02|16411|test|17|2316195|0|3292108|6873802|27363264|2326693|25002844|4|0|0|1|501030912|0|||0|0|431217.527|86097.087|25.656|81|0|0|0|
25|1662546157.607325|2022-09-07 12:22:37.607325+02|16411|test|17|2412782|0|3392176|7160521|27460061|2423488|25002844|4|0|0|1|501030912|0|||0|0|447239.863|87887.004|25.656|83|0|0|0|
