run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662546130.606559|2022-09-07 12:22:10.606559+02|6/3CA0000|4|2|2491112|615|290088|480628|3645|1560045|0|571910|2022-09-07 11:20:30.119781+02
1|1662546131.633784|2022-09-07 12:22:11.633784+02|6/3CA15F0|4|2|2491112|615|290088|480628|3645|1560045|0|677859|2022-09-07 11:20:30.119781+02
2|1662546132.698606|2022-09-07 12:22:12.698606+02|6/3CA15F0|4|2|2491112|615|290088|480928|3648|1560045|0|763669|2022-09-07 11:20:30.119781+02
3|1662546133.779928|2022-09-07 12:22:13.779928+02|6/3CA15F0|4|2|2491112|615|290088|481271|3651|1560045|0|869160|2022-09-07 11:20:30.119781+02
4|1662546134.866784|2022-09-07 12:22:14.866784+02|6/3CA15F0|4|2|2491112|615|290088|481359|3651|1560045|0|961242|2022-09-07 11:20:30.119781+02
5|1662546135.957501|2022-09-07 12:22:15.957501+02|6/3CA15F0|4|2|2491112|615|290088|481359|3651|1560045|0|1053928|2022-09-07 11:20:30.119781+02
6|1662546137.032684|2022-09-07 12:22:17.032684+02|6/3CA15F0|4|2|2491112|615|290088|481359|3651|1560045|0|1167482|2022-09-07 11:20:30.119781+02
7|1662546138.102263|2022-09-07 12:22:18.102263+02|6/3CA15F0|4|2|2491112|615|290088|481359|3651|1560045|0|1262871|2022-09-07 11:20:30.119781+02
8|1662546139.184545|2022-09-07 12:22:19.184545+02|6/3CA15F0|4|2|2491112|615|290088|481359|3651|1560045|0|1359265|2022-09-07 11:20:30.119781+02
9|1662546140.261853|2022-09-07 12:22:20.261853+02|6/3CA15F0|4|2|2491112|615|290088|481359|3651|1560045|0|1477305|2022-09-07 11:20:30.119781+02
10|1662546141.335679|2022-09-07 12:22:21.335679+02|6/3CA15F0|4|2|2491112|615|290088|481359|3651|1560045|0|1576850|2022-09-07 11:20:30.119781+02
11|1662546142.398488|2022-09-07 12:22:22.398488+02|6/3CA15F0|4|2|2491112|615|290088|481359|3651|1560045|0|1675681|2022-09-07 11:20:30.119781+02
12|1662546143.475539|2022-09-07 12:22:23.475539+02|6/3CA15F0|4|2|2491112|615|290088|481400|3651|1560045|0|1795415|2022-09-07 11:20:30.119781+02
13|1662546144.538013|2022-09-07 12:22:24.538013+02|6/3CA15F0|4|2|2491112|615|290088|481400|3651|1560045|0|1896283|2022-09-07 11:20:30.119781+02
14|1662546145.633473|2022-09-07 12:22:25.633473+02|6/3CA15F0|4|2|2491112|615|290088|481400|3651|1560045|0|1996040|2022-09-07 11:20:30.119781+02
15|1662546146.724407|2022-09-07 12:22:26.724407+02|6/3CA1628|4|2|2491112|615|290088|481400|3651|1560045|0|2117034|2022-09-07 11:20:30.119781+02
16|1662546147.829452|2022-09-07 12:22:27.829452+02|6/3CA1628|4|2|2491112|615|290088|481400|3651|1560045|0|2218455|2022-09-07 11:20:30.119781+02
17|1662546148.927111|2022-09-07 12:22:28.927111+02|6/3CA1628|4|2|2491112|615|290088|481400|3651|1560045|0|2339975|2022-09-07 11:20:30.119781+02
18|1662546150.019130|2022-09-07 12:22:30.01913+02|6/3CA1628|4|2|2491112|615|290088|481400|3651|1560045|0|2439742|2022-09-07 11:20:30.119781+02
19|1662546151.109748|2022-09-07 12:22:31.109748+02|6/3CA1628|4|2|2491112|615|290088|481400|3651|1560045|0|2561131|2022-09-07 11:20:30.119781+02
20|1662546152.203994|2022-09-07 12:22:32.203994+02|6/3CA1628|4|2|2491112|615|290088|481400|3651|1560045|0|2663396|2022-09-07 11:20:30.119781+02
21|1662546153.292055|2022-09-07 12:22:33.292055+02|6/3CA1628|4|2|2491112|615|290088|481400|3651|1560045|0|2764016|2022-09-07 11:20:30.119781+02
22|1662546154.373542|2022-09-07 12:22:34.373542+02|6/3CA1628|4|2|2491112|615|290088|481400|3651|1560045|0|2885863|2022-09-07 11:20:30.119781+02
23|1662546155.478328|2022-09-07 12:22:35.478328+02|6/3CA1628|4|2|2491112|615|290088|481400|3651|1560045|0|2985971|2022-09-07 11:20:30.119781+02
24|1662546156.548413|2022-09-07 12:22:36.548413+02|6/3CA1628|4|2|2491112|615|290088|481400|3651|1560045|0|3106778|2022-09-07 11:20:30.119781+02
25|1662546157.641540|2022-09-07 12:22:37.64154+02|6/3CA1628|4|2|2491112|615|290088|481400|3651|1560045|0|3208040|2022-09-07 11:20:30.119781+02
