run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662285179.564068|2022-09-04 11:52:59.564068+02|B/2CF36078|10|5|4994875|567|304707|2268170|21742|47343678|0|185614716|2022-09-04 09:14:52.757768+02
1|1662285180.573937|2022-09-04 11:53:00.573937+02|B/2D449D30|10|5|4994875|567|304707|2268170|21742|47343678|0|185637145|2022-09-04 09:14:52.757768+02
2|1662285181.587878|2022-09-04 11:53:01.587878+02|B/2D983F68|10|5|4994875|567|304707|2268170|21742|47343678|0|185660091|2022-09-04 09:14:52.757768+02
3|1662285182.599565|2022-09-04 11:53:02.599565+02|B/2DEA5218|10|5|4994875|567|304707|2268170|21742|47343678|0|185682659|2022-09-04 09:14:52.757768+02
4|1662285183.613025|2022-09-04 11:53:03.613025+02|B/2E3EB690|10|5|4994875|567|304707|2268170|21742|47343678|0|185705937|2022-09-04 09:14:52.757768+02
5|1662285184.625324|2022-09-04 11:53:04.625324+02|B/2E93A2E0|10|5|4994875|567|304707|2268188|21742|47343678|0|185729430|2022-09-04 09:14:52.757768+02
6|1662285185.637858|2022-09-04 11:53:05.637858+02|B/2EC7B1B8|10|5|4994875|567|304707|2268688|21747|47343678|0|185745091|2022-09-04 09:14:52.757768+02
7|1662285186.674004|2022-09-04 11:53:06.674004+02|B/2EF27000|10|5|4994875|567|304707|2269188|21752|47343678|0|185756959|2022-09-04 09:14:52.757768+02
8|1662285187.749763|2022-09-04 11:53:07.749763+02|B/2F1E4448|10|5|4994875|567|304707|2269688|21757|47343678|0|185768566|2022-09-04 09:14:52.757768+02
9|1662285188.764397|2022-09-04 11:53:08.764397+02|B/2F4A79D0|10|5|4994875|567|304707|2270188|21762|47343678|0|185780620|2022-09-04 09:14:52.757768+02
10|1662285189.778545|2022-09-04 11:53:09.778545+02|B/2F76D778|10|5|4994875|567|304707|2270688|21767|47343678|0|185792941|2022-09-04 09:14:52.757768+02
