run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662912899.904586|2022-09-11 18:14:59.904586+02|F/41A000|0|1|348024|206|1389|0|0|16393996|0|6484|2022-09-11 17:58:37.779387+02
1|1662912900.913947|2022-09-11 18:15:00.913947+02|F/41ACB0|0|1|348024|206|1389|0|0|16393996|0|67580|2022-09-11 17:58:37.779387+02
2|1662912901.924901|2022-09-11 18:15:01.924901+02|F/41ACB0|0|1|348024|206|1389|0|0|16393996|0|139286|2022-09-11 17:58:37.779387+02
3|1662912902.935222|2022-09-11 18:15:02.935222+02|F/41ACB0|0|1|348024|206|1389|0|0|16393996|0|215068|2022-09-11 17:58:37.779387+02
4|1662912903.945340|2022-09-11 18:15:03.94534+02|F/41ACB0|0|1|348024|206|1389|21|0|16393996|0|289618|2022-09-11 17:58:37.779387+02
5|1662912904.954998|2022-09-11 18:15:04.954998+02|F/41ACB0|0|1|348024|206|1389|29|0|16393996|0|366100|2022-09-11 17:58:37.779387+02
6|1662912905.965321|2022-09-11 18:15:05.965321+02|F/41ACB0|0|1|348024|206|1389|129|1|16393996|0|441092|2022-09-11 17:58:37.779387+02
7|1662912906.974717|2022-09-11 18:15:06.974717+02|F/41ACB0|0|1|348024|206|1389|129|1|16393996|0|514904|2022-09-11 17:58:37.779387+02
8|1662912907.984233|2022-09-11 18:15:07.984233+02|F/41ACB0|0|1|348024|206|1389|129|1|16393996|0|589082|2022-09-11 17:58:37.779387+02
9|1662912908.996605|2022-09-11 18:15:08.996605+02|F/41ACB0|0|1|348024|206|1389|129|1|16393996|0|664109|2022-09-11 17:58:37.779387+02
10|1662912910.007947|2022-09-11 18:15:10.007947+02|F/41ACB0|0|1|348024|206|1389|129|1|16393996|0|741955|2022-09-11 17:58:37.779387+02
11|1662912911.019294|2022-09-11 18:15:11.019294+02|F/41ACB0|0|1|348024|206|1389|129|1|16393996|0|820397|2022-09-11 17:58:37.779387+02
12|1662912912.035543|2022-09-11 18:15:12.035543+02|F/41ACB0|0|1|348024|206|1389|129|1|16393996|0|897299|2022-09-11 17:58:37.779387+02
13|1662912913.049934|2022-09-11 18:15:13.049934+02|F/41ACB0|0|1|348024|206|1389|129|1|16393996|0|975097|2022-09-11 17:58:37.779387+02
14|1662912914.059941|2022-09-11 18:15:14.059941+02|F/41ACB0|0|1|348024|206|1389|129|1|16393996|0|1054318|2022-09-11 17:58:37.779387+02
15|1662912915.071587|2022-09-11 18:15:15.071587+02|F/41ACE8|0|1|348024|206|1389|129|1|16393996|0|1132196|2022-09-11 17:58:37.779387+02
