run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662794201.308839|2022-09-10 09:16:41.308839+02|F/10000|1|0|354090|118|3533|0|0|16393996|0|6483|2022-09-10 08:54:25.759649+02
1|1662794202.326279|2022-09-10 09:16:42.326279+02|F/10428|1|0|354090|118|3533|0|0|16393996|0|29578|2022-09-10 08:54:25.759649+02
2|1662794203.344052|2022-09-10 09:16:43.344052+02|F/10428|1|0|354090|118|3533|0|0|16393996|0|62669|2022-09-10 08:54:25.759649+02
3|1662794204.370842|2022-09-10 09:16:44.370842+02|F/10428|1|0|354090|118|3533|0|0|16393996|0|97864|2022-09-10 08:54:25.759649+02
4|1662794205.384350|2022-09-10 09:16:45.38435+02|F/10428|1|0|354090|118|3533|3|0|16393996|0|131771|2022-09-10 08:54:25.759649+02
5|1662794206.407494|2022-09-10 09:16:46.407494+02|F/10428|1|0|354090|118|3533|3|0|16393996|0|168515|2022-09-10 08:54:25.759649+02
6|1662794207.433981|2022-09-10 09:16:47.433981+02|F/10428|1|0|354090|118|3533|3|0|16393996|0|203956|2022-09-10 08:54:25.759649+02
7|1662794208.463104|2022-09-10 09:16:48.463104+02|F/10428|1|0|354090|118|3533|8|0|16393996|0|248546|2022-09-10 08:54:25.759649+02
8|1662794209.480906|2022-09-10 09:16:49.480906+02|F/10428|1|0|354090|118|3533|20|0|16393996|0|285674|2022-09-10 08:54:25.759649+02
9|1662794210.497330|2022-09-10 09:16:50.49733+02|F/10428|1|0|354090|118|3533|20|0|16393996|0|323694|2022-09-10 08:54:25.759649+02
10|1662794211.516778|2022-09-10 09:16:51.516778+02|F/10428|1|0|354090|118|3533|25|0|16393996|0|360452|2022-09-10 08:54:25.759649+02
11|1662794212.543104|2022-09-10 09:16:52.543104+02|F/10428|1|0|354090|118|3533|127|1|16393996|0|399792|2022-09-10 08:54:25.759649+02
12|1662794213.563979|2022-09-10 09:16:53.563979+02|F/10460|1|0|354090|118|3533|127|1|16393996|0|437878|2022-09-10 08:54:25.759649+02
13|1662794214.580941|2022-09-10 09:16:54.580941+02|F/10460|1|0|354090|118|3533|127|1|16393996|0|474174|2022-09-10 08:54:25.759649+02
14|1662794215.596608|2022-09-10 09:16:55.596608+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|513793|2022-09-10 08:54:25.759649+02
15|1662794216.614299|2022-09-10 09:16:56.614299+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|552199|2022-09-10 08:54:25.759649+02
16|1662794217.641729|2022-09-10 09:16:57.641729+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|590739|2022-09-10 08:54:25.759649+02
17|1662794218.669869|2022-09-10 09:16:58.669869+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|628207|2022-09-10 08:54:25.759649+02
18|1662794219.685676|2022-09-10 09:16:59.685676+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|675066|2022-09-10 08:54:25.759649+02
19|1662794220.711004|2022-09-10 09:17:00.711004+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|713842|2022-09-10 08:54:25.759649+02
20|1662794221.730347|2022-09-10 09:17:01.730347+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|753291|2022-09-10 08:54:25.759649+02
21|1662794222.754090|2022-09-10 09:17:02.75409+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|793329|2022-09-10 08:54:25.759649+02
22|1662794223.773662|2022-09-10 09:17:03.773662+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|831662|2022-09-10 08:54:25.759649+02
23|1662794224.800150|2022-09-10 09:17:04.80015+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|870779|2022-09-10 08:54:25.759649+02
24|1662794225.817114|2022-09-10 09:17:05.817114+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|908296|2022-09-10 08:54:25.759649+02
25|1662794226.830382|2022-09-10 09:17:06.830382+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|948607|2022-09-10 08:54:25.759649+02
26|1662794227.849573|2022-09-10 09:17:07.849573+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|988861|2022-09-10 08:54:25.759649+02
27|1662794228.871007|2022-09-10 09:17:08.871007+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|1028962|2022-09-10 08:54:25.759649+02
28|1662794229.908300|2022-09-10 09:17:09.9083+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|1070183|2022-09-10 08:54:25.759649+02
29|1662794230.939456|2022-09-10 09:17:10.939456+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|1118063|2022-09-10 08:54:25.759649+02
30|1662794232.001784|2022-09-10 09:17:12.001784+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|1158400|2022-09-10 08:54:25.759649+02
31|1662794233.043637|2022-09-10 09:17:13.043637+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|1199071|2022-09-10 08:54:25.759649+02
32|1662794234.087449|2022-09-10 09:17:14.087449+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|1239712|2022-09-10 08:54:25.759649+02
33|1662794235.134046|2022-09-10 09:17:15.134046+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|1289114|2022-09-10 08:54:25.759649+02
34|1662794236.173302|2022-09-10 09:17:16.173302+02|F/10460|1|0|354090|118|3533|135|1|16393996|0|1330151|2022-09-10 08:54:25.759649+02
