run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662312134.830410|2022-09-04 19:22:14.83041+02|8/A98BFD98|10|5|4996933|5163|304820|2146889|20112|26662510|0|158548244|2022-09-04 16:38:23.364296+02
1|1662312135.840672|2022-09-04 19:22:15.840672+02|8/A9BFE9E8|10|5|4996933|5163|304820|2146889|20112|26662510|0|158562608|2022-09-04 16:38:23.364296+02
2|1662312136.853972|2022-09-04 19:22:16.853972+02|8/A9F4A2D0|10|5|4996933|5163|304820|2146889|20112|26662510|0|158577112|2022-09-04 16:38:23.364296+02
3|1662312137.865846|2022-09-04 19:22:17.865846+02|8/AA299AD0|10|5|4996933|5163|304820|2146889|20112|26662510|0|158591524|2022-09-04 16:38:23.364296+02
4|1662312138.877387|2022-09-04 19:22:18.877387+02|8/AA5D9848|10|5|4996933|5163|304820|2146889|20112|26662510|0|158605929|2022-09-04 16:38:23.364296+02
5|1662312139.888674|2022-09-04 19:22:19.888674+02|8/AA91C2B0|10|5|4996933|5163|304820|2146889|20112|26662510|0|158620232|2022-09-04 16:38:23.364296+02
6|1662312140.900819|2022-09-04 19:22:20.900819+02|8/AAC4B070|10|5|4996933|5163|304820|2146889|20112|26662510|0|158634351|2022-09-04 16:38:23.364296+02
7|1662312141.913207|2022-09-04 19:22:21.913207+02|8/AAF4ECC0|10|5|4996933|5163|304820|2146889|20112|26662510|0|158647718|2022-09-04 16:38:23.364296+02
8|1662312142.923466|2022-09-04 19:22:22.923466+02|8/AB27F888|10|5|4996933|5163|304820|2146899|20112|26662510|0|158661905|2022-09-04 16:38:23.364296+02
9|1662312143.935558|2022-09-04 19:22:23.935558+02|8/AB4C0E88|10|5|4996933|5163|304820|2147305|20116|26662510|0|158672655|2022-09-04 16:38:23.364296+02
10|1662312144.945923|2022-09-04 19:22:24.945923+02|8/AB598C90|10|5|4996933|5163|304820|2147805|20121|26662510|0|158676594|2022-09-04 16:38:23.364296+02
11|1662312145.962397|2022-09-04 19:22:25.962397+02|8/AB65AFA8|10|5|4996933|5163|304820|2148305|20126|26662510|0|158679648|2022-09-04 16:38:23.364296+02
12|1662312146.972789|2022-09-04 19:22:26.972789+02|8/AB6F8A70|10|5|4996933|5163|304820|2148805|20131|26662510|0|158682716|2022-09-04 16:38:23.364296+02
13|1662312147.983689|2022-09-04 19:22:27.983689+02|8/AB7A6148|10|5|4996933|5163|304820|2149305|20136|26662510|0|158685704|2022-09-04 16:38:23.364296+02
14|1662312148.993953|2022-09-04 19:22:28.993953+02|8/AB850C20|10|5|4996933|5163|304820|2149805|20141|26662510|0|158688421|2022-09-04 16:38:23.364296+02
15|1662312150.003505|2022-09-04 19:22:30.003505+02|8/AB8E4FC0|10|5|4996933|5163|304820|2150305|20146|26662510|0|158691317|2022-09-04 16:38:23.364296+02
16|1662312151.012571|2022-09-04 19:22:31.012571+02|8/AB996990|10|5|4996933|5163|304820|2150805|20151|26662510|0|158694299|2022-09-04 16:38:23.364296+02
17|1662312152.023122|2022-09-04 19:22:32.023122+02|8/ABA42238|10|5|4996933|5163|304820|2151305|20156|26662510|0|158696994|2022-09-04 16:38:23.364296+02
18|1662312153.038184|2022-09-04 19:22:33.038184+02|8/ABAE1B78|10|5|4996933|5163|304820|2151805|20161|26662510|0|158699995|2022-09-04 16:38:23.364296+02
19|1662312154.049032|2022-09-04 19:22:34.049032+02|8/ABB992E8|10|5|4996933|5163|304820|2152305|20166|26662510|0|158703110|2022-09-04 16:38:23.364296+02
20|1662312155.058748|2022-09-04 19:22:35.058748+02|8/ABC76BE8|10|5|4996933|5163|304820|2152805|20171|26662510|0|158706942|2022-09-04 16:38:23.364296+02
21|1662312156.069132|2022-09-04 19:22:36.069132+02|8/ABD5B8B8|10|5|4996933|5163|304820|2153305|20176|26662510|0|158710921|2022-09-04 16:38:23.364296+02
22|1662312157.080655|2022-09-04 19:22:37.080655+02|8/ABE37D08|10|5|4996933|5163|304820|2153805|20181|26662510|0|158714680|2022-09-04 16:38:23.364296+02
23|1662312158.092111|2022-09-04 19:22:38.092111+02|8/ABF1A8C8|10|5|4996933|5163|304820|2154305|20186|26662510|0|158718075|2022-09-04 16:38:23.364296+02
24|1662312159.106653|2022-09-04 19:22:39.106653+02|8/ABFE67B8|10|5|4996933|5163|304820|2154805|20191|26662510|0|158721660|2022-09-04 16:38:23.364296+02
25|1662312160.117205|2022-09-04 19:22:40.117205+02|8/AC0A3910|10|5|4996933|5163|304820|2155305|20196|26662510|0|158725378|2022-09-04 16:38:23.364296+02
26|1662312161.128545|2022-09-04 19:22:41.128545+02|8/AC17A1C8|10|5|4996933|5163|304820|2155805|20201|26662510|0|158729028|2022-09-04 16:38:23.364296+02
27|1662312162.140784|2022-09-04 19:22:42.140784+02|8/AC22EDB8|10|5|4996933|5163|304820|2156305|20206|26662510|0|158731970|2022-09-04 16:38:23.364296+02
28|1662312163.150596|2022-09-04 19:22:43.150596+02|8/AC2F4A38|10|5|4996933|5163|304820|2156805|20211|26718633|0|158735630|2022-09-04 16:38:23.364296+02
29|1662312164.160800|2022-09-04 19:22:44.1608+02|8/AC3C5900|10|5|4996933|5163|304820|2157305|20216|26718633|0|158739277|2022-09-04 16:38:23.364296+02
30|1662312165.172336|2022-09-04 19:22:45.172336+02|8/AC47D750|10|5|4996933|5163|304820|2157805|20221|26718633|0|158742259|2022-09-04 16:38:23.364296+02
31|1662312166.181677|2022-09-04 19:22:46.181677+02|8/AC548C40|10|5|4996933|5163|304820|2158305|20226|26718633|0|158745921|2022-09-04 16:38:23.364296+02
32|1662312167.191924|2022-09-04 19:22:47.191924+02|8/AC623528|10|5|4996933|5163|304820|2158805|20231|26718633|0|158748991|2022-09-04 16:38:23.364296+02
33|1662312168.201781|2022-09-04 19:22:48.201781+02|8/AC6D1DF8|10|5|4996933|5163|304820|2159305|20236|26718633|0|158752440|2022-09-04 16:38:23.364296+02
34|1662312169.212897|2022-09-04 19:22:49.212897+02|8/AC7A04E8|10|5|4996933|5163|304820|2159805|20241|26718633|0|158756087|2022-09-04 16:38:23.364296+02
35|1662312170.222821|2022-09-04 19:22:50.222821+02|8/AC85CA10|10|5|4996933|5163|304820|2160305|20246|26718633|0|158759298|2022-09-04 16:38:23.364296+02
36|1662312171.233144|2022-09-04 19:22:51.233144+02|8/AC98D040|10|5|4996933|5163|304820|2160805|20251|26718633|0|158764684|2022-09-04 16:38:23.364296+02
37|1662312172.243855|2022-09-04 19:22:52.243855+02|8/ACAC9FC0|10|5|4996933|5163|304820|2161305|20256|26718633|0|158770156|2022-09-04 16:38:23.364296+02
