run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662542438.158032|2022-09-07 11:20:38.158032+02|16384|test|1|314|0|191138|19651|5037638|4477|5000644|4|0|0|1|100212736|0|||0|0|7275.23|7282.391|5.255|16|0|0|0|
1|1662542439.166077|2022-09-07 11:20:39.166077+02|16384|test|17|338|0|191138|21266|5038639|5403|5000644|4|0|0|1|100212736|0|||0|0|7301.28|7286.268|5.255|35|0|0|0|
2|1662542440.175591|2022-09-07 11:20:40.175591+02|16384|test|17|29983|0|228124|489988|5123844|65685|5030204|29564|0|0|1|100212736|0|||0|0|39329.846|29336.576|6814.441|38|0|0|0|
3|1662542441.186210|2022-09-07 11:20:41.18621+02|16384|test|17|46437|0|239725|735791|5167718|98797|5046654|46014|0|0|1|100212736|0|||0|0|55343.228|39837.185|10651.843|40|0|0|0|
4|1662542442.196404|2022-09-07 11:20:42.196404+02|16384|test|17|63868|0|249026|983701|5211942|133863|5064081|63441|0|0|1|100212736|0|||0|0|71357.268|50125.559|14640.415|42|0|0|0|
5|1662542443.211040|2022-09-07 11:20:43.21104+02|16384|test|17|81836|0|256523|1228338|5255701|170003|5082045|81405|0|0|1|100212736|0|||0|0|87371.894|60105.281|18881.107|44|0|0|0|
6|1662542444.220467|2022-09-07 11:20:44.220467+02|16384|test|17|100233|0|262726|1470131|5299092|207001|5100438|99798|0|0|1|100212736|0|||0|0|103383.506|70026.62|23186.411|46|0|0|0|
7|1662542445.230508|2022-09-07 11:20:45.230508+02|16384|test|17|118663|0|267650|1704632|5341388|244065|5118864|118224|0|0|1|100212736|0|||0|0|119396.387|80017.064|27462.278|48|0|0|0|
8|1662542446.240763|2022-09-07 11:20:46.240763+02|16384|test|17|137004|0|271650|1932442|5382528|280951|5137201|136561|0|0|1|100212736|0|||0|0|135408.864|90031.431|31682.832|50|0|0|0|
9|1662542447.250028|2022-09-07 11:20:47.250028+02|16384|test|17|155479|0|274891|2156931|5423157|318105|5155672|155032|0|0|1|100212736|0|||0|0|151419.751|99916.049|36034.704|52|0|0|0|
10|1662542448.259225|2022-09-07 11:20:48.259225+02|16384|test|17|174491|0|277616|2384149|5464363|356333|5174680|174040|0|0|1|100212736|0|||0|0|167431.629|109680.082|40501.559|54|0|0|0|
11|1662542449.269557|2022-09-07 11:20:49.269557+02|16384|test|17|193849|0|279720|2611365|5505634|395253|5194034|193394|0|0|1|100212736|0|||0|0|183443.982|119291.17|45083.731|56|0|0|0|
12|1662542450.279988|2022-09-07 11:20:50.279988+02|16384|test|17|213454|0|281502|2839307|5547100|434667|5213635|212995|0|0|1|100212736|0|||0|0|199455.038|128892.346|49656.086|58|0|0|0|
13|1662542451.289818|2022-09-07 11:20:51.289818+02|16384|test|17|233090|0|282912|3065406|5588254|474143|5233267|232627|0|0|1|100212736|0|||0|0|215466.994|138455.145|54258.082|60|0|0|0|
14|1662542452.301418|2022-09-07 11:20:52.301418+02|16384|test|17|252851|0|284040|3291084|5629372|513869|5253024|252384|0|0|1|100212736|0|||0|0|231479.854|148008.642|58854.375|62|0|0|0|
15|1662542453.312399|2022-09-07 11:20:53.312399+02|16384|test|17|272852|0|284972|3518030|5670726|554075|5273021|272381|0|0|1|100212736|0|||0|0|247490.441|157541.908|63477.809|64|0|0|0|
16|1662542454.324453|2022-09-07 11:20:54.324453+02|16384|test|17|293051|0|285723|3746112|5712310|594677|5293216|292576|0|0|1|100212736|0|||0|0|263501.905|166890.177|68262.588|66|0|0|0|
17|1662542455.334598|2022-09-07 11:20:55.334598+02|16384|test|17|313077|0|286313|3971283|5753396|634933|5313238|312598|0|0|1|100212736|0|||0|0|279514.783|176448.34|72856.5|68|0|0|0|
18|1662542456.346365|2022-09-07 11:20:56.346365+02|16384|test|17|333614|0|286862|4201640|5795422|676211|5333771|333131|0|0|1|100212736|0|||0|0|295526.83|185791.789|77634.243|70|0|0|0|
19|1662542457.357056|2022-09-07 11:20:57.357056+02|16384|test|17|353623|0|287302|4425348|5836229|716433|5353776|353136|0|0|1|100212736|0|||0|0|311537.771|195323.488|82272.973|72|0|0|0|
20|1662542458.366260|2022-09-07 11:20:58.36626+02|16384|test|17|374213|0|287695|4655405|5878217|757817|5374362|373722|0|0|1|100212736|0|||0|0|327550.549|204629.951|87103.086|74|0|0|0|
21|1662542459.377207|2022-09-07 11:20:59.377207+02|16384|test|17|394342|0|287964|4879605|5919211|798279|5394487|393847|0|0|1|100212736|0|||0|0|343561.143|214107.514|91764.893|76|0|0|0|
22|1662542460.388528|2022-09-07 11:21:00.388528+02|16384|test|17|414789|0|288250|5107376|5960793|839377|5414930|414290|0|0|1|100212736|0|||0|0|359573.422|223505.039|96487.219|78|0|0|0|
23|1662542461.400476|2022-09-07 11:21:01.400476+02|16384|test|17|435390|0|288485|5336402|6002653|880783|5435527|434887|0|0|1|100212736|0|||0|0|375585.076|232764.816|101333.627|80|0|0|0|
24|1662542462.411592|2022-09-07 11:21:02.411592+02|16384|test|17|455457|0|288691|5559265|6043391|921121|5455590|454950|0|0|1|100212736|0|||0|0|391598.51|242365.61|105896.334|82|0|0|0|
25|1662542463.422290|2022-09-07 11:21:03.42229+02|16384|test|17|476096|0|288900|5788671|6085253|962603|5476225|475585|0|0|1|100212736|0|||0|0|407612.145|251693.267|110674.838|84|0|0|0|
26|1662542464.432823|2022-09-07 11:21:04.432823+02|16384|test|17|496695|0|289121|6017652|6127062|1004005|5496820|496180|0|0|1|100212736|0|||0|0|423624.568|261068.399|115434.979|86|0|0|0|
27|1662542465.442557|2022-09-07 11:21:05.442557+02|16384|test|17|516785|0|289252|6240567|6167780|1044389|5516906|516266|0|0|1|100212736|0|||0|0|439635.192|270650.04|120024.027|88|0|0|0|
28|1662542466.453840|2022-09-07 11:21:06.45384+02|16384|test|17|537534|0|289477|6470831|6209850|1086091|5537651|537011|0|0|1|100212736|0|||0|0|455646.618|279950.048|124832.595|90|0|0|0|
29|1662542467.466670|2022-09-07 11:21:07.46667+02|16384|test|17|558212|0|289589|6700067|6251764|1127651|5558325|557685|0|0|1|100212736|0|||0|0|471658.084|289297.437|129575.136|92|0|0|0|
30|1662542468.477375|2022-09-07 11:21:08.477375+02|16384|test|17|578366|0|289711|6923496|6292612|1168163|5578475|577835|0|0|1|100212736|0|||0|0|487669.74|298801.647|134244.244|94|0|0|0|
31|1662542469.486392|2022-09-07 11:21:09.486392+02|16384|test|17|599074|0|289858|7153149|6334580|1209783|5599179|598539|0|0|1|100212736|0|||0|0|503679.987|308045.186|139104.533|96|0|0|0|
32|1662542470.497376|2022-09-07 11:21:10.497376+02|16384|test|17|619829|0|290100|7383398|6376620|1251497|5619930|619290|0|0|1|100212736|0|||0|0|519690.2|317322.618|143911.454|98|0|0|0|
33|1662542471.506492|2022-09-07 11:21:11.506492+02|16384|test|17|639902|0|290148|7605868|6417319|1291847|5639999|639359|0|0|1|100212736|0|||0|0|535700.43|326954.711|148477.339|100|0|0|0|
34|1662542472.515871|2022-09-07 11:21:12.515871+02|16384|test|17|660592|0|290266|7835298|6459228|1333431|5660685|660045|0|0|1|100212736|0|||0|0|551712.163|336218.584|153316.012|102|0|0|0|
35|1662542473.525295|2022-09-07 11:21:13.525295+02|16384|test|17|680555|0|290414|8056854|6499671|1373561|5680644|680004|0|0|1|100212736|0|||0|0|567722.693|345761.565|157957.476|104|0|0|0|
36|1662542474.534273|2022-09-07 11:21:14.534273+02|16384|test|17|700713|0|290528|8280372|6540535|1414081|5700798|700158|0|0|1|100212736|0|||0|0|583734.076|355218.835|162646.603|106|0|0|0|
37|1662542475.543626|2022-09-07 11:21:15.543626+02|16384|test|17|721327|0|290719|8508883|6582305|1455513|5721408|720768|0|0|1|100212736|0|||0|0|599744.13|364519.161|167469.686|108|0|0|0|
38|1662542476.554078|2022-09-07 11:21:16.554078+02|16384|test|17|741996|0|290807|8737898|6624152|1497055|5742073|741433|0|0|1|100212736|0|||0|0|615755.099|373799.148|172295.486|110|0|0|0|
39|1662542477.565156|2022-09-07 11:21:17.565156+02|16384|test|17|762005|0|290993|8959680|6664695|1537277|5762078|761438|0|0|1|100212736|0|||0|0|631766.919|383425.404|176846.31|112|0|0|0|
40|1662542478.574403|2022-09-07 11:21:18.574403+02|16384|test|17|782787|0|291081|9189959|6706764|1579045|5782856|782216|0|0|1|100212736|0|||0|0|647776.742|392701.788|181662.975|114|0|0|0|
41|1662542479.586806|2022-09-07 11:21:19.586806+02|16384|test|17|803392|0|291197|9418393|6748484|1620459|5803457|802817|0|0|1|100212736|0|||0|0|663788.24|402040.35|186424.169|116|0|0|0|
