run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662390543.137850|2022-09-05 17:09:03.13785+02|9/DDB64000|9|4|4988956|1233|304751|2200955|20940|35409066|0|104425371|2022-09-05 14:45:53.479655+02
1|1662390544.157225|2022-09-05 17:09:04.157225+02|9/DDB64EA0|9|4|4988956|1233|304751|2200955|20940|35409066|0|104472012|2022-09-05 14:45:53.479655+02
2|1662390545.169948|2022-09-05 17:09:05.169948+02|9/DDB64EA0|9|4|4988956|1233|304751|2200955|20940|35409066|0|104530611|2022-09-05 14:45:53.479655+02
3|1662390546.187096|2022-09-05 17:09:06.187096+02|9/DDB64EA0|9|4|4988956|1233|304751|2200955|20940|35409066|0|104589000|2022-09-05 14:45:53.479655+02
4|1662390547.201823|2022-09-05 17:09:07.201823+02|9/DDB64EA0|9|4|4988956|1233|304751|2201255|20943|35409066|0|104643049|2022-09-05 14:45:53.479655+02
5|1662390548.223607|2022-09-05 17:09:08.223607+02|9/DDB64EA0|9|4|4988956|1233|304751|2201555|20946|35409066|0|104689977|2022-09-05 14:45:53.479655+02
6|1662390549.237671|2022-09-05 17:09:09.237671+02|9/DDB64ED8|9|4|4988956|1233|304751|2201646|20946|35409066|0|104747828|2022-09-05 14:45:53.479655+02
7|1662390550.266926|2022-09-05 17:09:10.266926+02|9/DDB64ED8|9|4|4988956|1233|304751|2201665|20946|35409066|0|104816673|2022-09-05 14:45:53.479655+02
8|1662390551.300400|2022-09-05 17:09:11.3004+02|9/DDB64ED8|9|4|4988956|1233|304751|2201865|20948|35409066|0|104874461|2022-09-05 14:45:53.479655+02
9|1662390552.321790|2022-09-05 17:09:12.32179+02|9/DDB64ED8|9|4|4988956|1233|304751|2201910|20948|35409066|0|104928548|2022-09-05 14:45:53.479655+02
10|1662390553.344678|2022-09-05 17:09:13.344678+02|9/DDB64ED8|9|4|4988956|1233|304751|2201910|20948|35409066|0|104985302|2022-09-05 14:45:53.479655+02
11|1662390554.367262|2022-09-05 17:09:14.367262+02|9/DDB64ED8|9|4|4988956|1233|304751|2201910|20948|35409066|0|105043190|2022-09-05 14:45:53.479655+02
12|1662390555.398372|2022-09-05 17:09:15.398372+02|9/DDB64ED8|9|4|4988956|1233|304751|2201910|20948|35409066|0|105100355|2022-09-05 14:45:53.479655+02
13|1662390556.422265|2022-09-05 17:09:16.422265+02|9/DDB64ED8|9|4|4988956|1233|304751|2201910|20948|35409066|0|105158089|2022-09-05 14:45:53.479655+02
