run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662856433.840491|2022-09-11 02:33:53.840491+02|3E/FB3F4680|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461451069|2022-09-10 23:10:38.58593+02
1|1662856434.852276|2022-09-11 02:33:54.852276+02|3F/CA34D00|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461484687|2022-09-10 23:10:38.58593+02
2|1662856435.865896|2022-09-11 02:33:55.865896+02|3F/2001FC58|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461521354|2022-09-10 23:10:38.58593+02
3|1662856436.880213|2022-09-11 02:33:56.880213+02|3F/331165B8|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461557459|2022-09-10 23:10:38.58593+02
4|1662856437.895262|2022-09-11 02:33:57.895262+02|3F/4683BE30|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461594607|2022-09-10 23:10:38.58593+02
5|1662856438.909976|2022-09-11 02:33:58.909976+02|3F/59B51220|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461631315|2022-09-10 23:10:38.58593+02
6|1662856439.924553|2022-09-11 02:33:59.924553+02|3F/6C764C40|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461667199|2022-09-10 23:10:38.58593+02
7|1662856440.939869|2022-09-11 02:34:00.939869+02|3F/7F828A88|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461703948|2022-09-10 23:10:38.58593+02
8|1662856441.954270|2022-09-11 02:34:01.95427+02|3F/91EC9ED8|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461739656|2022-09-10 23:10:38.58593+02
9|1662856442.969183|2022-09-11 02:34:02.969183+02|3F/A4853250|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461776114|2022-09-10 23:10:38.58593+02
10|1662856443.983802|2022-09-11 02:34:03.983802+02|3F/B707E140|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461811999|2022-09-10 23:10:38.58593+02
11|1662856444.998173|2022-09-11 02:34:04.998173+02|3F/C97C4EA8|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461848349|2022-09-10 23:10:38.58593+02
12|1662856446.012969|2022-09-11 02:34:06.012969+02|3F/DB8105C0|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461883706|2022-09-10 23:10:38.58593+02
13|1662856447.026944|2022-09-11 02:34:07.026944+02|3F/ED8DBE18|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461919507|2022-09-10 23:10:38.58593+02
14|1662856448.041514|2022-09-11 02:34:08.041514+02|3F/FF68AD40|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461955179|2022-09-10 23:10:38.58593+02
15|1662856449.055546|2022-09-11 02:34:09.055546+02|40/11553428|12|6|5844511|18150|1916846|1786931|17864|92934635|0|461990773|2022-09-10 23:10:38.58593+02
16|1662856450.069037|2022-09-11 02:34:10.069037+02|40/22FA2090|12|6|5844511|18150|1916846|1786931|17864|92934635|0|462033096|2022-09-10 23:10:38.58593+02
17|1662856451.082948|2022-09-11 02:34:11.082948+02|40/338AAB10|12|6|5844511|18150|1916846|1786931|17864|92934635|0|462066268|2022-09-10 23:10:38.58593+02
18|1662856452.096531|2022-09-11 02:34:12.096531+02|40/43E7EB70|12|6|5844511|18150|1916846|1786931|17864|92934635|0|462099561|2022-09-10 23:10:38.58593+02
19|1662856453.109586|2022-09-11 02:34:13.109586+02|40/5446B3D0|12|6|5844511|18150|1916846|1786931|17864|92934635|0|462132524|2022-09-10 23:10:38.58593+02
