run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662788242.198053|2022-09-10 07:37:22.198053+02|F/41A000|0|1|344620|4|1389|0|0|16393996|0|6484|2022-09-10 07:14:50.198461+02
1|1662788243.220918|2022-09-10 07:37:23.220918+02|F/41B198|0|1|344620|4|1389|0|0|16393996|0|29330|2022-09-10 07:14:50.198461+02
2|1662788244.246407|2022-09-10 07:37:24.246407+02|F/41B198|0|1|344620|4|1389|0|0|16393996|0|61685|2022-09-10 07:14:50.198461+02
3|1662788245.263252|2022-09-10 07:37:25.263252+02|F/41B198|0|1|344620|4|1389|0|0|16393996|0|95641|2022-09-10 07:14:50.198461+02
4|1662788246.285374|2022-09-10 07:37:26.285374+02|F/41B198|0|1|344620|4|1389|0|0|16393996|0|130952|2022-09-10 07:14:50.198461+02
5|1662788247.302730|2022-09-10 07:37:27.30273+02|F/41B198|0|1|344620|4|1389|0|0|16393996|0|167514|2022-09-10 07:14:50.198461+02
6|1662788248.350139|2022-09-10 07:37:28.350139+02|F/41B1D0|0|1|344620|4|1389|0|0|16393996|0|209204|2022-09-10 07:14:50.198461+02
7|1662788249.371273|2022-09-10 07:37:29.371273+02|F/41B1D0|0|1|344620|4|1389|23|0|16393996|0|247706|2022-09-10 07:14:50.198461+02
8|1662788250.402718|2022-09-10 07:37:30.402718+02|F/41B1D0|0|1|344620|4|1389|35|0|16393996|0|285602|2022-09-10 07:14:50.198461+02
9|1662788251.412997|2022-09-10 07:37:31.412997+02|F/41B1D0|0|1|344620|4|1389|35|0|16393996|0|323674|2022-09-10 07:14:50.198461+02
10|1662788252.428885|2022-09-10 07:37:32.428885+02|F/41B1D0|0|1|344620|4|1389|43|0|16393996|0|361111|2022-09-10 07:14:50.198461+02
11|1662788253.447773|2022-09-10 07:37:33.447773+02|F/41B1D0|0|1|344620|4|1389|229|1|16393996|0|398442|2022-09-10 07:14:50.198461+02
12|1662788254.475182|2022-09-10 07:37:34.475182+02|F/41B1D0|0|1|344620|4|1389|229|1|16393996|0|437312|2022-09-10 07:14:50.198461+02
13|1662788255.501049|2022-09-10 07:37:35.501049+02|F/41B1D0|0|1|344620|4|1389|229|1|16393996|0|476199|2022-09-10 07:14:50.198461+02
14|1662788256.520467|2022-09-10 07:37:36.520467+02|F/41B1D0|0|1|344620|4|1389|229|1|16393996|0|514087|2022-09-10 07:14:50.198461+02
15|1662788257.580560|2022-09-10 07:37:37.58056+02|F/41B1D0|0|1|344620|4|1389|229|1|16393996|0|559379|2022-09-10 07:14:50.198461+02
16|1662788258.612129|2022-09-10 07:37:38.612129+02|F/41B1D0|0|1|344620|4|1389|232|1|16393996|0|597955|2022-09-10 07:14:50.198461+02
