run|epoch|ts|datid|datname|numbackends|xact_commit|xact_rollback|blks_read|blks_hit|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|stats_reset
1|1662679358.516933|2022-09-09 01:22:38.516933+02|16384|test|1|314|0|191145|19644|5037638|4477|5000644|4|0|0|1|100212736|0|||0|0|9627.39|9678.614|5.216|16|0|0|0|
1|1662679359.524900|2022-09-09 01:22:39.5249+02|16384|test|17|337|0|191145|21234|5038624|5389|5000644|4|0|0|1|100212736|0|||0|0|9652.071|9682.515|5.216|34|0|0|0|
2|1662679360.534965|2022-09-09 01:22:40.534965+02|16384|test|17|11703|0|209398|205127|5072924|29125|5011924|11284|0|0|1|100212736|0|||0|0|41704.881|38576.489|1909.957|38|0|0|0|
3|1662679361.543861|2022-09-09 01:22:41.543861+02|16384|test|17|18016|0|216954|305413|5091078|41955|5018233|17593|0|0|1|100212736|0|||0|0|57745.749|52974.784|2902.2|40|0|0|0|
4|1662679362.553053|2022-09-09 01:22:42.553053+02|16384|test|17|24525|0|223442|407584|5109441|55177|5024738|24098|0|0|1|100212736|0|||0|0|73768.402|67203.477|4008.249|42|0|0|0|
5|1662679363.561827|2022-09-09 01:22:43.561827+02|16384|test|17|31916|0|229601|520951|5129743|70163|5032125|31485|0|0|1|100212736|0|||0|0|89784.736|81210.3|5277.073|44|0|0|0|
6|1662679364.571209|2022-09-09 01:22:44.571209+02|16384|test|17|40307|0|235723|646872|5152241|87149|5040512|39872|0|0|1|100212736|0|||0|0|105812.204|94750.391|6882.776|46|0|0|0|
7|1662679365.580901|2022-09-09 01:22:45.580901+02|16384|test|17|48856|0|241079|772312|5174668|104451|5049057|48417|0|0|1|100212736|0|||0|0|120830.134|107240.451|8528.255|48|0|0|0|
8|1662679366.590158|2022-09-09 01:22:46.590158+02|16384|test|17|59170|0|246634|919951|5201041|125283|5059367|58727|0|0|1|100212736|0|||0|0|137846.16|121196.979|10532.526|50|0|0|0|
9|1662679367.599441|2022-09-09 01:22:47.599441+02|16384|test|17|69004|0|251297|1057161|5225615|145155|5069197|68557|0|0|1|100212736|0|||0|0|153953.805|134320.933|12496.519|52|0|0|0|
10|1662679368.608006|2022-09-09 01:22:48.608006+02|16384|test|17|80162|0|255991|1209426|5252894|167675|5080351|79711|0|0|1|100212736|0|||0|0|169964.999|146853.212|14796.54|54|0|0|0|
11|1662679369.618390|2022-09-09 01:22:49.61839+02|16384|test|17|91804|0|260116|1363907|5280653|191163|5091989|91349|0|0|1|100212736|0|||0|0|185976.422|159075.145|17342.144|56|0|0|0|
12|1662679370.628445|2022-09-09 01:22:50.628445+02|16384|test|17|104121|0|264078|1524769|5309575|216001|5104302|103662|0|0|1|100212736|0|||0|0|202019.488|171197.246|19988.308|58|0|0|0|
13|1662679371.638362|2022-09-09 01:22:51.638362+02|16384|test|17|116733|0|267319|1684831|5338451|241429|5116910|116270|0|0|1|100212736|0|||0|0|218034.144|183299.321|22602.889|60|0|0|0|
14|1662679372.647807|2022-09-09 01:22:52.647807+02|16384|test|17|130865|0|270568|1861073|5370302|269897|5131038|130398|0|0|1|100212736|0|||0|0|234046.865|194732.112|25716.457|62|0|0|0|
