run|epoch|ts|lsn|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|stats_reset
1|1662849151.458095|2022-09-11 00:32:31.458095+02|B/ECCA4000|5|2|2666746|144|1155851|0|0|4247600|0|968767|2022-09-10 23:10:38.58593+02
1|1662849152.472421|2022-09-11 00:32:32.472421+02|B/ECCA5F28|5|2|2666746|144|1155851|0|0|4247600|0|1330952|2022-09-10 23:10:38.58593+02
2|1662849153.488850|2022-09-11 00:32:33.48885+02|B/ECCA5F60|5|2|2666746|144|1155851|0|0|4247600|0|1733648|2022-09-10 23:10:38.58593+02
3|1662849154.505792|2022-09-11 00:32:34.505792+02|B/ECCA5F60|5|2|2666746|144|1155851|0|0|4247600|0|1973175|2022-09-10 23:10:38.58593+02
4|1662849155.522467|2022-09-11 00:32:35.522467+02|B/ECCA5F60|5|2|2666746|144|1155851|0|0|4247600|0|2169447|2022-09-10 23:10:38.58593+02
5|1662849156.539321|2022-09-11 00:32:36.539321+02|B/ECCA5F60|5|2|2666746|144|1155851|200|2|4247600|0|2379072|2022-09-10 23:10:38.58593+02
6|1662849157.556483|2022-09-11 00:32:37.556483+02|B/ECCA5F60|5|2|2666746|144|1155851|300|3|4247600|0|2549124|2022-09-10 23:10:38.58593+02
7|1662849158.572632|2022-09-11 00:32:38.572632+02|B/ECCA5F60|5|2|2666746|144|1155851|400|4|4247600|0|2762118|2022-09-10 23:10:38.58593+02
8|1662849159.589936|2022-09-11 00:32:39.589936+02|B/ECCA5F60|5|2|2666746|144|1155851|600|6|4247600|0|2973810|2022-09-10 23:10:38.58593+02
9|1662849160.607058|2022-09-11 00:32:40.607058+02|B/ECCA5F60|5|2|2666746|144|1155851|783|7|4247600|0|3191159|2022-09-10 23:10:38.58593+02
10|1662849161.623286|2022-09-11 00:32:41.623286+02|B/ECCA5F60|5|2|2666746|144|1155851|983|9|4247600|0|3410936|2022-09-10 23:10:38.58593+02
